Participant	block_order	trial	A	B	DA	DB	R	index	ID	PA	PB
4007	4	5	18	30	0	56	0	1	4	1	1
4007	4	6	15	30	0	56	1	1	4	1	1
4007	4	7	12	30	0	56	1	1	4	1	1
4007	4	8	9	30	0	56	0	1	4	1	1
4007	4	9	6	30	0	56	1	1	4	1	1
4007	4	10	3	30	0	56	1	1	4	1	1
4007	4	11	30	30	0	101	0	2	4	1	1
4007	4	12	27	30	0	101	0	2	4	1	1
4007	4	13	24	30	0	101	0	2	4	1	1
4007	4	14	21	30	0	101	0	2	4	1	1
4007	4	15	18	30	0	101	0	2	4	1	1
4007	4	16	15	30	0	101	0	2	4	1	1
4007	4	17	12	30	0	101	0	2	4	1	1
4007	4	18	9	30	0	101	0	2	4	1	1
4007	4	19	6	30	0	101	0	2	4	1	1
4007	4	20	3	30	0	101	0	2	4	1	1
4007	4	21	30	30	0	29	0	3	4	1	1
4007	4	22	27	30	0	29	1	3	4	1	1
4007	4	23	24	30	0	29	1	3	4	1	1
4007	4	24	21	30	0	29	0	3	4	1	1
4007	4	25	18	30	0	29	0	3	4	1	1
4007	4	26	15	30	0	29	1	3	4	1	1
4007	4	27	12	30	0	29	0	3	4	1	1
4007	4	28	9	30	0	29	1	3	4	1	1
4007	4	29	6	30	0	29	0	3	4	1	1
4007	4	30	3	30	0	29	1	3	4	1	1
4007	4	31	30	30	0	7	0	4	4	1	1
4007	4	32	27	30	0	7	0	4	4	1	1
4007	4	33	24	30	0	7	0	4	4	1	1
4007	4	34	21	30	0	7	1	4	4	1	1
4007	4	35	18	30	0	7	1	4	4	1	1
4007	4	36	15	30	0	7	1	4	4	1	1
4007	4	37	12	30	0	7	1	4	4	1	1
4007	4	38	9	30	0	7	1	4	4	1	1
4007	4	39	6	30	0	7	1	4	4	1	1
4007	4	40	3	30	0	7	1	4	4	1	1
4007	4	41	30	30	0	15	0	5	4	1	1
4007	4	42	27	30	0	15	0	5	4	1	1
4007	4	43	24	30	0	15	0	5	4	1	1
4007	4	44	21	30	0	15	0	5	4	1	1
4007	4	45	18	30	0	15	0	5	4	1	1
4007	4	46	15	30	0	15	0	5	4	1	1
4007	4	47	12	30	0	15	0	5	4	1	1
4007	4	48	9	30	0	15	1	5	4	1	1
4007	4	49	6	30	0	15	1	5	4	1	1
4007	4	50	3	30	0	15	1	5	4	1	1
4008	5	1	3	30	0	101	1	1	5	1	1
4008	5	2	6	30	0	101	0	1	5	1	1
4008	5	3	9	30	0	101	0	1	5	1	1
4008	5	4	12	30	0	101	0	1	5	1	1
4008	5	5	15	30	0	101	0	1	5	1	1
4008	5	6	18	30	0	101	0	1	5	1	1
4008	5	7	21	30	0	101	0	1	5	1	1
4008	5	8	24	30	0	101	0	1	5	1	1
4008	5	9	27	30	0	101	0	1	5	1	1
4008	5	10	30	30	0	101	0	1	5	1	1
4008	5	11	3	30	0	7	1	2	5	1	1
4008	5	12	6	30	0	7	1	2	5	1	1
4008	5	13	9	30	0	7	1	2	5	1	1
4008	5	14	12	30	0	7	1	2	5	1	1
4008	5	15	15	30	0	7	0	2	5	1	1
4008	5	16	18	30	0	7	0	2	5	1	1
4008	5	17	21	30	0	7	0	2	5	1	1
4008	5	18	24	30	0	7	0	2	5	1	1
4008	5	19	27	30	0	7	0	2	5	1	1
4008	5	20	30	30	0	7	0	2	5	1	1
4008	5	21	3	30	0	56	0	3	5	1	1
4008	5	22	6	30	0	56	0	3	5	1	1
4008	5	23	9	30	0	56	0	3	5	1	1
4008	5	24	12	30	0	56	0	3	5	1	1
4008	5	25	15	30	0	56	0	3	5	1	1
4008	5	26	18	30	0	56	0	3	5	1	1
4008	5	27	21	30	0	56	0	3	5	1	1
4008	5	28	24	30	0	56	0	3	5	1	1
4008	5	29	27	30	0	56	0	3	5	1	1
4008	5	30	30	30	0	56	0	3	5	1	1
4008	5	31	3	30	0	15	1	4	5	1	1
4008	5	32	6	30	0	15	1	4	5	1	1
4008	5	33	9	30	0	15	1	4	5	1	1
4008	5	34	12	30	0	15	1	4	5	1	1
4008	5	35	15	30	0	15	1	4	5	1	1
4008	5	36	18	30	0	15	0	4	5	1	1
4008	5	37	21	30	0	15	0	4	5	1	1
4008	5	38	24	30	0	15	0	4	5	1	1
4008	5	39	27	30	0	15	0	4	5	1	1
4008	5	40	30	30	0	15	0	4	5	1	1
4008	5	41	3	30	0	29	1	5	5	1	1
4008	5	42	6	30	0	29	1	5	5	1	1
4008	5	43	9	30	0	29	1	5	5	1	1
4008	5	44	12	30	0	29	1	5	5	1	1
4008	5	45	15	30	0	29	0	5	5	1	1
4008	5	46	18	30	0	29	0	5	5	1	1
4008	5	47	21	30	0	29	0	5	5	1	1
4008	5	48	24	30	0	29	0	5	5	1	1
4008	5	49	27	30	0	29	0	5	5	1	1
4008	5	50	30	30	0	29	0	5	5	1	1
4010	7	1	3	30	0	101	0	1	6	1	1
4010	7	2	6	30	0	101	1	1	6	1	1
4010	7	3	9	30	0	101	0	1	6	1	1
4010	7	4	12	30	0	101	0	1	6	1	1
4010	7	5	15	30	0	101	1	1	6	1	1
4010	7	6	18	30	0	101	0	1	6	1	1
4010	7	7	21	30	0	101	0	1	6	1	1
4010	7	8	24	30	0	101	0	1	6	1	1
4010	7	9	27	30	0	101	0	1	6	1	1
4010	7	10	30	30	0	101	0	1	6	1	1
4010	7	11	3	30	0	56	0	2	6	1	1
4010	7	12	6	30	0	56	0	2	6	1	1
4010	7	13	9	30	0	56	1	2	6	1	1
4010	7	14	12	30	0	56	0	2	6	1	1
4010	7	15	15	30	0	56	0	2	6	1	1
4010	7	16	18	30	0	56	0	2	6	1	1
4010	7	17	21	30	0	56	0	2	6	1	1
4010	7	18	24	30	0	56	0	2	6	1	1
4010	7	19	27	30	0	56	0	2	6	1	1
4010	7	20	30	30	0	56	0	2	6	1	1
4010	7	21	3	30	0	7	1	3	6	1	1
4010	7	22	6	30	0	7	1	3	6	1	1
4010	7	23	9	30	0	7	0	3	6	1	1
4010	7	24	12	30	0	7	1	3	6	1	1
4010	7	25	15	30	0	7	0	3	6	1	1
4010	7	26	18	30	0	7	0	3	6	1	1
4010	7	27	21	30	0	7	0	3	6	1	1
4010	7	28	24	30	0	7	0	3	6	1	1
4010	7	29	27	30	0	7	1	3	6	1	1
4010	7	30	30	30	0	7	0	3	6	1	1
4010	7	31	3	30	0	29	0	4	6	1	1
4010	7	32	6	30	0	29	0	4	6	1	1
4010	7	33	9	30	0	29	0	4	6	1	1
4010	7	34	12	30	0	29	1	4	6	1	1
4010	7	35	15	30	0	29	0	4	6	1	1
4010	7	36	18	30	0	29	0	4	6	1	1
4010	7	37	21	30	0	29	0	4	6	1	1
4010	7	38	24	30	0	29	0	4	6	1	1
4010	7	39	27	30	0	29	0	4	6	1	1
4010	7	40	30	30	0	29	0	4	6	1	1
4010	7	41	3	30	0	15	1	5	6	1	1
4010	7	42	6	30	0	15	0	5	6	1	1
4010	7	43	9	30	0	15	0	5	6	1	1
4010	7	44	12	30	0	15	0	5	6	1	1
4010	7	45	15	30	0	15	1	5	6	1	1
4010	7	46	18	30	0	15	0	5	6	1	1
4010	7	47	21	30	0	15	0	5	6	1	1
4010	7	48	24	30	0	15	1	5	6	1	1
4010	7	49	27	30	0	15	0	5	6	1	1
4010	7	50	30	30	0	15	0	5	6	1	1
4012	8	1	3	30	0	7	1	1	7	1	1
4012	8	2	6	30	0	7	1	1	7	1	1
4012	8	3	9	30	0	7	1	1	7	1	1
4012	8	4	12	30	0	7	1	1	7	1	1
4012	8	5	15	30	0	7	1	1	7	1	1
4012	8	6	18	30	0	7	1	1	7	1	1
4012	8	7	21	30	0	7	1	1	7	1	1
4012	8	8	24	30	0	7	0	1	7	1	1
4012	8	9	27	30	0	7	1	1	7	1	1
4012	8	10	30	30	0	7	0	1	7	1	1
4012	8	11	3	30	0	101	0	2	7	1	1
4012	8	12	6	30	0	101	0	2	7	1	1
4012	8	13	9	30	0	101	0	2	7	1	1
4012	8	14	12	30	0	101	0	2	7	1	1
4012	8	15	15	30	0	101	0	2	7	1	1
4012	8	16	18	30	0	101	0	2	7	1	1
4012	8	17	21	30	0	101	0	2	7	1	1
4012	8	18	24	30	0	101	0	2	7	1	1
4012	8	19	27	30	0	101	0	2	7	1	1
4012	8	20	30	30	0	101	0	2	7	1	1
4012	8	21	3	30	0	15	0	3	7	1	1
4012	8	22	6	30	0	15	1	3	7	1	1
4012	8	23	9	30	0	15	0	3	7	1	1
4012	8	24	12	30	0	15	0	3	7	1	1
4012	8	25	15	30	0	15	0	3	7	1	1
4012	8	26	18	30	0	15	0	3	7	1	1
4012	8	27	21	30	0	15	0	3	7	1	1
4012	8	28	24	30	0	15	0	3	7	1	1
4012	8	29	27	30	0	15	0	3	7	1	1
4012	8	30	30	30	0	15	0	3	7	1	1
4012	8	31	3	30	0	56	0	4	7	1	1
4012	8	32	6	30	0	56	0	4	7	1	1
4012	8	33	9	30	0	56	1	4	7	1	1
4012	8	34	12	30	0	56	0	4	7	1	1
4012	8	35	15	30	0	56	0	4	7	1	1
4012	8	36	18	30	0	56	0	4	7	1	1
4012	8	37	21	30	0	56	0	4	7	1	1
4012	8	38	24	30	0	56	0	4	7	1	1
4012	8	39	27	30	0	56	0	4	7	1	1
4012	8	40	30	30	0	56	0	4	7	1	1
4012	8	41	3	30	0	29	1	5	7	1	1
4012	8	42	6	30	0	29	1	5	7	1	1
4012	8	43	9	30	0	29	1	5	7	1	1
4012	8	44	12	30	0	29	1	5	7	1	1
4012	8	45	15	30	0	29	1	5	7	1	1
4012	8	46	18	30	0	29	1	5	7	1	1
4012	8	47	21	30	0	29	1	5	7	1	1
4012	8	48	24	30	0	29	1	5	7	1	1
4012	8	49	27	30	0	29	1	5	7	1	1
4012	8	50	30	30	0	29	0	5	7	1	1
4017	9	1	3	30	0	15	1	1	8	1	1
4017	9	2	6	30	0	15	1	1	8	1	1
4017	9	3	9	30	0	15	0	1	8	1	1
4017	9	4	12	30	0	15	0	1	8	1	1
4017	9	5	15	30	0	15	0	1	8	1	1
4017	9	6	18	30	0	15	0	1	8	1	1
4017	9	7	21	30	0	15	0	1	8	1	1
4017	9	8	24	30	0	15	0	1	8	1	1
4017	9	9	27	30	0	15	0	1	8	1	1
4017	9	10	30	30	0	15	0	1	8	1	1
4017	9	11	3	30	0	7	1	2	8	1	1
4017	9	12	6	30	0	7	1	2	8	1	1
4017	9	13	9	30	0	7	1	2	8	1	1
4017	9	14	12	30	0	7	1	2	8	1	1
4017	9	15	15	30	0	7	1	2	8	1	1
4017	9	16	18	30	0	7	1	2	8	1	1
4017	9	17	21	30	0	7	1	2	8	1	1
4017	9	18	24	30	0	7	1	2	8	1	1
4017	9	19	27	30	0	7	0	2	8	1	1
4017	9	20	30	30	0	7	0	2	8	1	1
4017	9	21	3	30	0	29	1	3	8	1	1
4017	9	22	6	30	0	29	1	3	8	1	1
4017	9	23	9	30	0	29	1	3	8	1	1
4017	9	24	12	30	0	29	1	3	8	1	1
4017	9	25	15	30	0	29	1	3	8	1	1
4017	9	26	18	30	0	29	1	3	8	1	1
4017	9	27	21	30	0	29	1	3	8	1	1
4017	9	28	24	30	0	29	0	3	8	1	1
4017	9	29	27	30	0	29	0	3	8	1	1
4017	9	30	30	30	0	29	0	3	8	1	1
4017	9	31	3	30	0	101	1	4	8	1	1
4017	9	32	6	30	0	101	1	4	8	1	1
4017	9	33	9	30	0	101	1	4	8	1	1
4017	9	34	12	30	0	101	1	4	8	1	1
4017	9	35	15	30	0	101	1	4	8	1	1
4017	9	36	18	30	0	101	1	4	8	1	1
4017	9	37	21	30	0	101	1	4	8	1	1
4017	9	38	24	30	0	101	1	4	8	1	1
4017	9	39	27	30	0	101	0	4	8	1	1
4017	9	40	30	30	0	101	0	4	8	1	1
4017	9	41	3	30	0	56	1	5	8	1	1
4017	9	42	6	30	0	56	1	5	8	1	1
4017	9	43	9	30	0	56	1	5	8	1	1
4017	9	44	12	30	0	56	1	5	8	1	1
4017	9	45	15	30	0	56	0	5	8	1	1
4017	9	46	18	30	0	56	0	5	8	1	1
4017	9	47	21	30	0	56	0	5	8	1	1
4017	9	48	24	30	0	56	0	5	8	1	1
4017	9	49	27	30	0	56	0	5	8	1	1
4017	9	50	30	30	0	56	0	5	8	1	1
4020	10	1	30	30	0	29	0	1	9	1	1
4020	10	2	27	30	0	29	0	1	9	1	1
4020	10	3	24	30	0	29	0	1	9	1	1
4020	10	4	21	30	0	29	0	1	9	1	1
4020	10	5	18	30	0	29	1	1	9	1	1
4020	10	6	15	30	0	29	1	1	9	1	1
4020	10	7	12	30	0	29	1	1	9	1	1
4020	10	8	9	30	0	29	0	1	9	1	1
4020	10	9	6	30	0	29	1	1	9	1	1
4020	10	10	3	30	0	29	1	1	9	1	1
4020	10	11	30	30	0	15	0	2	9	1	1
4020	10	12	27	30	0	15	0	2	9	1	1
4020	10	13	24	30	0	15	0	2	9	1	1
4020	10	14	21	30	0	15	0	2	9	1	1
4020	10	15	18	30	0	15	1	2	9	1	1
4020	10	16	15	30	0	15	1	2	9	1	1
4020	10	17	12	30	0	15	1	2	9	1	1
4020	10	18	9	30	0	15	1	2	9	1	1
4020	10	19	6	30	0	15	0	2	9	1	1
4020	10	20	3	30	0	15	0	2	9	1	1
4020	10	21	30	30	0	56	0	3	9	1	1
4020	10	22	27	30	0	56	0	3	9	1	1
4020	10	23	24	30	0	56	0	3	9	1	1
4020	10	24	21	30	0	56	0	3	9	1	1
4020	10	25	18	30	0	56	0	3	9	1	1
4020	10	26	15	30	0	56	0	3	9	1	1
4020	10	27	12	30	0	56	0	3	9	1	1
4020	10	28	9	30	0	56	0	3	9	1	1
4020	10	29	6	30	0	56	0	3	9	1	1
4020	10	30	3	30	0	56	0	3	9	1	1
4020	10	31	30	30	0	7	0	4	9	1	1
4020	10	32	27	30	0	7	0	4	9	1	1
4020	10	33	24	30	0	7	1	4	9	1	1
4020	10	34	21	30	0	7	0	4	9	1	1
4020	10	35	18	30	0	7	1	4	9	1	1
4020	10	36	15	30	0	7	0	4	9	1	1
4020	10	37	12	30	0	7	0	4	9	1	1
4020	10	38	9	30	0	7	0	4	9	1	1
4020	10	39	6	30	0	7	0	4	9	1	1
4020	10	40	3	30	0	7	0	4	9	1	1
4020	10	41	30	30	0	101	0	5	9	1	1
4020	10	42	27	30	0	101	0	5	9	1	1
4020	10	43	24	30	0	101	0	5	9	1	1
4020	10	44	21	30	0	101	0	5	9	1	1
4020	10	45	18	30	0	101	0	5	9	1	1
4020	10	46	15	30	0	101	0	5	9	1	1
4020	10	47	12	30	0	101	0	5	9	1	1
4020	10	48	9	30	0	101	0	5	9	1	1
4020	10	49	6	30	0	101	0	5	9	1	1
4020	10	50	3	30	0	101	0	5	9	1	1
4021	1	1	30	30	0	7	1	1	10	1	1
4021	1	2	27	30	0	7	0	1	10	1	1
4021	1	3	24	30	0	7	0	1	10	1	1
4021	1	4	21	30	0	7	1	1	10	1	1
4021	1	5	18	30	0	7	1	1	10	1	1
4021	1	6	15	30	0	7	1	1	10	1	1
4021	1	7	12	30	0	7	1	1	10	1	1
4021	1	8	9	30	0	7	1	1	10	1	1
4021	1	9	6	30	0	7	1	1	10	1	1
4021	1	10	3	30	0	7	1	1	10	1	1
4021	1	11	30	30	0	15	0	2	10	1	1
4021	1	12	27	30	0	15	0	2	10	1	1
4021	1	13	24	30	0	15	0	2	10	1	1
4021	1	14	21	30	0	15	0	2	10	1	1
4021	1	15	18	30	0	15	0	2	10	1	1
4021	1	16	15	30	0	15	0	2	10	1	1
4021	1	17	12	30	0	15	1	2	10	1	1
4021	1	18	9	30	0	15	1	2	10	1	1
4021	1	19	6	30	0	15	1	2	10	1	1
4021	1	20	3	30	0	15	1	2	10	1	1
4021	1	21	30	30	0	101	0	3	10	1	1
4021	1	22	27	30	0	101	0	3	10	1	1
4021	1	23	24	30	0	101	0	3	10	1	1
4021	1	24	21	30	0	101	0	3	10	1	1
4021	1	25	18	30	0	101	0	3	10	1	1
4021	1	26	15	30	0	101	0	3	10	1	1
4021	1	27	12	30	0	101	0	3	10	1	1
4021	1	28	9	30	0	101	0	3	10	1	1
4021	1	29	6	30	0	101	0	3	10	1	1
4021	1	30	3	30	0	101	0	3	10	1	1
4021	1	31	30	30	0	29	0	4	10	1	1
4021	1	32	27	30	0	29	0	4	10	1	1
4021	1	33	24	30	0	29	0	4	10	1	1
4021	1	34	21	30	0	29	0	4	10	1	1
4021	1	35	18	30	0	29	0	4	10	1	1
4021	1	36	15	30	0	29	0	4	10	1	1
4021	1	37	12	30	0	29	1	4	10	1	1
4021	1	38	9	30	0	29	1	4	10	1	1
4021	1	39	6	30	0	29	1	4	10	1	1
4021	1	40	3	30	0	29	1	4	10	1	1
4021	1	41	30	30	0	56	0	5	10	1	1
4021	1	42	27	30	0	56	0	5	10	1	1
4021	1	43	24	30	0	56	0	5	10	1	1
4021	1	44	21	30	0	56	0	5	10	1	1
4021	1	45	18	30	0	56	0	5	10	1	1
4021	1	46	15	30	0	56	0	5	10	1	1
4021	1	47	12	30	0	56	0	5	10	1	1
4021	1	48	9	30	0	56	0	5	10	1	1
4021	1	49	6	30	0	56	0	5	10	1	1
4021	1	50	3	30	0	56	0	5	10	1	1
4022	2	1	30	30	0	15	0	1	11	1	1
4022	2	2	27	30	0	15	1	1	11	1	1
4022	2	3	24	30	0	15	1	1	11	1	1
4022	2	4	21	30	0	15	1	1	11	1	1
4022	2	5	18	30	0	15	1	1	11	1	1
4022	2	6	15	30	0	15	1	1	11	1	1
4022	2	7	12	30	0	15	1	1	11	1	1
4022	2	8	9	30	0	15	1	1	11	1	1
4022	2	9	6	30	0	15	1	1	11	1	1
4022	2	10	3	30	0	15	1	1	11	1	1
4022	2	11	30	30	0	29	0	2	11	1	1
4022	2	12	27	30	0	29	0	2	11	1	1
4022	2	13	24	30	0	29	1	2	11	1	1
4022	2	14	21	30	0	29	1	2	11	1	1
4022	2	15	18	30	0	29	1	2	11	1	1
4022	2	16	15	30	0	29	1	2	11	1	1
4022	2	17	12	30	0	29	1	2	11	1	1
4022	2	18	9	30	0	29	1	2	11	1	1
4022	2	19	6	30	0	29	1	2	11	1	1
4022	2	20	3	30	0	29	1	2	11	1	1
4022	2	21	30	30	0	7	0	3	11	1	1
4022	2	22	27	30	0	7	0	3	11	1	1
4022	2	23	24	30	0	7	0	3	11	1	1
4022	2	24	21	30	0	7	1	3	11	1	1
4022	2	25	18	30	0	7	1	3	11	1	1
4022	2	26	15	30	0	7	0	3	11	1	1
4022	2	27	12	30	0	7	1	3	11	1	1
4022	2	28	9	30	0	7	1	3	11	1	1
4022	2	29	6	30	0	7	1	3	11	1	1
4022	2	30	3	30	0	7	1	3	11	1	1
4022	2	31	30	30	0	56	0	4	11	1	1
4022	2	32	27	30	0	56	0	4	11	1	1
4022	2	33	24	30	0	56	1	4	11	1	1
4022	2	34	21	30	0	56	0	4	11	1	1
4022	2	35	18	30	0	56	0	4	11	1	1
4022	2	36	15	30	0	56	1	4	11	1	1
4022	2	37	12	30	0	56	1	4	11	1	1
4022	2	38	9	30	0	56	1	4	11	1	1
4022	2	39	6	30	0	56	0	4	11	1	1
4022	2	40	3	30	0	56	1	4	11	1	1
4022	2	41	30	30	0	101	0	5	11	1	1
4022	2	42	27	30	0	101	0	5	11	1	1
4022	2	43	24	30	0	101	0	5	11	1	1
4022	2	44	21	30	0	101	0	5	11	1	1
4022	2	45	18	30	0	101	1	5	11	1	1
4022	2	46	15	30	0	101	0	5	11	1	1
4022	2	47	12	30	0	101	0	5	11	1	1
4022	2	48	9	30	0	101	0	5	11	1	1
4022	2	49	6	30	0	101	0	5	11	1	1
4022	2	50	3	30	0	101	1	5	11	1	1
4023	3	1	3	30	0	29	0	1	12	1	1
4023	3	2	6	30	0	29	1	1	12	1	1
4023	3	3	9	30	0	29	0	1	12	1	1
4023	3	4	12	30	0	29	0	1	12	1	1
4023	3	5	15	30	0	29	1	1	12	1	1
