,Participant,RA,RB,DA,DB,R,paradigm,domain,id,condition,trial
0,3017,30,30,0,29,1,deferred,gain,0,0,0
1,3017,27,30,0,29,1,deferred,gain,0,0,1
2,3017,24,30,0,29,1,deferred,gain,0,0,2
3,3017,21,30,0,29,1,deferred,gain,0,0,3
4,3017,18,30,0,29,1,deferred,gain,0,0,4
5,3017,15,30,0,29,1,deferred,gain,0,0,5
6,3017,12,30,0,29,1,deferred,gain,0,0,6
7,3017,9,30,0,29,1,deferred,gain,0,0,7
8,3017,6,30,0,29,1,deferred,gain,0,0,8
9,3017,3,30,0,29,1,deferred,gain,0,0,9
10,3017,30,30,0,15,0,deferred,gain,0,0,10
11,3017,27,30,0,15,0,deferred,gain,0,0,11
12,3017,24,30,0,15,1,deferred,gain,0,0,12
13,3017,21,30,0,15,1,deferred,gain,0,0,13
14,3017,18,30,0,15,1,deferred,gain,0,0,14
15,3017,15,30,0,15,1,deferred,gain,0,0,15
16,3017,12,30,0,15,1,deferred,gain,0,0,16
17,3017,9,30,0,15,1,deferred,gain,0,0,17
18,3017,6,30,0,15,1,deferred,gain,0,0,18
19,3017,3,30,0,15,1,deferred,gain,0,0,19
20,3017,30,30,0,56,0,deferred,gain,0,0,20
21,3017,27,30,0,56,0,deferred,gain,0,0,21
22,3017,24,30,0,56,0,deferred,gain,0,0,22
23,3017,21,30,0,56,0,deferred,gain,0,0,23
24,3017,18,30,0,56,1,deferred,gain,0,0,24
25,3017,15,30,0,56,1,deferred,gain,0,0,25
26,3017,12,30,0,56,1,deferred,gain,0,0,26
27,3017,9,30,0,56,1,deferred,gain,0,0,27
28,3017,6,30,0,56,1,deferred,gain,0,0,28
29,3017,3,30,0,56,1,deferred,gain,0,0,29
30,3017,30,30,0,7,0,deferred,gain,0,0,30
31,3017,27,30,0,7,1,deferred,gain,0,0,31
32,3017,24,30,0,7,1,deferred,gain,0,0,32
33,3017,21,30,0,7,1,deferred,gain,0,0,33
34,3017,18,30,0,7,1,deferred,gain,0,0,34
35,3017,15,30,0,7,1,deferred,gain,0,0,35
36,3017,12,30,0,7,1,deferred,gain,0,0,36
37,3017,9,30,0,7,1,deferred,gain,0,0,37
38,3017,6,30,0,7,1,deferred,gain,0,0,38
39,3017,3,30,0,7,1,deferred,gain,0,0,39
40,3017,30,30,0,101,0,deferred,gain,0,0,40
41,3017,27,30,0,101,0,deferred,gain,0,0,41
42,3017,24,30,0,101,0,deferred,gain,0,0,42
43,3017,21,30,0,101,0,deferred,gain,0,0,43
44,3017,18,30,0,101,1,deferred,gain,0,0,44
45,3017,15,30,0,101,1,deferred,gain,0,0,45
46,3017,12,30,0,101,1,deferred,gain,0,0,46
47,3017,9,30,0,101,1,deferred,gain,0,0,47
48,3017,6,30,0,101,1,deferred,gain,0,0,48
49,3017,3,30,0,101,1,deferred,gain,0,0,49
0,3003,30,30,0,29,0,deferred,gain,1,0,50
1,3003,27,30,0,29,0,deferred,gain,1,0,51
2,3003,24,30,0,29,1,deferred,gain,1,0,52
3,3003,21,30,0,29,1,deferred,gain,1,0,53
4,3003,18,30,0,29,1,deferred,gain,1,0,54
5,3003,15,30,0,29,1,deferred,gain,1,0,55
6,3003,12,30,0,29,1,deferred,gain,1,0,56
7,3003,9,30,0,29,1,deferred,gain,1,0,57
8,3003,6,30,0,29,1,deferred,gain,1,0,58
9,3003,3,30,0,29,1,deferred,gain,1,0,59
10,3003,30,30,0,56,0,deferred,gain,1,0,60
11,3003,27,30,0,56,0,deferred,gain,1,0,61
12,3003,24,30,0,56,0,deferred,gain,1,0,62
13,3003,21,30,0,56,0,deferred,gain,1,0,63
14,3003,18,30,0,56,1,deferred,gain,1,0,64
15,3003,15,30,0,56,1,deferred,gain,1,0,65
16,3003,12,30,0,56,1,deferred,gain,1,0,66
17,3003,9,30,0,56,1,deferred,gain,1,0,67
18,3003,6,30,0,56,1,deferred,gain,1,0,68
19,3003,3,30,0,56,1,deferred,gain,1,0,69
20,3003,30,30,0,15,0,deferred,gain,1,0,70
21,3003,27,30,0,15,1,deferred,gain,1,0,71
22,3003,24,30,0,15,1,deferred,gain,1,0,72
23,3003,21,30,0,15,1,deferred,gain,1,0,73
24,3003,18,30,0,15,1,deferred,gain,1,0,74
25,3003,15,30,0,15,1,deferred,gain,1,0,75
26,3003,12,30,0,15,1,deferred,gain,1,0,76
27,3003,9,30,0,15,1,deferred,gain,1,0,77
28,3003,6,30,0,15,1,deferred,gain,1,0,78
29,3003,3,30,0,15,1,deferred,gain,1,0,79
30,3003,30,30,0,101,0,deferred,gain,1,0,80
31,3003,27,30,0,101,0,deferred,gain,1,0,81
32,3003,24,30,0,101,0,deferred,gain,1,0,82
33,3003,21,30,0,101,0,deferred,gain,1,0,83
34,3003,18,30,0,101,1,deferred,gain,1,0,84
35,3003,15,30,0,101,1,deferred,gain,1,0,85
36,3003,12,30,0,101,1,deferred,gain,1,0,86
37,3003,9,30,0,101,1,deferred,gain,1,0,87
38,3003,6,30,0,101,1,deferred,gain,1,0,88
39,3003,3,30,0,101,1,deferred,gain,1,0,89
40,3003,30,30,0,7,0,deferred,gain,1,0,90
41,3003,27,30,0,7,1,deferred,gain,1,0,91
42,3003,24,30,0,7,1,deferred,gain,1,0,92
43,3003,21,30,0,7,1,deferred,gain,1,0,93
44,3003,18,30,0,7,1,deferred,gain,1,0,94
45,3003,15,30,0,7,1,deferred,gain,1,0,95
46,3003,12,30,0,7,1,deferred,gain,1,0,96
47,3003,9,30,0,7,1,deferred,gain,1,0,97
48,3003,6,30,0,7,1,deferred,gain,1,0,98
49,3003,3,30,0,7,1,deferred,gain,1,0,99
0,3002,3,30,0,15,1,deferred,gain,2,0,100
1,3002,6,30,0,15,1,deferred,gain,2,0,101
2,3002,9,30,0,15,1,deferred,gain,2,0,102
3,3002,12,30,0,15,0,deferred,gain,2,0,103
4,3002,15,30,0,15,0,deferred,gain,2,0,104
5,3002,18,30,0,15,0,deferred,gain,2,0,105
6,3002,21,30,0,15,0,deferred,gain,2,0,106
7,3002,24,30,0,15,0,deferred,gain,2,0,107
8,3002,27,30,0,15,0,deferred,gain,2,0,108
9,3002,30,30,0,15,0,deferred,gain,2,0,109
10,3002,3,30,0,29,1,deferred,gain,2,0,110
11,3002,6,30,0,29,0,deferred,gain,2,0,111
12,3002,9,30,0,29,0,deferred,gain,2,0,112
13,3002,12,30,0,29,0,deferred,gain,2,0,113
14,3002,15,30,0,29,0,deferred,gain,2,0,114
15,3002,18,30,0,29,0,deferred,gain,2,0,115
16,3002,21,30,0,29,0,deferred,gain,2,0,116
17,3002,24,30,0,29,0,deferred,gain,2,0,117
18,3002,27,30,0,29,1,deferred,gain,2,0,118
19,3002,30,30,0,29,0,deferred,gain,2,0,119
20,3002,3,30,0,7,0,deferred,gain,2,0,120
21,3002,6,30,0,7,0,deferred,gain,2,0,121
22,3002,9,30,0,7,1,deferred,gain,2,0,122
23,3002,12,30,0,7,1,deferred,gain,2,0,123
24,3002,15,30,0,7,0,deferred,gain,2,0,124
25,3002,18,30,0,7,0,deferred,gain,2,0,125
26,3002,21,30,0,7,0,deferred,gain,2,0,126
27,3002,24,30,0,7,0,deferred,gain,2,0,127
28,3002,27,30,0,7,0,deferred,gain,2,0,128
29,3002,30,30,0,7,1,deferred,gain,2,0,129
30,3002,3,30,0,56,0,deferred,gain,2,0,130
31,3002,6,30,0,56,0,deferred,gain,2,0,131
32,3002,9,30,0,56,1,deferred,gain,2,0,132
33,3002,12,30,0,56,0,deferred,gain,2,0,133
34,3002,15,30,0,56,0,deferred,gain,2,0,134
35,3002,18,30,0,56,0,deferred,gain,2,0,135
36,3002,21,30,0,56,0,deferred,gain,2,0,136
37,3002,24,30,0,56,0,deferred,gain,2,0,137
38,3002,27,30,0,56,0,deferred,gain,2,0,138
39,3002,30,30,0,56,0,deferred,gain,2,0,139
40,3002,3,30,0,101,1,deferred,gain,2,0,140
41,3002,6,30,0,101,0,deferred,gain,2,0,141
42,3002,9,30,0,101,0,deferred,gain,2,0,142
43,3002,12,30,0,101,0,deferred,gain,2,0,143
44,3002,15,30,0,101,0,deferred,gain,2,0,144
45,3002,18,30,0,101,1,deferred,gain,2,0,145
46,3002,21,30,0,101,0,deferred,gain,2,0,146
47,3002,24,30,0,101,0,deferred,gain,2,0,147
48,3002,27,30,0,101,0,deferred,gain,2,0,148
49,3002,30,30,0,101,0,deferred,gain,2,0,149
0,3014,3,30,0,7,1,deferred,gain,3,0,150
1,3014,6,30,0,7,1,deferred,gain,3,0,151
2,3014,9,30,0,7,1,deferred,gain,3,0,152
3,3014,12,30,0,7,1,deferred,gain,3,0,153
4,3014,15,30,0,7,1,deferred,gain,3,0,154
5,3014,18,30,0,7,0,deferred,gain,3,0,155
6,3014,21,30,0,7,0,deferred,gain,3,0,156
7,3014,24,30,0,7,1,deferred,gain,3,0,157
8,3014,27,30,0,7,0,deferred,gain,3,0,158
9,3014,30,30,0,7,0,deferred,gain,3,0,159
10,3014,3,30,0,101,1,deferred,gain,3,0,160
11,3014,6,30,0,101,1,deferred,gain,3,0,161
12,3014,9,30,0,101,1,deferred,gain,3,0,162
13,3014,12,30,0,101,0,deferred,gain,3,0,163
14,3014,15,30,0,101,0,deferred,gain,3,0,164
15,3014,18,30,0,101,1,deferred,gain,3,0,165
16,3014,21,30,0,101,1,deferred,gain,3,0,166
17,3014,24,30,0,101,0,deferred,gain,3,0,167
18,3014,27,30,0,101,1,deferred,gain,3,0,168
19,3014,30,30,0,101,0,deferred,gain,3,0,169
20,3014,3,30,0,15,1,deferred,gain,3,0,170
21,3014,6,30,0,15,1,deferred,gain,3,0,171
22,3014,9,30,0,15,1,deferred,gain,3,0,172
23,3014,12,30,0,15,1,deferred,gain,3,0,173
24,3014,15,30,0,15,1,deferred,gain,3,0,174
25,3014,18,30,0,15,1,deferred,gain,3,0,175
26,3014,21,30,0,15,1,deferred,gain,3,0,176
27,3014,24,30,0,15,1,deferred,gain,3,0,177
28,3014,27,30,0,15,1,deferred,gain,3,0,178
29,3014,30,30,0,15,0,deferred,gain,3,0,179
30,3014,3,30,0,56,1,deferred,gain,3,0,180
31,3014,6,30,0,56,1,deferred,gain,3,0,181
32,3014,9,30,0,56,1,deferred,gain,3,0,182
33,3014,12,30,0,56,1,deferred,gain,3,0,183
34,3014,15,30,0,56,1,deferred,gain,3,0,184
35,3014,18,30,0,56,1,deferred,gain,3,0,185
36,3014,21,30,0,56,1,deferred,gain,3,0,186
37,3014,24,30,0,56,0,deferred,gain,3,0,187
38,3014,27,30,0,56,0,deferred,gain,3,0,188
39,3014,30,30,0,56,0,deferred,gain,3,0,189
40,3014,3,30,0,29,1,deferred,gain,3,0,190
41,3014,6,30,0,29,1,deferred,gain,3,0,191
42,3014,9,30,0,29,1,deferred,gain,3,0,192
43,3014,12,30,0,29,1,deferred,gain,3,0,193
44,3014,15,30,0,29,1,deferred,gain,3,0,194
45,3014,18,30,0,29,1,deferred,gain,3,0,195
46,3014,21,30,0,29,1,deferred,gain,3,0,196
47,3014,24,30,0,29,1,deferred,gain,3,0,197
48,3014,27,30,0,29,1,deferred,gain,3,0,198
49,3014,30,30,0,29,0,deferred,gain,3,0,199
0,3029,3,30,0,56,1,deferred,gain,4,0,200
1,3029,6,30,0,56,1,deferred,gain,4,0,201
2,3029,9,30,0,56,1,deferred,gain,4,0,202
3,3029,12,30,0,56,0,deferred,gain,4,0,203
4,3029,15,30,0,56,0,deferred,gain,4,0,204
5,3029,18,30,0,56,0,deferred,gain,4,0,205
6,3029,21,30,0,56,0,deferred,gain,4,0,206
7,3029,24,30,0,56,0,deferred,gain,4,0,207
8,3029,27,30,0,56,1,deferred,gain,4,0,208
9,3029,30,30,0,56,0,deferred,gain,4,0,209
10,3029,3,30,0,29,1,deferred,gain,4,0,210
11,3029,6,30,0,29,1,deferred,gain,4,0,211
12,3029,9,30,0,29,1,deferred,gain,4,0,212
13,3029,12,30,0,29,1,deferred,gain,4,0,213
14,3029,15,30,0,29,1,deferred,gain,4,0,214
15,3029,18,30,0,29,1,deferred,gain,4,0,215
16,3029,21,30,0,29,1,deferred,gain,4,0,216
17,3029,24,30,0,29,0,deferred,gain,4,0,217
18,3029,27,30,0,29,0,deferred,gain,4,0,218
19,3029,30,30,0,29,0,deferred,gain,4,0,219
20,3029,3,30,0,101,0,deferred,gain,4,0,220
21,3029,6,30,0,101,0,deferred,gain,4,0,221
22,3029,9,30,0,101,1,deferred,gain,4,0,222
23,3029,12,30,0,101,1,deferred,gain,4,0,223
24,3029,15,30,0,101,1,deferred,gain,4,0,224
25,3029,18,30,0,101,1,deferred,gain,4,0,225
26,3029,21,30,0,101,0,deferred,gain,4,0,226
27,3029,24,30,0,101,0,deferred,gain,4,0,227
28,3029,27,30,0,101,0,deferred,gain,4,0,228
29,3029,30,30,0,101,0,deferred,gain,4,0,229
30,3029,3,30,0,15,1,deferred,gain,4,0,230
31,3029,6,30,0,15,1,deferred,gain,4,0,231
32,3029,9,30,0,15,1,deferred,gain,4,0,232
33,3029,12,30,0,15,1,deferred,gain,4,0,233
34,3029,15,30,0,15,1,deferred,gain,4,0,234
35,3029,18,30,0,15,1,deferred,gain,4,0,235
36,3029,21,30,0,15,0,deferred,gain,4,0,236
37,3029,24,30,0,15,0,deferred,gain,4,0,237
38,3029,27,30,0,15,1,deferred,gain,4,0,238
39,3029,30,30,0,15,1,deferred,gain,4,0,239
40,3029,3,30,0,7,1,deferred,gain,4,0,240
41,3029,6,30,0,7,1,deferred,gain,4,0,241
42,3029,9,30,0,7,1,deferred,gain,4,0,242
43,3029,12,30,0,7,1,deferred,gain,4,0,243
44,3029,15,30,0,7,1,deferred,gain,4,0,244
45,3029,18,30,0,7,1,deferred,gain,4,0,245
46,3029,21,30,0,7,1,deferred,gain,4,0,246
47,3029,24,30,0,7,1,deferred,gain,4,0,247
48,3029,27,30,0,7,0,deferred,gain,4,0,248
49,3029,30,30,0,7,0,deferred,gain,4,0,249
0,3015,30,30,0,15,0,deferred,gain,5,0,250
1,3015,27,30,0,15,0,deferred,gain,5,0,251
2,3015,24,30,0,15,1,deferred,gain,5,0,252
3,3015,21,30,0,15,0,deferred,gain,5,0,253
4,3015,18,30,0,15,1,deferred,gain,5,0,254
5,3015,15,30,0,15,1,deferred,gain,5,0,255
6,3015,12,30,0,15,1,deferred,gain,5,0,256
7,3015,9,30,0,15,1,deferred,gain,5,0,257
8,3015,6,30,0,15,1,deferred,gain,5,0,258
9,3015,3,30,0,15,1,deferred,gain,5,0,259
10,3015,30,30,0,7,0,deferred,gain,5,0,260
11,3015,27,30,0,7,0,deferred,gain,5,0,261
12,3015,24,30,0,7,0,deferred,gain,5,0,262
13,3015,21,30,0,7,1,deferred,gain,5,0,263
14,3015,18,30,0,7,1,deferred,gain,5,0,264
15,3015,15,30,0,7,1,deferred,gain,5,0,265
16,3015,12,30,0,7,1,deferred,gain,5,0,266
17,3015,9,30,0,7,1,deferred,gain,5,0,267
18,3015,6,30,0,7,1,deferred,gain,5,0,268
19,3015,3,30,0,7,1,deferred,gain,5,0,269
20,3015,30,30,0,29,0,deferred,gain,5,0,270
21,3015,27,30,0,29,0,deferred,gain,5,0,271
22,3015,24,30,0,29,0,deferred,gain,5,0,272
23,3015,21,30,0,29,0,deferred,gain,5,0,273
24,3015,18,30,0,29,0,deferred,gain,5,0,274
25,3015,15,30,0,29,1,deferred,gain,5,0,275
26,3015,12,30,0,29,0,deferred,gain,5,0,276
27,3015,9,30,0,29,1,deferred,gain,5,0,277
28,3015,6,30,0,29,1,deferred,gain,5,0,278
29,3015,3,30,0,29,1,deferred,gain,5,0,279
30,3015,30,30,0,101,0,deferred,gain,5,0,280
31,3015,27,30,0,101,0,deferred,gain,5,0,281
32,3015,24,30,0,101,0,deferred,gain,5,0,282
33,3015,21,30,0,101,0,deferred,gain,5,0,283
34,3015,18,30,0,101,0,deferred,gain,5,0,284
35,3015,15,30,0,101,0,deferred,gain,5,0,285
36,3015,12,30,0,101,1,deferred,gain,5,0,286
37,3015,9,30,0,101,1,deferred,gain,5,0,287
38,3015,6,30,0,101,1,deferred,gain,5,0,288
39,3015,3,30,0,101,1,deferred,gain,5,0,289
40,3015,30,30,0,56,0,deferred,gain,5,0,290
41,3015,27,30,0,56,0,deferred,gain,5,0,291
42,3015,24,30,0,56,0,deferred,gain,5,0,292
43,3015,21,30,0,56,0,deferred,gain,5,0,293
44,3015,18,30,0,56,1,deferred,gain,5,0,294
45,3015,15,30,0,56,1,deferred,gain,5,0,295
46,3015,12,30,0,56,1,deferred,gain,5,0,296
47,3015,9,30,0,56,1,deferred,gain,5,0,297
48,3015,6,30,0,56,1,deferred,gain,5,0,298
49,3015,3,30,0,56,1,deferred,gain,5,0,299
0,3001,30,30,0,7,0,deferred,gain,6,0,300
1,3001,27,30,0,7,0,deferred,gain,6,0,301
2,3001,24,30,0,7,1,deferred,gain,6,0,302
3,3001,21,30,0,7,0,deferred,gain,6,0,303
4,3001,18,30,0,7,1,deferred,gain,6,0,304
5,3001,15,30,0,7,1,deferred,gain,6,0,305
6,3001,12,30,0,7,1,deferred,gain,6,0,306
7,3001,9,30,0,7,1,deferred,gain,6,0,307
8,3001,6,30,0,7,1,deferred,gain,6,0,308
9,3001,3,30,0,7,1,deferred,gain,6,0,309
10,3001,30,30,0,15,0,deferred,gain,6,0,310
11,3001,27,30,0,15,0,deferred,gain,6,0,311
12,3001,24,30,0,15,0,deferred,gain,6,0,312
13,3001,21,30,0,15,1,deferred,gain,6,0,313
14,3001,18,30,0,15,1,deferred,gain,6,0,314
15,3001,15,30,0,15,0,deferred,gain,6,0,315
16,3001,12,30,0,15,1,deferred,gain,6,0,316
17,3001,9,30,0,15,1,deferred,gain,6,0,317
18,3001,6,30,0,15,1,deferred,gain,6,0,318
19,3001,3,30,0,15,1,deferred,gain,6,0,319
20,3001,30,30,0,101,0,deferred,gain,6,0,320
21,3001,27,30,0,101,0,deferred,gain,6,0,321
22,3001,24,30,0,101,0,deferred,gain,6,0,322
23,3001,21,30,0,101,1,deferred,gain,6,0,323
24,3001,18,30,0,101,1,deferred,gain,6,0,324
25,3001,15,30,0,101,1,deferred,gain,6,0,325
26,3001,12,30,0,101,1,deferred,gain,6,0,326
27,3001,9,30,0,101,0,deferred,gain,6,0,327
28,3001,6,30,0,101,1,deferred,gain,6,0,328
29,3001,3,30,0,101,1,deferred,gain,6,0,329
30,3001,30,30,0,29,0,deferred,gain,6,0,330
31,3001,27,30,0,29,0,deferred,gain,6,0,331
32,3001,24,30,0,29,1,deferred,gain,6,0,332
33,3001,21,30,0,29,0,deferred,gain,6,0,333
34,3001,18,30,0,29,0,deferred,gain,6,0,334
35,3001,15,30,0,29,1,deferred,gain,6,0,335
36,3001,12,30,0,29,1,deferred,gain,6,0,336
37,3001,9,30,0,29,1,deferred,gain,6,0,337
38,3001,6,30,0,29,1,deferred,gain,6,0,338
39,3001,3,30,0,29,1,deferred,gain,6,0,339
40,3001,30,30,0,56,0,deferred,gain,6,0,340
41,3001,27,30,0,56,0,deferred,gain,6,0,341
42,3001,24,30,0,56,0,deferred,gain,6,0,342
43,3001,21,30,0,56,0,deferred,gain,6,0,343
44,3001,18,30,0,56,1,deferred,gain,6,0,344
45,3001,15,30,0,56,1,deferred,gain,6,0,345
46,3001,12,30,0,56,1,deferred,gain,6,0,346
47,3001,9,30,0,56,1,deferred,gain,6,0,347
48,3001,6,30,0,56,1,deferred,gain,6,0,348
49,3001,3,30,0,56,1,deferred,gain,6,0,349
0,3039,30,30,0,15,0,deferred,gain,7,0,350
1,3039,27,30,0,15,1,deferred,gain,7,0,351
2,3039,24,30,0,15,1,deferred,gain,7,0,352
3,3039,21,30,0,15,1,deferred,gain,7,0,353
4,3039,18,30,0,15,0,deferred,gain,7,0,354
5,3039,15,30,0,15,1,deferred,gain,7,0,355
6,3039,12,30,0,15,1,deferred,gain,7,0,356
7,3039,9,30,0,15,1,deferred,gain,7,0,357
8,3039,6,30,0,15,1,deferred,gain,7,0,358
9,3039,3,30,0,15,1,deferred,gain,7,0,359
10,3039,30,30,0,29,0,deferred,gain,7,0,360
11,3039,27,30,0,29,0,deferred,gain,7,0,361
12,3039,24,30,0,29,0,deferred,gain,7,0,362
13,3039,21,30,0,29,1,deferred,gain,7,0,363
14,3039,18,30,0,29,1,deferred,gain,7,0,364
15,3039,15,30,0,29,1,deferred,gain,7,0,365
16,3039,12,30,0,29,1,deferred,gain,7,0,366
17,3039,9,30,0,29,1,deferred,gain,7,0,367
18,3039,6,30,0,29,1,deferred,gain,7,0,368
19,3039,3,30,0,29,1,deferred,gain,7,0,369
20,3039,30,30,0,7,0,deferred,gain,7,0,370
21,3039,27,30,0,7,1,deferred,gain,7,0,371
22,3039,24,30,0,7,1,deferred,gain,7,0,372
23,3039,21,30,0,7,1,deferred,gain,7,0,373
24,3039,18,30,0,7,1,deferred,gain,7,0,374
25,3039,15,30,0,7,1,deferred,gain,7,0,375
26,3039,12,30,0,7,1,deferred,gain,7,0,376
27,3039,9,30,0,7,1,deferred,gain,7,0,377
28,3039,6,30,0,7,1,deferred,gain,7,0,378
29,3039,3,30,0,7,1,deferred,gain,7,0,379
30,3039,30,30,0,56,0,deferred,gain,7,0,380
31,3039,27,30,0,56,0,deferred,gain,7,0,381
32,3039,24,30,0,56,1,deferred,gain,7,0,382
33,3039,21,30,0,56,1,deferred,gain,7,0,383
34,3039,18,30,0,56,1,deferred,gain,7,0,384
35,3039,15,30,0,56,1,deferred,gain,7,0,385
36,3039,12,30,0,56,1,deferred,gain,7,0,386
37,3039,9,30,0,56,1,deferred,gain,7,0,387
38,3039,6,30,0,56,1,deferred,gain,7,0,388
39,3039,3,30,0,56,1,deferred,gain,7,0,389
40,3039,30,30,0,101,0,deferred,gain,7,0,390
41,3039,27,30,0,101,0,deferred,gain,7,0,391
42,3039,24,30,0,101,1,deferred,gain,7,0,392
43,3039,21,30,0,101,1,deferred,gain,7,0,393
44,3039,18,30,0,101,1,deferred,gain,7,0,394
45,3039,15,30,0,101,1,deferred,gain,7,0,395
46,3039,12,30,0,101,1,deferred,gain,7,0,396
47,3039,9,30,0,101,1,deferred,gain,7,0,397
48,3039,6,30,0,101,1,deferred,gain,7,0,398
49,3039,3,30,0,101,1,deferred,gain,7,0,399
0,3005,30,30,0,56,0,deferred,gain,8,0,400
1,3005,27,30,0,56,0,deferred,gain,8,0,401
2,3005,24,30,0,56,0,deferred,gain,8,0,402
3,3005,21,30,0,56,1,deferred,gain,8,0,403
4,3005,18,30,0,56,1,deferred,gain,8,0,404
5,3005,15,30,0,56,1,deferred,gain,8,0,405
6,3005,12,30,0,56,1,deferred,gain,8,0,406
7,3005,9,30,0,56,1,deferred,gain,8,0,407
8,3005,6,30,0,56,1,deferred,gain,8,0,408
9,3005,3,30,0,56,1,deferred,gain,8,0,409
10,3005,30,30,0,101,0,deferred,gain,8,0,410
11,3005,27,30,0,101,0,deferred,gain,8,0,411
12,3005,24,30,0,101,0,deferred,gain,8,0,412
13,3005,21,30,0,101,0,deferred,gain,8,0,413
14,3005,18,30,0,101,0,deferred,gain,8,0,414
15,3005,15,30,0,101,1,deferred,gain,8,0,415
16,3005,12,30,0,101,1,deferred,gain,8,0,416
17,3005,9,30,0,101,1,deferred,gain,8,0,417
18,3005,6,30,0,101,1,deferred,gain,8,0,418
19,3005,3,30,0,101,1,deferred,gain,8,0,419
20,3005,30,30,0,29,0,deferred,gain,8,0,420
21,3005,27,30,0,29,0,deferred,gain,8,0,421
22,3005,24,30,0,29,1,deferred,gain,8,0,422
23,3005,21,30,0,29,1,deferred,gain,8,0,423
24,3005,18,30,0,29,1,deferred,gain,8,0,424
25,3005,15,30,0,29,1,deferred,gain,8,0,425
26,3005,12,30,0,29,1,deferred,gain,8,0,426
27,3005,9,30,0,29,1,deferred,gain,8,0,427
28,3005,6,30,0,29,1,deferred,gain,8,0,428
29,3005,3,30,0,29,1,deferred,gain,8,0,429
30,3005,30,30,0,7,0,deferred,gain,8,0,430
31,3005,27,30,0,7,1,deferred,gain,8,0,431
32,3005,24,30,0,7,1,deferred,gain,8,0,432
33,3005,21,30,0,7,1,deferred,gain,8,0,433
34,3005,18,30,0,7,1,deferred,gain,8,0,434
35,3005,15,30,0,7,1,deferred,gain,8,0,435
36,3005,12,30,0,7,1,deferred,gain,8,0,436
37,3005,9,30,0,7,1,deferred,gain,8,0,437
38,3005,6,30,0,7,1,deferred,gain,8,0,438
39,3005,3,30,0,7,1,deferred,gain,8,0,439
40,3005,30,30,0,15,0,deferred,gain,8,0,440
41,3005,27,30,0,15,1,deferred,gain,8,0,441
42,3005,24,30,0,15,1,deferred,gain,8,0,442
43,3005,21,30,0,15,1,deferred,gain,8,0,443
44,3005,18,30,0,15,1,deferred,gain,8,0,444
45,3005,15,30,0,15,1,deferred,gain,8,0,445
46,3005,12,30,0,15,1,deferred,gain,8,0,446
47,3005,9,30,0,15,1,deferred,gain,8,0,447
48,3005,6,30,0,15,1,deferred,gain,8,0,448
49,3005,3,30,0,15,1,deferred,gain,8,0,449
0,3011,30,30,0,101,0,deferred,gain,9,0,450
1,3011,27,30,0,101,1,deferred,gain,9,0,451
2,3011,24,30,0,101,0,deferred,gain,9,0,452
3,3011,21,30,0,101,1,deferred,gain,9,0,453
4,3011,18,30,0,101,1,deferred,gain,9,0,454
5,3011,15,30,0,101,1,deferred,gain,9,0,455
6,3011,12,30,0,101,1,deferred,gain,9,0,456
7,3011,9,30,0,101,1,deferred,gain,9,0,457
8,3011,6,30,0,101,1,deferred,gain,9,0,458
9,3011,3,30,0,101,1,deferred,gain,9,0,459
10,3011,30,30,0,56,0,deferred,gain,9,0,460
11,3011,27,30,0,56,0,deferred,gain,9,0,461
12,3011,24,30,0,56,1,deferred,gain,9,0,462
13,3011,21,30,0,56,1,deferred,gain,9,0,463
14,3011,18,30,0,56,1,deferred,gain,9,0,464
15,3011,15,30,0,56,1,deferred,gain,9,0,465
16,3011,12,30,0,56,1,deferred,gain,9,0,466
17,3011,9,30,0,56,1,deferred,gain,9,0,467
18,3011,6,30,0,56,1,deferred,gain,9,0,468
19,3011,3,30,0,56,1,deferred,gain,9,0,469
20,3011,30,30,0,7,0,deferred,gain,9,0,470
21,3011,27,30,0,7,0,deferred,gain,9,0,471
22,3011,24,30,0,7,1,deferred,gain,9,0,472
23,3011,21,30,0,7,1,deferred,gain,9,0,473
24,3011,18,30,0,7,1,deferred,gain,9,0,474
25,3011,15,30,0,7,1,deferred,gain,9,0,475
26,3011,12,30,0,7,1,deferred,gain,9,0,476
27,3011,9,30,0,7,1,deferred,gain,9,0,477
28,3011,6,30,0,7,1,deferred,gain,9,0,478
29,3011,3,30,0,7,1,deferred,gain,9,0,479
30,3011,30,30,0,29,0,deferred,gain,9,0,480
31,3011,27,30,0,29,0,deferred,gain,9,0,481
32,3011,24,30,0,29,1,deferred,gain,9,0,482
33,3011,21,30,0,29,1,deferred,gain,9,0,483
34,3011,18,30,0,29,1,deferred,gain,9,0,484
35,3011,15,30,0,29,1,deferred,gain,9,0,485
36,3011,12,30,0,29,1,deferred,gain,9,0,486
37,3011,9,30,0,29,1,deferred,gain,9,0,487
38,3011,6,30,0,29,1,deferred,gain,9,0,488
39,3011,3,30,0,29,1,deferred,gain,9,0,489
40,3011,30,30,0,15,0,deferred,gain,9,0,490
41,3011,27,30,0,15,0,deferred,gain,9,0,491
42,3011,24,30,0,15,1,deferred,gain,9,0,492
43,3011,21,30,0,15,1,deferred,gain,9,0,493
44,3011,18,30,0,15,1,deferred,gain,9,0,494
45,3011,15,30,0,15,1,deferred,gain,9,0,495
46,3011,12,30,0,15,1,deferred,gain,9,0,496
47,3011,9,30,0,15,1,deferred,gain,9,0,497
