Participant	block_order	group	trial	A	B	DA	DB	R	index	ID	PA	PB
2002	1	3	39	6	30	0	29	1	4	1	1	1
2002	1	3	40	3	30	0	29	1	4	1	1	1
2002	1	3	41	30	30	0	56	0	5	1	1	1
2002	1	3	42	27	30	0	56	0	5	1	1	1
2002	1	3	43	24	30	0	56	1	5	1	1	1
2002	1	3	44	21	30	0	56	0	5	1	1	1
2002	1	3	45	18	30	0	56	1	5	1	1	1
2002	1	3	46	15	30	0	56	0	5	1	1	1
2002	1	3	47	12	30	0	56	0	5	1	1	1
2002	1	3	48	9	30	0	56	0	5	1	1	1
2002	1	3	49	6	30	0	56	1	5	1	1	1
2002	1	3	50	3	30	0	56	0	5	1	1	1
2004	2	3	1	30	30	0	15	1	1	2	1	1
2004	2	3	2	27	30	0	15	0	1	2	1	1
2004	2	3	3	24	30	0	15	0	1	2	1	1
2004	2	3	4	21	30	0	15	1	1	2	1	1
2004	2	3	5	18	30	0	15	0	1	2	1	1
2004	2	3	6	15	30	0	15	0	1	2	1	1
2004	2	3	7	12	30	0	15	0	1	2	1	1
2004	2	3	8	9	30	0	15	1	1	2	1	1
2004	2	3	9	6	30	0	15	0	1	2	1	1
2004	2	3	10	3	30	0	15	0	1	2	1	1
2004	2	3	11	30	30	0	29	0	2	2	1	1
2004	2	3	12	27	30	0	29	0	2	2	1	1
2004	2	3	13	24	30	0	29	0	2	2	1	1
2004	2	3	14	21	30	0	29	0	2	2	1	1
2004	2	3	15	18	30	0	29	0	2	2	1	1
2004	2	3	16	15	30	0	29	0	2	2	1	1
2004	2	3	17	12	30	0	29	0	2	2	1	1
2004	2	3	18	9	30	0	29	0	2	2	1	1
2004	2	3	19	6	30	0	29	0	2	2	1	1
2004	2	3	20	3	30	0	29	0	2	2	1	1
2004	2	3	21	30	30	0	7	0	3	2	1	1
2004	2	3	22	27	30	0	7	0	3	2	1	1
2004	2	3	23	24	30	0	7	0	3	2	1	1
2004	2	3	24	21	30	0	7	1	3	2	1	1
2004	2	3	25	18	30	0	7	1	3	2	1	1
2004	2	3	26	15	30	0	7	0	3	2	1	1
2004	2	3	27	12	30	0	7	0	3	2	1	1
2004	2	3	28	9	30	0	7	0	3	2	1	1
2004	2	3	29	6	30	0	7	1	3	2	1	1
2004	2	3	30	3	30	0	7	0	3	2	1	1
2004	2	3	31	30	30	0	56	0	4	2	1	1
2004	2	3	32	27	30	0	56	0	4	2	1	1
2004	2	3	33	24	30	0	56	0	4	2	1	1
2004	2	3	34	21	30	0	56	0	4	2	1	1
2004	2	3	35	18	30	0	56	0	4	2	1	1
2004	2	3	36	15	30	0	56	0	4	2	1	1
2004	2	3	37	12	30	0	56	0	4	2	1	1
2004	2	3	38	9	30	0	56	0	4	2	1	1
2004	2	3	39	6	30	0	56	0	4	2	1	1
2004	2	3	40	3	30	0	56	0	4	2	1	1
2004	2	3	41	30	30	0	101	0	5	2	1	1
2004	2	3	42	27	30	0	101	0	5	2	1	1
2004	2	3	43	24	30	0	101	0	5	2	1	1
2004	2	3	44	21	30	0	101	0	5	2	1	1
2004	2	3	45	18	30	0	101	0	5	2	1	1
2004	2	3	46	15	30	0	101	0	5	2	1	1
2004	2	3	47	12	30	0	101	0	5	2	1	1
2004	2	3	48	9	30	0	101	0	5	2	1	1
2004	2	3	49	6	30	0	101	0	5	2	1	1
2004	2	3	50	3	30	0	101	0	5	2	1	1
2010	5	3	1	30	30	0	101	0	1	3	1	1
2010	5	3	2	27	30	0	101	0	1	3	1	1
2010	5	3	3	24	30	0	101	1	1	3	1	1
2010	5	3	4	21	30	0	101	1	1	3	1	1
2010	5	3	5	18	30	0	101	1	1	3	1	1
2010	5	3	6	15	30	0	101	1	1	3	1	1
2010	5	3	7	12	30	0	101	1	1	3	1	1
2010	5	3	8	9	30	0	101	1	1	3	1	1
2010	5	3	9	6	30	0	101	1	1	3	1	1
2010	5	3	10	3	30	0	101	1	1	3	1	1
2010	5	3	11	30	30	0	7	0	2	3	1	1
2010	5	3	12	27	30	0	7	1	2	3	1	1
2010	5	3	13	24	30	0	7	1	2	3	1	1
2010	5	3	14	21	30	0	7	1	2	3	1	1
2010	5	3	15	18	30	0	7	1	2	3	1	1
2010	5	3	16	15	30	0	7	1	2	3	1	1
2010	5	3	17	12	30	0	7	1	2	3	1	1
2010	5	3	18	9	30	0	7	1	2	3	1	1
2010	5	3	19	6	30	0	7	1	2	3	1	1
2010	5	3	20	3	30	0	7	1	2	3	1	1
2010	5	3	21	30	30	0	56	0	3	3	1	1
2010	5	3	22	27	30	0	56	1	3	3	1	1
2010	5	3	23	24	30	0	56	1	3	3	1	1
2010	5	3	24	21	30	0	56	1	3	3	1	1
2010	5	3	25	18	30	0	56	1	3	3	1	1
2010	5	3	26	15	30	0	56	1	3	3	1	1
2010	5	3	27	12	30	0	56	1	3	3	1	1
2010	5	3	28	9	30	0	56	1	3	3	1	1
2010	5	3	29	6	30	0	56	1	3	3	1	1
2010	5	3	30	3	30	0	56	1	3	3	1	1
2010	5	3	31	30	30	0	15	0	4	3	1	1
2010	5	3	32	27	30	0	15	1	4	3	1	1
2010	5	3	33	24	30	0	15	1	4	3	1	1
2010	5	3	34	21	30	0	15	1	4	3	1	1
2010	5	3	35	18	30	0	15	1	4	3	1	1
2010	5	3	36	15	30	0	15	1	4	3	1	1
2010	5	3	37	12	30	0	15	1	4	3	1	1
2010	5	3	38	9	30	0	15	1	4	3	1	1
2010	5	3	39	6	30	0	15	1	4	3	1	1
2010	5	3	40	3	30	0	15	1	4	3	1	1
2010	5	3	41	30	30	0	29	0	5	3	1	1
2010	5	3	42	27	30	0	29	1	5	3	1	1
2010	5	3	43	24	30	0	29	1	5	3	1	1
2010	5	3	44	21	30	0	29	1	5	3	1	1
2010	5	3	45	18	30	0	29	1	5	3	1	1
2010	5	3	46	15	30	0	29	1	5	3	1	1
2010	5	3	47	12	30	0	29	1	5	3	1	1
2010	5	3	48	9	30	0	29	1	5	3	1	1
2010	5	3	49	6	30	0	29	1	5	3	1	1
2010	5	3	50	3	30	0	29	1	5	3	1	1
2013	6	3	1	30	30	0	56	0	1	4	1	1
2013	6	3	2	27	30	0	56	0	1	4	1	1
2013	6	3	3	24	30	0	56	0	1	4	1	1
2013	6	3	4	21	30	0	56	1	1	4	1	1
2013	6	3	5	18	30	0	56	0	1	4	1	1
2013	6	3	6	15	30	0	56	0	1	4	1	1
2013	6	3	7	12	30	0	56	0	1	4	1	1
2013	6	3	8	9	30	0	56	0	1	4	1	1
2013	6	3	9	6	30	0	56	0	1	4	1	1
2013	6	3	10	3	30	0	56	1	1	4	1	1
2013	6	3	11	30	30	0	29	0	2	4	1	1
2013	6	3	12	27	30	0	29	0	2	4	1	1
2013	6	3	13	24	30	0	29	0	2	4	1	1
2013	6	3	14	21	30	0	29	1	2	4	1	1
2013	6	3	15	18	30	0	29	1	2	4	1	1
2013	6	3	16	15	30	0	29	1	2	4	1	1
2013	6	3	17	12	30	0	29	0	2	4	1	1
2013	6	3	18	9	30	0	29	0	2	4	1	1
2013	6	3	19	6	30	0	29	0	2	4	1	1
2013	6	3	20	3	30	0	29	0	2	4	1	1
2013	6	3	21	30	30	0	101	0	3	4	1	1
2013	6	3	22	27	30	0	101	0	3	4	1	1
2013	6	3	23	24	30	0	101	0	3	4	1	1
2013	6	3	24	21	30	0	101	0	3	4	1	1
2013	6	3	25	18	30	0	101	0	3	4	1	1
2013	6	3	26	15	30	0	101	0	3	4	1	1
2013	6	3	27	12	30	0	101	0	3	4	1	1
2013	6	3	28	9	30	0	101	0	3	4	1	1
2013	6	3	29	6	30	0	101	0	3	4	1	1
2013	6	3	30	3	30	0	101	0	3	4	1	1
2013	6	3	31	30	30	0	15	0	4	4	1	1
2013	6	3	32	27	30	0	15	1	4	4	1	1
2013	6	3	33	24	30	0	15	1	4	4	1	1
2013	6	3	34	21	30	0	15	1	4	4	1	1
2013	6	3	35	18	30	0	15	1	4	4	1	1
2013	6	3	36	15	30	0	15	1	4	4	1	1
2013	6	3	37	12	30	0	15	1	4	4	1	1
2013	6	3	38	9	30	0	15	1	4	4	1	1
2013	6	3	39	6	30	0	15	1	4	4	1	1
2013	6	3	40	3	30	0	15	1	4	4	1	1
2013	6	3	41	30	30	0	7	0	5	4	1	1
2013	6	3	42	27	30	0	7	1	5	4	1	1
2013	6	3	43	24	30	0	7	0	5	4	1	1
2013	6	3	44	21	30	0	7	0	5	4	1	1
2013	6	3	45	18	30	0	7	1	5	4	1	1
2013	6	3	46	15	30	0	7	1	5	4	1	1
2013	6	3	47	12	30	0	7	1	5	4	1	1
2013	6	3	48	9	30	0	7	1	5	4	1	1
2013	6	3	49	6	30	0	7	1	5	4	1	1
2013	6	3	50	3	30	0	7	1	5	4	1	1
2015	7	3	1	3	30	0	101	1	1	5	1	1
2015	7	3	2	6	30	0	101	0	1	5	1	1
2015	7	3	3	9	30	0	101	0	1	5	1	1
2015	7	3	4	12	30	0	101	0	1	5	1	1
2015	7	3	5	15	30	0	101	0	1	5	1	1
2015	7	3	6	18	30	0	101	0	1	5	1	1
2015	7	3	7	21	30	0	101	0	1	5	1	1
2015	7	3	8	24	30	0	101	0	1	5	1	1
2015	7	3	9	27	30	0	101	0	1	5	1	1
2015	7	3	10	30	30	0	101	0	1	5	1	1
2015	7	3	11	3	30	0	56	1	2	5	1	1
2015	7	3	12	6	30	0	56	1	2	5	1	1
2015	7	3	13	9	30	0	56	1	2	5	1	1
2015	7	3	14	12	30	0	56	0	2	5	1	1
2015	7	3	15	15	30	0	56	0	2	5	1	1
2015	7	3	16	18	30	0	56	0	2	5	1	1
2015	7	3	17	21	30	0	56	0	2	5	1	1
2015	7	3	18	24	30	0	56	0	2	5	1	1
2015	7	3	19	27	30	0	56	0	2	5	1	1
2015	7	3	20	30	30	0	56	0	2	5	1	1
2015	7	3	21	3	30	0	7	1	3	5	1	1
2015	7	3	22	6	30	0	7	1	3	5	1	1
2015	7	3	23	9	30	0	7	1	3	5	1	1
2015	7	3	24	12	30	0	7	1	3	5	1	1
2015	7	3	25	15	30	0	7	1	3	5	1	1
2015	7	3	26	18	30	0	7	1	3	5	1	1
2015	7	3	27	21	30	0	7	0	3	5	1	1
2015	7	3	28	24	30	0	7	0	3	5	1	1
2015	7	3	29	27	30	0	7	0	3	5	1	1
2015	7	3	30	30	30	0	7	0	3	5	1	1
2015	7	3	31	3	30	0	29	1	4	5	1	1
2015	7	3	32	6	30	0	29	1	4	5	1	1
2015	7	3	33	9	30	0	29	1	4	5	1	1
2015	7	3	34	12	30	0	29	0	4	5	1	1
2015	7	3	35	15	30	0	29	0	4	5	1	1
2015	7	3	36	18	30	0	29	0	4	5	1	1
2015	7	3	37	21	30	0	29	0	4	5	1	1
2015	7	3	38	24	30	0	29	0	4	5	1	1
2015	7	3	39	27	30	0	29	0	4	5	1	1
2015	7	3	40	30	30	0	29	0	4	5	1	1
2015	7	3	41	3	30	0	15	1	5	5	1	1
2015	7	3	42	6	30	0	15	0	5	5	1	1
2015	7	3	43	9	30	0	15	0	5	5	1	1
2015	7	3	44	12	30	0	15	0	5	5	1	1
2015	7	3	45	15	30	0	15	0	5	5	1	1
2015	7	3	46	18	30	0	15	0	5	5	1	1
2015	7	3	47	21	30	0	15	0	5	5	1	1
2015	7	3	48	24	30	0	15	0	5	5	1	1
2015	7	3	49	27	30	0	15	0	5	5	1	1
2015	7	3	50	30	30	0	15	0	5	5	1	1
2016	8	3	1	30	30	0	7	0	1	6	1	1
2016	8	3	2	27	30	0	7	1	1	6	1	1
2016	8	3	3	24	30	0	7	1	1	6	1	1
2016	8	3	4	21	30	0	7	1	1	6	1	1
2016	8	3	5	18	30	0	7	1	1	6	1	1
2016	8	3	6	15	30	0	7	1	1	6	1	1
2016	8	3	7	12	30	0	7	1	1	6	1	1
2016	8	3	8	9	30	0	7	1	1	6	1	1
2016	8	3	9	6	30	0	7	1	1	6	1	1
2016	8	3	10	3	30	0	7	1	1	6	1	1
2016	8	3	11	30	30	0	101	0	2	6	1	1
2016	8	3	12	27	30	0	101	0	2	6	1	1
2016	8	3	13	24	30	0	101	0	2	6	1	1
2016	8	3	14	21	30	0	101	1	2	6	1	1
2016	8	3	15	18	30	0	101	1	2	6	1	1
2016	8	3	16	15	30	0	101	1	2	6	1	1
2016	8	3	17	12	30	0	101	1	2	6	1	1
2016	8	3	18	9	30	0	101	1	2	6	1	1
2016	8	3	19	6	30	0	101	1	2	6	1	1
2016	8	3	20	3	30	0	101	1	2	6	1	1
2016	8	3	21	30	30	0	15	0	3	6	1	1
2016	8	3	22	27	30	0	15	0	3	6	1	1
2016	8	3	23	24	30	0	15	1	3	6	1	1
2016	8	3	24	21	30	0	15	1	3	6	1	1
2016	8	3	25	18	30	0	15	1	3	6	1	1
2016	8	3	26	15	30	0	15	1	3	6	1	1
2016	8	3	27	12	30	0	15	1	3	6	1	1
2016	8	3	28	9	30	0	15	1	3	6	1	1
2016	8	3	29	6	30	0	15	1	3	6	1	1
2016	8	3	30	3	30	0	15	1	3	6	1	1
2016	8	3	31	30	30	0	56	0	4	6	1	1
2016	8	3	32	27	30	0	56	0	4	6	1	1
2016	8	3	33	24	30	0	56	0	4	6	1	1
2016	8	3	34	21	30	0	56	1	4	6	1	1
2016	8	3	35	18	30	0	56	1	4	6	1	1
2016	8	3	36	15	30	0	56	1	4	6	1	1
2016	8	3	37	12	30	0	56	1	4	6	1	1
2016	8	3	38	9	30	0	56	1	4	6	1	1
2016	8	3	39	6	30	0	56	1	4	6	1	1
2016	8	3	40	3	30	0	56	1	4	6	1	1
2016	8	3	41	30	30	0	29	0	5	6	1	1
2016	8	3	42	27	30	0	29	0	5	6	1	1
2016	8	3	43	24	30	0	29	1	5	6	1	1
2016	8	3	44	21	30	0	29	1	5	6	1	1
2016	8	3	45	18	30	0	29	1	5	6	1	1
2016	8	3	46	15	30	0	29	1	5	6	1	1
2016	8	3	47	12	30	0	29	1	5	6	1	1
2016	8	3	48	9	30	0	29	1	5	6	1	1
2016	8	3	49	6	30	0	29	1	5	6	1	1
2016	8	3	50	3	30	0	29	1	5	6	1	1
2019	9	3	1	3	30	0	15	1	1	7	1	1
2019	9	3	2	6	30	0	15	0	1	7	1	1
2019	9	3	3	9	30	0	15	1	1	7	1	1
2019	9	3	4	12	30	0	15	0	1	7	1	1
2019	9	3	5	15	30	0	15	0	1	7	1	1
2019	9	3	6	18	30	0	15	0	1	7	1	1
2019	9	3	7	21	30	0	15	0	1	7	1	1
2019	9	3	8	24	30	0	15	0	1	7	1	1
2019	9	3	9	27	30	0	15	0	1	7	1	1
2019	9	3	10	30	30	0	15	0	1	7	1	1
2019	9	3	11	3	30	0	7	1	2	7	1	1
2019	9	3	12	6	30	0	7	1	2	7	1	1
2019	9	3	13	9	30	0	7	1	2	7	1	1
2019	9	3	14	12	30	0	7	1	2	7	1	1
2019	9	3	15	15	30	0	7	1	2	7	1	1
2019	9	3	16	18	30	0	7	1	2	7	1	1
2019	9	3	17	21	30	0	7	0	2	7	1	1
2019	9	3	18	24	30	0	7	0	2	7	1	1
2019	9	3	19	27	30	0	7	0	2	7	1	1
2019	9	3	20	30	30	0	7	0	2	7	1	1
2019	9	3	21	3	30	0	29	1	3	7	1	1
2019	9	3	22	6	30	0	29	1	3	7	1	1
2019	9	3	23	9	30	0	29	1	3	7	1	1
2019	9	3	24	12	30	0	29	1	3	7	1	1
2019	9	3	25	15	30	0	29	0	3	7	1	1
2019	9	3	26	18	30	0	29	0	3	7	1	1
2019	9	3	27	21	30	0	29	0	3	7	1	1
2019	9	3	28	24	30	0	29	0	3	7	1	1
2019	9	3	29	27	30	0	29	0	3	7	1	1
2019	9	3	30	30	30	0	29	0	3	7	1	1
2019	9	3	31	3	30	0	101	1	4	7	1	1
2019	9	3	32	6	30	0	101	1	4	7	1	1
2019	9	3	33	9	30	0	101	1	4	7	1	1
2019	9	3	34	12	30	0	101	0	4	7	1	1
2019	9	3	35	15	30	0	101	0	4	7	1	1
2019	9	3	36	18	30	0	101	0	4	7	1	1
2019	9	3	37	21	30	0	101	0	4	7	1	1
2019	9	3	38	24	30	0	101	0	4	7	1	1
2019	9	3	39	27	30	0	101	0	4	7	1	1
2019	9	3	40	30	30	0	101	0	4	7	1	1
2019	9	3	41	3	30	0	56	1	5	7	1	1
2019	9	3	42	6	30	0	56	0	5	7	1	1
2019	9	3	43	9	30	0	56	0	5	7	1	1
2019	9	3	44	12	30	0	56	0	5	7	1	1
2019	9	3	45	15	30	0	56	0	5	7	1	1
2019	9	3	46	18	30	0	56	0	5	7	1	1
2019	9	3	47	21	30	0	56	0	5	7	1	1
2019	9	3	48	24	30	0	56	0	5	7	1	1
2019	9	3	49	27	30	0	56	0	5	7	1	1
2019	9	3	50	30	30	0	56	0	5	7	1	1
2020	10	3	1	30	30	0	29	0	1	8	1	1
2020	10	3	2	27	30	0	29	0	1	8	1	1
2020	10	3	3	24	30	0	29	0	1	8	1	1
2020	10	3	4	21	30	0	29	1	1	8	1	1
2020	10	3	5	18	30	0	29	0	1	8	1	1
2020	10	3	6	15	30	0	29	1	1	8	1	1
2020	10	3	7	12	30	0	29	1	1	8	1	1
2020	10	3	8	9	30	0	29	0	1	8	1	1
2020	10	3	9	6	30	0	29	0	1	8	1	1
2020	10	3	10	3	30	0	29	1	1	8	1	1
2020	10	3	11	30	30	0	15	0	2	8	1	1
2020	10	3	12	27	30	0	15	0	2	8	1	1
2020	10	3	13	24	30	0	15	0	2	8	1	1
2020	10	3	14	21	30	0	15	0	2	8	1	1
2020	10	3	15	18	30	0	15	0	2	8	1	1
2020	10	3	16	15	30	0	15	1	2	8	1	1
2020	10	3	17	12	30	0	15	1	2	8	1	1
2020	10	3	18	9	30	0	15	1	2	8	1	1
2020	10	3	19	6	30	0	15	1	2	8	1	1
2020	10	3	20	3	30	0	15	1	2	8	1	1
2020	10	3	21	30	30	0	56	0	3	8	1	1
2020	10	3	22	27	30	0	56	0	3	8	1	1
2020	10	3	23	24	30	0	56	0	3	8	1	1
2020	10	3	24	21	30	0	56	0	3	8	1	1
2020	10	3	25	18	30	0	56	0	3	8	1	1
2020	10	3	26	15	30	0	56	0	3	8	1	1
2020	10	3	27	12	30	0	56	0	3	8	1	1
2020	10	3	28	9	30	0	56	0	3	8	1	1
2020	10	3	29	6	30	0	56	0	3	8	1	1
2020	10	3	30	3	30	0	56	0	3	8	1	1
2020	10	3	31	30	30	0	7	0	4	8	1	1
2020	10	3	32	27	30	0	7	0	4	8	1	1
2020	10	3	33	24	30	0	7	0	4	8	1	1
2020	10	3	34	21	30	0	7	1	4	8	1	1
2020	10	3	35	18	30	0	7	1	4	8	1	1
2020	10	3	36	15	30	0	7	0	4	8	1	1
2020	10	3	37	12	30	0	7	0	4	8	1	1
2020	10	3	38	9	30	0	7	1	4	8	1	1
2020	10	3	39	6	30	0	7	1	4	8	1	1
2020	10	3	40	3	30	0	7	1	4	8	1	1
2020	10	3	41	30	30	0	101	0	5	8	1	1
2020	10	3	42	27	30	0	101	0	5	8	1	1
2020	10	3	43	24	30	0	101	0	5	8	1	1
2020	10	3	44	21	30	0	101	0	5	8	1	1
2020	10	3	45	18	30	0	101	0	5	8	1	1
2020	10	3	46	15	30	0	101	0	5	8	1	1
2020	10	3	47	12	30	0	101	0	5	8	1	1
2020	10	3	48	9	30	0	101	0	5	8	1	1
2020	10	3	49	6	30	0	101	0	5	8	1	1
2020	10	3	50	3	30	0	101	0	5	8	1	1
2021	1	3	1	30	30	0	7	0	1	9	1	1
2021	1	3	2	27	30	0	7	1	1	9	1	1
2021	1	3	3	24	30	0	7	1	1	9	1	1
2021	1	3	4	21	30	0	7	1	1	9	1	1
2021	1	3	5	18	30	0	7	1	1	9	1	1
2021	1	3	6	15	30	0	7	1	1	9	1	1
2021	1	3	7	12	30	0	7	1	1	9	1	1
2021	1	3	8	9	30	0	7	1	1	9	1	1
2021	1	3	9	6	30	0	7	1	1	9	1	1
2021	1	3	10	3	30	0	7	1	1	9	1	1
2021	1	3	11	30	30	0	15	0	2	9	1	1
2021	1	3	12	27	30	0	15	1	2	9	1	1
2021	1	3	13	24	30	0	15	1	2	9	1	1
2021	1	3	14	21	30	0	15	1	2	9	1	1
2021	1	3	15	18	30	0	15	1	2	9	1	1
2021	1	3	16	15	30	0	15	1	2	9	1	1
2021	1	3	17	12	30	0	15	1	2	9	1	1
2021	1	3	18	9	30	0	15	1	2	9	1	1
2021	1	3	19	6	30	0	15	1	2	9	1	1
2021	1	3	20	3	30	0	15	1	2	9	1	1
2021	1	3	21	30	30	0	101	0	3	9	1	1
2021	1	3	22	27	30	0	101	0	3	9	1	1
2021	1	3	23	24	30	0	101	1	3	9	1	1
2021	1	3	24	21	30	0	101	1	3	9	1	1
2021	1	3	25	18	30	0	101	1	3	9	1	1
2021	1	3	26	15	30	0	101	1	3	9	1	1
2021	1	3	27	12	30	0	101	1	3	9	1	1
2021	1	3	28	9	30	0	101	1	3	9	1	1
2021	1	3	29	6	30	0	101	1	3	9	1	1
2021	1	3	30	3	30	0	101	0	3	9	1	1
2021	1	3	31	30	30	0	29	0	4	9	1	1
2021	1	3	32	27	30	0	29	1	4	9	1	1
2021	1	3	33	24	30	0	29	1	4	9	1	1
2021	1	3	34	21	30	0	29	1	4	9	1	1
2021	1	3	35	18	30	0	29	1	4	9	1	1
2021	1	3	36	15	30	0	29	1	4	9	1	1
2021	1	3	37	12	30	0	29	1	4	9	1	1
2021	1	3	38	9	30	0	29	1	4	9	1	1
2021	1	3	39	6	30	0	29	1	4	9	1	1
2021	1	3	40	3	30	0	29	1	4	9	1	1
2021	1	3	41	30	30	0	56	0	5	9	1	1
2021	1	3	42	27	30	0	56	0	5	9	1	1
2021	1	3	43	24	30	0	56	0	5	9	1	1
2021	1	3	44	21	30	0	56	1	5	9	1	1
2021	1	3	45	18	30	0	56	1	5	9	1	1
2021	1	3	46	15	30	0	56	1	5	9	1	1
2021	1	3	47	12	30	0	56	0	5	9	1	1
2021	1	3	48	9	30	0	56	1	5	9	1	1
2021	1	3	49	6	30	0	56	0	5	9	1	1
2021	1	3	50	3	30	0	56	0	5	9	1	1
2022	2	3	1	30	30	0	15	1	1	10	1	1
2022	2	3	2	27	30	0	15	1	1	10	1	1
2022	2	3	3	24	30	0	15	1	1	10	1	1
2022	2	3	4	21	30	0	15	1	1	10	1	1
2022	2	3	5	18	30	0	15	1	1	10	1	1
2022	2	3	6	15	30	0	15	1	1	10	1	1
2022	2	3	7	12	30	0	15	1	1	10	1	1
2022	2	3	8	9	30	0	15	1	1	10	1	1
2022	2	3	9	6	30	0	15	1	1	10	1	1
2022	2	3	10	3	30	0	15	1	1	10	1	1
2022	2	3	11	30	30	0	29	0	2	10	1	1
2022	2	3	12	27	30	0	29	1	2	10	1	1
2022	2	3	13	24	30	0	29	1	2	10	1	1
2022	2	3	14	21	30	0	29	1	2	10	1	1
2022	2	3	15	18	30	0	29	1	2	10	1	1
2022	2	3	16	15	30	0	29	1	2	10	1	1
2022	2	3	17	12	30	0	29	1	2	10	1	1
2022	2	3	18	9	30	0	29	1	2	10	1	1
2022	2	3	19	6	30	0	29	1	2	10	1	1
2022	2	3	20	3	30	0	29	1	2	10	1	1
2022	2	3	21	30	30	0	7	0	3	10	1	1
2022	2	3	22	27	30	0	7	1	3	10	1	1
2022	2	3	23	24	30	0	7	1	3	10	1	1
2022	2	3	24	21	30	0	7	1	3	10	1	1
2022	2	3	25	18	30	0	7	1	3	10	1	1
2022	2	3	26	15	30	0	7	1	3	10	1	1
2022	2	3	27	12	30	0	7	1	3	10	1	1
2022	2	3	28	9	30	0	7	1	3	10	1	1
2022	2	3	29	6	30	0	7	1	3	10	1	1
2022	2	3	30	3	30	0	7	1	3	10	1	1
2022	2	3	31	30	30	0	56	0	4	10	1	1
2022	2	3	32	27	30	0	56	1	4	10	1	1
2022	2	3	33	24	30	0	56	1	4	10	1	1
2022	2	3	34	21	30	0	56	1	4	10	1	1
2022	2	3	35	18	30	0	56	1	4	10	1	1
2022	2	3	36	15	30	0	56	1	4	10	1	1
2022	2	3	37	12	30	0	56	1	4	10	1	1
2022	2	3	38	9	30	0	56	1	4	10	1	1
2022	2	3	39	6	30	0	56	1	4	10	1	1
2022	2	3	40	3	30	0	56	1	4	10	1	1
2022	2	3	41	30	30	0	101	0	5	10	1	1
2022	2	3	42	27	30	0	101	1	5	10	1	1
2022	2	3	43	24	30	0	101	1	5	10	1	1
2022	2	3	44	21	30	0	101	1	5	10	1	1
2022	2	3	45	18	30	0	101	1	5	10	1	1
2022	2	3	46	15	30	0	101	1	5	10	1	1
2022	2	3	47	12	30	0	101	1	5	10	1	1
2022	2	3	48	9	30	0	101	0	5	10	1	1
2022	2	3	49	6	30	0	101	0	5	10	1	1
2022	2	3	50	3	30	0	101	0	5	10	1	1
2028	3	3	1	30	30	0	29	0	1	11	1	1
2028	3	3	2	27	30	0	29	1	1	11	1	1
2028	3	3	3	24	30	0	29	1	1	11	1	1
2028	3	3	4	21	30	0	29	0	1	11	1	1
2028	3	3	5	18	30	0	29	1	1	11	1	1
2028	3	3	6	15	30	0	29	1	1	11	1	1
2028	3	3	7	12	30	0	29	1	1	11	1	1
2028	3	3	8	9	30	0	29	1	1	11	1	1
2028	3	3	9	6	30	0	29	1	1	11	1	1
2028	3	3	10	3	30	0	29	1	1	11	1	1
2028	3	3	11	30	30	0	56	0	2	11	1	1
2028	3	3	12	27	30	0	56	1	2	11	1	1
2028	3	3	13	24	30	0	56	1	2	11	1	1
2028	3	3	14	21	30	0	56	1	2	11	1	1
2028	3	3	15	18	30	0	56	1	2	11	1	1
