,Participant,gender,lamount,ldealy,samount,sdelay,choices1,choice2,RT_first,pick_larger_position,block.order,RT_second,adjusting.order,condition
1501,4001,0,30,7,3,0,2,1,21.12407184,843,1,23.40522718,0,egs
1502,4001,0,30,7,6,0,2,1,4.515424967,843,1,25.17077613,0,egs
1503,4001,0,30,7,9,0,2,1,3.515469074,843,1,23.20211101,0,egs
1504,4001,0,30,7,12,0,2,1,1.624929905,843,1,24.60829902,0,egs
1505,4001,0,30,7,15,0,2,1,2.906121016,843,1,23.32710505,0,egs
1506,4001,0,30,7,18,0,2,1,1.499933958,843,1,24.70204496,0,egs
1507,4001,0,30,7,21,0,1,0,3.171735048,99,1,2.359432936,0,egs
1508,4001,0,30,7,24,0,1,0,2.640897989,72,1,1.625174999,0,egs
1509,4001,0,30,7,27,0,1,0,0.968852997,56,1,1.203255177,0,egs
1510,4001,0,30,7,30,0,1,0,0.734451056,46,1,0.921972036,0,egs
1511,4001,0,30,15,3,0,2,1,6.360031843,843,1,27.76850414,0,egs
1512,4001,0,30,15,6,0,2,1,1.171994925,843,1,31.67516088,0,egs
1513,4001,0,30,15,9,0,2,1,1.265755892,843,1,29.00300717,0,egs
1514,4001,0,30,15,12,0,1,0,0.703199148,29,1,1.484529972,0,egs
1515,4001,0,30,15,15,0,1,0,1.281383038,44,1,1.109493017,0,egs
1516,4001,0,30,15,18,0,1,0,0.687568903,53,1,1.437653065,0,egs
1517,4001,0,30,15,21,0,1,0,1.078234911,41,1,1.031359911,0,egs
1518,4001,0,30,15,24,0,1,0,0.593811989,36,1,0.875093937,0,egs
1519,4001,0,30,15,27,0,1,0,0.437543869,35,1,0.859471083,0,egs
1520,4001,0,30,15,30,0,1,0,0.484423876,36,1,0.890723944,0,egs
1521,4001,0,30,101,3,0,1,0,2.218980074,15,1,0.968852043,0,egs
1522,4001,0,30,101,6,0,1,0,0.453171968,15,1,1.046985149,0,egs
1523,4001,0,30,101,9,0,2,0,0.531305075,17,1,1.375144005,0,egs
1524,4001,0,30,101,12,0,1,0,1.281383038,18,1,1.531409025,0,egs
1525,4001,0,30,101,15,0,1,0,1.109493017,15,1,0.906345844,0,egs
1526,4001,0,30,101,18,0,1,0,1.140742064,15,1,1.046988964,0,egs
1527,4001,0,30,101,21,0,1,0,1.281383038,15,1,1.015731096,0,egs
1528,4001,0,30,101,24,0,1,0,0.515679121,16,1,1.078238964,0,egs
1529,4001,0,30,101,27,0,1,0,0.640690804,15,1,0.984477997,0,egs
1530,4001,0,30,101,30,0,1,0,0.734451056,15,1,0.875093937,0,egs
1531,4001,0,30,29,3,0,1,0,3.312844038,31,1,1.156377077,0,egs
1532,4001,0,30,29,6,0,1,0,1.203248978,27,1,0.953230858,0,egs
1533,4001,0,30,29,9,0,1,0,0.375036955,27,1,0.953228951,0,egs
1534,4001,0,30,29,12,0,1,0,1.171994925,26,1,0.89072299,0,egs
1535,4001,0,30,29,15,0,1,0,0.984477043,25,1,0.843837976,0,egs
1536,4001,0,30,29,18,0,1,0,0.640690088,19,1,0.937598944,0,egs
1537,4001,0,30,29,21,0,1,0,1.250129938,27,1,0.93759799,0,egs
1538,4001,0,30,29,24,0,1,0,0.609436989,25,1,0.828215122,0,egs
1539,4001,0,30,29,27,0,1,0,1.171994925,34,1,1.281384945,0,egs
1540,4001,0,30,29,30,0,1,0,0.406294107,34,1,1.343891859,0,egs
1541,4001,0,30,56,3,0,1,0,2.656522989,20,1,1.031359911,0,egs
1542,4001,0,30,56,6,0,1,0,0.484426022,18,1,0.87509203,0,egs
1543,4001,0,30,56,9,0,1,0,0.906344891,19,1,0.953227043,0,egs
1544,4001,0,30,56,12,0,1,0,0.921972036,18,1,0.875091076,0,egs
1545,4001,0,30,56,15,0,1,0,0.437545061,19,1,0.968851089,0,egs
1546,4001,0,30,56,18,0,1,0,0.953222036,18,1,0.843839169,0,egs
1547,4001,0,30,56,21,0,1,0,0.906342983,17,1,0.718832016,0,egs
1548,4001,0,30,56,24,0,1,0,0.781332016,23,1,1.375147104,0,egs
1549,4001,0,30,56,27,0,1,0,1.000104189,20,1,1.093863964,0,egs
1550,4001,0,30,56,30,0,1,0,0.937599182,19,1,0.984478951,0,egs
1601,4004,1,30,29,30,0,2,0,21.62032199,364,3,19.33791804,1,egs
1602,4004,1,30,29,27,0,1,0,4.564813852,45,3,1.906689167,1,egs
1603,4004,1,30,29,24,0,2,1,2.156336069,843,3,48.37692189,1,egs
1604,4004,1,30,29,21,0,1,0,2.640729189,24,3,0.765661001,1,egs
1605,4004,1,30,29,18,0,2,1,2.296965122,843,3,48.17379093,1,egs
1606,4004,1,30,29,15,0,2,1,5.093950987,843,3,48.26754403,1,egs
1607,4004,1,30,29,12,0,2,0,2.562601089,96,3,4.687691927,1,egs
1608,4004,1,30,29,9,0,1,0,1.90632391,44,3,1.859448195,1,egs
1609,4004,1,30,29,6,0,2,1,1.562558889,843,3,47.83002615,1,egs
1610,4004,1,30,29,3,0,2,1,1.750071049,843,3,48.95507002,1,egs
1611,4004,1,30,56,30,0,1,0,3.406386137,21,3,1.203173876,1,egs
1612,4004,1,30,56,27,0,1,0,3.000115871,23,3,1.421934128,1,egs
1613,4004,1,30,56,24,0,1,0,1.921950102,22,3,1.312553883,1,egs
1614,4004,1,30,56,21,0,1,0,2.453218937,19,3,0.937538147,1,egs
1615,4004,1,30,56,18,0,1,0,2.25008893,22,3,1.234540939,1,egs
1616,4004,1,30,56,15,0,2,1,2.406332016,843,3,92.40931988,1,egs
1617,4004,1,30,56,12,0,2,1,2.750090837,843,3,92.13677812,1,egs
1618,4004,1,30,56,9,0,2,1,1.703006983,843,3,91.86866403,1,egs
1619,4004,1,30,56,6,0,2,1,3.671618938,843,3,89.91567397,1,egs
1620,4004,1,30,56,3,0,2,1,2.281089783,843,3,92.21739221,1,egs
1621,4004,1,30,15,30,0,1,0,4.125108004,70,3,1.968803883,1,egs
1622,4004,1,30,15,27,0,1,0,1.781296968,37,3,0.984400988,1,egs
1623,4004,1,30,15,24,0,1,0,3.484467983,41,3,1.125035048,1,egs
1624,4004,1,30,15,21,0,1,0,1.953178883,45,3,1.234413147,1,egs
1625,4004,1,30,15,18,0,1,0,2.062556028,39,3,1.000027895,1,egs
1626,4004,1,30,15,15,0,1,0,1.250035048,36,3,0.937525988,1,egs
1627,4004,1,30,15,12,0,1,0,1.093778133,44,3,1.140657902,1,egs
1628,4004,1,30,15,9,0,1,0,1.015650988,38,3,0.953150988,1,egs
1629,4004,1,30,15,6,0,1,0,0.703142881,32,3,0.812525034,1,egs
1630,4004,1,30,15,3,0,1,0,0.437510014,42,3,1.062531948,1,egs
1631,4004,1,30,101,30,0,1,0,2.656320095,16,3,1.218783855,1,egs
1632,4004,1,30,101,27,0,2,0,2.859451056,96,3,17.53171897,1,egs
1633,4004,1,30,101,24,0,1,0,1.265661001,17,3,1.421911001,1,egs
1634,4004,1,30,101,21,0,1,0,0.781270981,15,3,1.00002408,1,egs
1635,4004,1,30,101,18,0,1,0,1.953175068,16,3,1.14065814,1,egs
1636,4004,1,30,101,15,0,1,0,1.281284809,15,3,0.890648127,1,egs
1637,4004,1,30,101,12,0,1,0,1.359413147,16,3,1.062527895,1,egs
1638,4004,1,30,101,9,0,1,0,0.890650034,15,3,1.140655041,1,egs
1639,4004,1,30,101,6,0,2,1,1.656303883,843,3,162.5199521,1,egs
1640,4004,1,30,101,3,0,2,1,1.484414816,843,3,161.8324442,1,egs
1641,4004,1,30,7,30,0,1,0,3.750100851,60,3,1.328166962,1,egs
1642,4004,1,30,7,27,0,2,1,4.640748024,843,3,23.95376587,1,egs
1643,4004,1,30,7,24,0,2,1,2.093805075,843,3,24.56315708,1,egs
1644,4004,1,30,7,21,0,2,1,1.953177929,843,3,25.28192496,1,egs
1645,4004,1,30,7,18,0,2,1,2.343812943,843,3,22.39122295,1,egs
1646,4004,1,30,7,15,0,2,1,1.484416962,843,3,23.03186607,1,egs
1647,4004,1,30,7,12,0,2,1,1.26565814,843,3,23.90688777,1,egs
1648,4004,1,30,7,9,0,2,1,1.484411955,843,3,23.32875013,1,egs
1649,4004,1,30,7,6,0,2,1,1.125029087,843,3,23.81313682,1,egs
1650,4004,1,30,7,3,0,2,1,1.093779087,843,3,24.20377088,1,egs
1651,4007,0,30,56,30,0,2,1,21.26577997,843,4,100.324167,1,egs
1652,4007,0,30,56,27,0,2,0,11.98277688,710,4,74.94313216,1,egs
1653,4007,0,30,56,24,0,1,0,3.202698946,41,4,3.249567986,1,egs
1654,4007,0,30,56,21,0,2,1,1.374817133,843,4,94.34679294,1,egs
1655,4007,0,30,56,18,0,2,0,8.295767069,151,4,14.85739493,1,egs
1656,4007,0,30,56,15,0,2,1,6.577246904,843,4,93.49426007,1,egs
1657,4007,0,30,56,12,0,2,1,1.296875,843,4,91.96884584,1,egs
1658,4007,0,30,56,9,0,2,0,1.500000954,66,4,7.656257868,1,egs
1659,4007,0,30,56,6,0,2,1,1.312503099,843,4,90.17196608,1,egs
1660,4007,0,30,56,3,0,2,1,1.421875954,843,4,94.75038195,1,egs
1661,4007,0,30,101,30,0,1,0,3.687525988,18,4,1.609388828,1,egs
1662,4007,0,30,101,27,0,1,0,1.328135014,16,4,1.140635014,1,egs
1663,4007,0,30,101,24,0,1,0,1.359385014,17,4,1.390636206,1,egs
1664,4007,0,30,101,21,0,1,0,1.390635014,15,4,0.953133821,1,egs
1665,4007,0,30,101,18,0,2,0,2.18751502,826,4,157.9386961,1,egs
1666,4007,0,30,101,15,0,2,0,1.718760967,309,4,57.04730701,1,egs
1667,4007,0,30,101,12,0,1,0,1.328136921,12,4,0.906260014,1,egs
1668,4007,0,30,101,9,0,2,0,1.296885967,52,4,8.031312943,1,egs
1669,4007,0,30,101,6,0,1,0,2.187515974,17,4,1.250010967,1,egs
1670,4007,0,30,101,3,0,1,0,2.203141928,17,4,1.281260014,1,egs
1671,4007,0,30,29,30,0,2,0,2.968770981,91,4,4.453161955,1,egs
1672,4007,0,30,29,27,0,2,1,1.359385967,843,4,49.12537003,1,egs
1673,4007,0,30,29,24,0,1,1,2.390642166,843,4,47.70348597,1,egs
1674,4007,0,30,29,21,0,1,0,0.87500596,34,4,1.343760967,1,egs
1675,4007,0,30,29,18,0,1,0,3.187523127,31,4,1.140635014,1,egs
1676,4007,0,30,29,15,0,2,1,1.781263113,843,4,47.48473692,1,egs
1677,4007,0,30,29,12,0,1,0,1.765636921,32,4,1.234389067,1,egs
1678,4007,0,30,29,9,0,2,1,2.015639067,843,4,49.31287503,1,egs
1679,4007,0,30,29,6,0,2,0,2.312519073,339,4,19.28139877,1,egs
1680,4007,0,30,29,3,0,2,1,2.843770027,843,4,51.06288695,1,egs
1681,4007,0,30,7,30,0,1,0,3.437524796,52,4,1.109387159,1,egs
1682,4007,0,30,7,27,0,2,0,1.578138113,466,4,11.95321894,1,egs
1683,4007,0,30,7,24,0,1,0,0.875006199,52,4,1.093760967,1,egs
1684,4007,0,30,7,21,0,2,1,1.437510967,843,4,22.90642285,1,egs
1685,4007,0,30,7,18,0,2,1,1.468761206,843,4,28.12521291,1,egs
1686,4007,0,30,7,15,0,2,1,1.984388113,843,4,23.57830501,1,egs
1687,4007,0,30,7,12,0,2,1,1.32813406,843,4,23.79705501,1,egs
1688,4007,0,30,7,9,0,2,1,1.250010014,843,4,22.73454905,1,egs
1689,4007,0,30,7,6,0,2,1,0.875006914,843,4,23.76580405,1,egs
1690,4007,0,30,7,3,0,2,1,6.671925068,843,4,22.98455,1,egs
1691,4007,0,30,15,30,0,1,0,2.62501812,40,4,1.000011921,1,egs
1692,4007,0,30,15,27,0,1,0,1.312510014,44,4,1.125013113,1,egs
1693,4007,0,30,15,24,0,1,0,2.000014782,45,4,1.125012159,1,egs
1694,4007,0,30,15,21,0,1,0,1.000006914,41,4,1.015635014,1,egs
1695,4007,0,30,15,18,0,1,0,0.51563096,51,4,1.359387159,1,egs
1696,4007,0,30,15,15,0,1,0,0.656253815,43,4,1.093762159,1,egs
1697,4007,0,30,15,12,0,2,0,1.062506914,53,4,1.390640974,1,egs
1698,4007,0,30,15,9,0,2,1,1.765637159,843,4,28.98459601,1,egs
1699,4007,0,30,15,6,0,2,1,1.343760967,843,4,27.4689579,1,egs
1700,4007,0,30,15,3,0,2,1,1.234385014,843,4,29.12522006,1,egs
1701,4009,1,30,56,3,0,2,0,24.10924697,110,6,10.51557398,0,egs
1702,4009,1,30,56,6,0,1,0,3.07810998,71,6,6.453094006,0,egs
1703,4009,1,30,56,9,0,1,0,5.749969959,97,6,9.328081846,0,egs
1704,4009,1,30,56,12,0,2,0,1.515616179,90,6,8.374962807,0,egs
1705,4009,1,30,56,15,0,1,0,3.656233072,59,6,5.124979019,0,egs
1706,4009,1,30,56,18,0,1,0,1.593746185,29,6,1.968739986,0,egs
1707,4009,1,30,56,21,0,1,0,3.031236172,91,6,8.578081846,0,egs
1708,4009,1,30,56,24,0,1,0,1.874991179,42,6,3.406232834,0,egs
1709,4009,1,30,56,27,0,1,0,1.609366179,133,6,12.98431182,0,egs
1710,4009,1,30,56,30,0,2,0,5.906219959,77,6,6.984341145,0,egs
1711,4009,1,30,29,3,0,1,0,3.171858072,60,6,2.734364033,0,egs
1712,4009,1,30,29,6,0,2,0,1.921866179,155,6,7.937460899,0,egs
1713,4009,1,30,29,9,0,1,0,1.921864986,129,6,6.531217098,0,egs
1714,4009,1,30,29,12,0,1,0,1.14061904,110,6,5.468729973,0,egs
1715,4009,1,30,29,15,0,1,0,1.218744993,104,6,5.140599012,0,egs
1716,4009,1,30,29,18,0,1,0,2.249992132,123,6,6.249967813,0,egs
1717,4009,1,30,29,21,0,1,0,1.781242132,189,6,9.781202078,0,egs
1718,4009,1,30,29,24,0,2,0,1.515617847,89,6,4.296857119,0,egs
1719,4009,1,30,29,27,0,2,0,1.71874094,240,6,12.51556587,0,egs
1720,4009,1,30,29,30,0,1,0,3.156233072,84,6,4.046855927,0,egs
1721,4009,1,30,101,3,0,1,0,2.703108788,34,6,4.468730211,0,egs
1722,4009,1,30,101,6,0,1,0,1.953114033,57,6,8.890580893,0,egs
1723,4009,1,30,101,9,0,2,0,2.109359026,57,6,9.015581846,0,egs
1724,4009,1,30,101,12,0,1,0,1.32811904,40,6,5.812472105,0,egs
1725,4009,1,30,101,15,0,2,0,3.26560688,35,6,4.703106165,0,egs
1726,4009,1,30,101,18,0,1,0,4.765599012,41,6,6.281222105,0,egs
1727,4009,1,30,101,21,0,1,0,1.968737841,41,6,5.812474012,0,egs
1728,4009,1,30,101,24,0,1,0,1.65624094,29,6,3.624984026,0,egs
1729,4009,1,30,101,27,0,2,0,1.531241894,38,6,6.812468052,0,egs
1730,4009,1,30,101,30,0,2,0,3.312482834,40,6,5.734348059,0,egs
1731,4009,1,30,15,3,0,1,0,1.156243801,269,6,8.437461138,0,egs
1732,4009,1,30,15,6,0,2,0,1.968739986,77,6,2.24999404,0,egs
1733,4009,1,30,15,9,0,1,0,0.609372139,120,6,3.624984026,0,egs
1734,4009,1,30,15,12,0,1,0,1.171870947,464,6,14.7968061,0,egs
1735,4009,1,30,15,15,0,2,0,1.09374404,134,6,4.09373188,0,egs
1736,4009,1,30,15,18,0,1,0,1.281243086,152,6,5.21872592,0,egs
1737,4009,1,30,15,21,0,2,0,1.999986172,197,6,6.218720913,0,egs
1738,4009,1,30,15,24,0,1,0,1.17186904,263,6,8.249961853,0,egs
1739,4009,1,30,15,27,0,1,0,1.01561904,196,6,5.98434782,0,egs
1740,4009,1,30,15,30,0,1,0,3.328107834,157,6,4.859354019,0,egs
1741,4009,1,30,7,3,0,1,0,1.60936904,236,6,5.890599966,0,egs
1742,4009,1,30,7,6,0,2,0,2.296861172,227,6,5.671854019,0,egs
1743,4009,1,30,7,9,0,2,0,1.74999094,129,6,3.093736887,0,egs
1744,4009,1,30,7,12,0,1,0,2.124989986,470,6,12.96872211,0,egs
1745,4009,1,30,7,15,0,1,0,1.171874046,193,6,4.812510014,0,egs
1746,4009,1,30,7,18,0,1,0,1,277,6,7.031261921,0,egs
1747,4009,1,30,7,21,0,1,0,2.000005007,458,6,11.73439312,0,egs
1748,4009,1,30,7,24,0,1,0,1.203127146,91,6,2.140630007,0,egs
1749,4009,1,30,7,27,0,2,0,1.187504053,154,6,3.796882868,0,egs
1750,4009,1,30,7,30,0,1,0,1.906253099,39,6,0.750006914,0,egs
1801,4012,1,30,7,3,0,2,1,16.96865892,843,8,24.04675412,0,egs
1802,4012,1,30,7,6,0,2,1,5.796846151,843,8,32.35921288,0,egs
1803,4012,1,30,7,9,0,2,1,3.015612125,843,8,25.35924602,0,egs
1804,4012,1,30,7,12,0,2,1,4.249978781,843,8,22.59363723,0,egs
1805,4012,1,30,7,15,0,2,1,3.064934015,843,8,22.81481004,0,egs
1806,4012,1,30,7,18,0,2,1,1.721283913,843,8,22.83045506,0,egs
1807,4012,1,30,7,21,0,2,1,3.411264896,843,8,22.62703419,0,egs
1808,4012,1,30,7,24,0,1,0,1.392673969,67,8,1.517863035,0,egs
1809,4012,1,30,7,27,0,2,1,12.34628391,843,8,23.28425097,0,egs
1810,4012,1,30,7,30,0,1,0,2.15942502,59,8,1.267494917,0,egs
1811,4012,1,30,101,3,0,1,0,11.75165987,14,8,0.860643148,0,egs
1812,4012,1,30,101,6,0,1,0,2.222018003,15,8,1.01712203,0,egs
1813,4012,1,30,101,9,0,1,0,2.159424067,15,8,0.938882828,0,egs
1814,4012,1,30,101,12,0,1,0,3.630339861,14,8,0.735459089,0,egs
1815,4012,1,30,101,15,0,1,0,1.408320904,11,8,0.938882113,0,egs
1816,4012,1,30,101,18,0,1,0,1.173600197,14,8,0.860641956,0,egs
1817,4012,1,30,101,21,0,1,0,1.157950878,14,8,0.829348087,0,egs
1818,4012,1,30,101,24,0,1,0,1.830816031,15,8,0.907587051,0,egs
1819,4012,1,30,101,27,0,1,0,1.204900026,13,8,0.641569138,0,egs
1820,4012,1,30,101,30,0,2,0,6.509572983,54,8,8.387339115,0,egs
1821,4012,1,30,15,3,0,1,0,8.090023041,38,8,0.954530954,0,egs
1822,4012,1,30,15,6,0,2,1,3.207840919,843,8,29.98160219,0,egs
1823,4012,1,30,15,9,0,1,0,4.866533041,33,8,0.766753912,0,egs
1824,4012,1,30,15,12,0,1,0,1.455267906,34,8,0.782402992,0,egs
1825,4012,1,30,15,15,0,1,0,2.300259113,34,8,0.782402992,0,egs
1826,4012,1,30,15,18,0,1,0,1.470916033,36,8,0.844999075,0,egs
1827,4012,1,30,15,21,0,1,0,1.079715014,31,8,0.672870159,0,egs
1828,4012,1,30,15,24,0,1,0,0.829342127,32,8,0.73546505,0,egs
1829,4012,1,30,15,27,0,1,0,1.267488956,31,8,0.672872066,0,egs
1830,4012,1,30,15,30,0,1,0,2.268965006,32,8,0.704160929,0,egs
1831,4012,1,30,56,3,0,1,0,2.816638947,16,8,0.657218933,0,egs
1832,4012,1,30,56,6,0,2,0,1.298784018,18,8,0.860641956,0,egs
1833,4012,1,30,56,9,0,2,1,1.377023935,843,8,91.85696983,0,egs
1834,4012,1,30,56,12,0,1,0,1.671864986,21,8,1.140621901,0,egs
1835,4012,1,30,56,15,0,1,0,1.109368086,18,8,0.859370947,0,egs
1836,4012,1,30,56,18,0,1,0,1.171868086,18,8,0.874997854,0,egs
1837,4012,1,30,56,21,0,1,0,0.874995947,19,8,0.921871185,0,egs
1838,4012,1,30,56,24,0,1,0,1.04686904,19,8,0.968748808,0,egs
1839,4012,1,30,56,27,0,1,0,0.796869993,17,8,0.71875,0,egs
1840,4012,1,30,56,30,0,1,0,0.968744993,17,8,0.734378099,0,egs
1841,4012,1,30,29,3,0,2,1,1.906236887,843,8,49.04663014,0,egs
1842,4012,1,30,29,6,0,2,1,2.96873188,843,8,47.8591361,0,egs
1843,4012,1,30,29,9,0,2,1,2.921858072,843,8,49.57787704,0,egs
1844,4012,1,30,29,12,0,2,1,1.609367132,843,8,47.90601206,0,egs
1845,4012,1,30,29,15,0,2,1,1.578116179,843,8,48.2964499,0,egs
1846,4012,1,30,29,18,0,2,1,3.281210899,843,8,49.46818018,0,egs
1847,4012,1,30,29,21,0,2,1,6.546799183,843,8,48.29551291,0,egs
1848,4012,1,30,29,24,0,2,1,2.749897003,843,8,48.79506111,0,egs
1849,4012,1,30,29,27,0,2,1,1.359322071,843,8,48.20133209,0,egs
1850,4012,1,30,29,30,0,1,0,2.249913931,25,8,0.890594959,0,egs
1951,4013,0,-30,101,-30,0,2,1,27.73494387,844,5,164.1742551,1,els
1952,4013,0,-30,101,-27,0,2,1,8.031209946,844,5,164.311672,1,els
1953,4013,0,-30,101,-24,0,2,1,2.531236172,844,5,162.5304298,1,els
1954,4013,0,-30,101,-21,0,2,1,5.718724012,844,5,166.421032,1,els
1955,4013,0,-30,101,-18,0,2,1,3.781229019,844,5,168.2022791,1,els
1956,4013,0,-30,101,-15,0,2,1,3.562501907,844,5,165.84392,1,els
1957,4013,0,-30,101,-12,0,2,1,2.562503099,844,5,165.124934,1,els
1958,4013,0,-30,101,-9,0,2,1,3.937479973,844,5,163.9054241,1,els
1959,4013,0,-30,101,-6,0,2,1,2.484360933,844,5,168.2491531,1,els
1960,4013,0,-30,101,-3,0,2,1,2.078112841,844,5,164.608546,1,els
1961,4013,0,-30,7,-30,0,1,1,174.8897409,844,5,25.81237197,1,els
1962,4013,0,-30,7,-27,0,2,1,7.093713999,844,5,25.96861911,1,els
1963,4013,0,-30,7,-24,0,2,1,2.999984026,844,5,25.54674697,1,els
1964,4013,0,-30,7,-21,0,2,1,4.390603065,844,5,25.42174506,1,els
1965,4013,0,-30,7,-18,0,2,1,3.093734026,844,5,23.53113103,1,els
1966,4013,0,-30,7,-15,0,2,1,3.343729973,844,5,24.85883689,1,els
1967,4013,0,-30,7,-12,0,2,1,2.749823093,844,5,24.34221792,1,els
1968,4013,0,-30,7,-9,0,2,1,1.984248161,844,5,25.15466881,1,els
1969,4013,0,-30,7,-6,0,2,1,2.187363148,844,5,24.20160103,1,els
1970,4013,0,-30,7,-3,0,2,1,3.796633959,844,5,24.70157003,1,els
1971,4013,0,-30,56,-30,0,1,1,36.37271285,844,5,94.47842908,1,els
1972,4013,0,-30,56,-27,0,2,1,4.077866793,844,5,95.49501109,1,els
1973,4013,0,-30,56,-24,0,2,1,2.656200171,844,5,91.77958798,1,els
1974,4013,0,-30,56,-21,0,2,1,2.593700886,844,5,93.13894105,1,els
1975,4013,0,-30,56,-18,0,2,1,1.999963999,844,5,100.576421,1,els
1976,4013,0,-30,56,-15,0,2,1,3.203087091,844,5,93.23329592,1,els
1977,4013,0,-30,56,-12,0,2,1,2.249974966,844,5,95.49889302,1,els
1978,4013,0,-30,56,-9,0,2,1,2.156224012,844,5,100.9833241,1,els
1979,4013,0,-30,56,-6,0,2,1,2.12499094,844,5,94.65577292,1,els
1980,4013,0,-30,56,-3,0,2,1,2.765611172,844,5,106.421339,1,els
1981,4013,0,-30,15,-30,0,1,1,115.9994142,844,5,28.01548481,1,els
1982,4013,0,-30,15,-27,0,2,1,2.453114986,844,5,29.71860003,1,els
1983,4013,0,-30,15,-24,0,2,1,2.484362841,844,5,28.45298409,1,els
1984,4013,0,-30,15,-21,0,2,1,2.499983072,844,5,30.21860003,1,els
1985,4013,0,-30,15,-18,0,2,1,2.437485933,844,5,28.43735814,1,els
1986,4013,0,-30,15,-15,0,2,1,2.531235933,844,5,43.12478518,1,els
1987,4013,0,-30,15,-12,0,2,1,3.28123498,844,5,73.43712687,1,els
1988,4013,0,-30,15,-9,0,2,1,1.499992132,844,5,29.89047194,1,els
1989,4013,0,-30,15,-6,0,2,1,7.218712091,844,5,28.4217329,1,els
1990,4013,0,-30,15,-3,0,2,1,3.374981165,844,5,31.42172003,1,els
1991,4013,0,-30,29,-30,0,1,1,39.35917521,844,5,55.56222081,1,els
1992,4013,0,-30,29,-27,0,2,1,1.984364986,844,5,53.87472796,1,els
1993,4013,0,-30,29,-24,0,2,1,2.73435998,844,5,51.17161798,1,els
1994,4013,0,-30,29,-21,0,2,1,3.234359026,844,5,47.49976206,1,els
1995,4013,0,-30,29,-18,0,2,1,1.937487841,844,5,47.9685092,1,els
1996,4013,0,-30,29,-15,0,2,1,3.281233072,844,5,53.43723083,1,els
1997,4013,0,-30,29,-12,0,2,1,3.249983072,844,5,51.21849394,1,els
1998,4013,0,-30,29,-9,0,2,1,2.187489986,844,5,53.74942613,1,els
1999,4013,0,-30,29,-6,0,2,1,2.281223059,844,5,54.78061795,1,els
2000,4013,0,-30,29,-3,0,2,1,2.374971151,844,5,52.34295893,1,els
2001,4015,1,-30,101,-3,0,2,0,15.30002022,844,7,10.70532584,0,els
2002,4015,1,-30,101,-6,0,2,1,5.766811132,844,7,163.5805519,0,els
2003,4015,1,-30,101,-9,0,2,1,3.82891202,844,7,163.539166,0,els
2004,4015,1,-30,101,-12,0,2,1,3.935287952,844,7,163.970319,0,els
2005,4015,1,-30,101,-15,0,2,1,5.371978045,844,7,166.911844,0,els
2006,4015,1,-30,101,-18,0,2,1,5.20389986,844,7,163.16485,0,els
2007,4015,1,-30,101,-21,0,1,0,2.969191074,844,7,8.50126195,0,els
2008,4015,1,-30,101,-24,0,1,0,3.078582048,844,7,0.843876839,0,els
2009,4015,1,-30,101,-27,0,1,0,3.500519991,844,7,1.000149965,0,els
2010,4015,1,-30,101,-30,0,1,0,2.812918901,844,7,3.047329187,0,els
2011,4015,1,-30,56,-3,0,2,1,4.62568593,844,7,90.70096803,0,els
2012,4015,1,-30,56,-6,0,2,1,2.062808037,844,7,92.51373506,0,els
2013,4015,1,-30,56,-9,0,2,1,2.422232866,844,7,96.57684112,0,els
2014,4015,1,-30,56,-12,0,2,1,2.328469992,844,7,90.12275696,0,els
2015,4015,1,-30,56,-15,0,2,1,1.95341897,844,7,91.05574417,0,els
2016,4015,1,-30,56,-18,0,1,0,2.468072891,844,7,1.405868053,0,els
2017,4015,1,-30,56,-21,0,1,0,1.234035015,844,7,0.999732018,0,els
2018,4015,1,-30,56,-24,0,1,0,2.624284029,844,7,1.26527977,0,els
2019,4015,1,-30,56,-27,0,1,0,3.467798948,844,7,1.20279789,0,els
2020,4015,1,-30,56,-30,0,1,0,2.921076059,844,7,1.327767849,0,els
2021,4015,1,-30,7,-3,0,2,1,3.327214003,844,7,22.55632496,0,els
2022,4015,1,-30,7,-6,0,2,1,1.593313932,844,7,24.44643092,0,els
2023,4015,1,-30,7,-9,0,2,1,2.030694008,844,7,22.22828889,0,els
2024,4015,1,-30,7,-12,0,2,1,1.655797958,844,7,25.50864005,0,els
2025,4015,1,-30,7,-15,0,2,1,1.483967066,844,7,23.39984393,0,els
2026,4015,1,-30,7,-18,0,2,1,1.624556065,844,7,23.93094993,0,els
2027,4015,1,-30,7,-21,0,2,1,1.93696785,844,7,24.19650102,0,els
2028,4015,1,-30,7,-24,0,2,1,1.530833006,844,7,22.46259904,0,els
2029,4015,1,-30,7,-27,0,2,1,1.79638195,844,7,24.29211712,0,els
2030,4015,1,-30,7,-30,0,1,0,2.796715975,844,7,1.046823025,0,els
2031,4015,1,-30,29,-3,0,2,1,2.671720028,844,7,49.07536006,0,els
2032,4015,1,-30,29,-6,0,2,1,1.937391996,844,7,47.79417992,0,els
2033,4015,1,-30,29,-9,0,2,1,1.140558958,844,7,47.57544613,0,els
2034,4015,1,-30,29,-12,0,2,1,1.546790123,844,7,50.20029306,0,els
2035,4015,1,-30,29,-15,0,2,1,0.937447071,844,7,47.87230301,0,els
2036,4015,1,-30,29,-18,0,1,1,1.796772957,844,7,47.54597807,0,els
2037,4015,1,-30,29,-21,0,1,0,1.843822956,844,7,1.328180075,0,els
2038,4015,1,-30,29,-24,0,2,0,1.281299829,844,7,1.093795061,0,els
