Participant	block_order	trial	A	B	DA	DB	R	index	ID	PA	PB
3012	5	10	-3	-30	0	101	1	1	2	1	1
3012	5	11	-30	-30	0	7	1	2	2	1	1
3012	5	12	-27	-30	0	7	0	2	2	1	1
3012	5	13	-24	-30	0	7	0	2	2	1	1
3012	5	14	-21	-30	0	7	0	2	2	1	1
3012	5	15	-18	-30	0	7	0	2	2	1	1
3012	5	16	-15	-30	0	7	0	2	2	1	1
3012	5	17	-12	-30	0	7	0	2	2	1	1
3012	5	18	-9	-30	0	7	0	2	2	1	1
3012	5	19	-6	-30	0	7	0	2	2	1	1
3012	5	20	-3	-30	0	7	0	2	2	1	1
3012	5	21	-30	-30	0	56	1	3	2	1	1
3012	5	22	-27	-30	0	56	1	3	2	1	1
3012	5	23	-24	-30	0	56	0	3	2	1	1
3012	5	24	-21	-30	0	56	0	3	2	1	1
3012	5	25	-18	-30	0	56	0	3	2	1	1
3012	5	26	-15	-30	0	56	0	3	2	1	1
3012	5	27	-12	-30	0	56	0	3	2	1	1
3012	5	28	-9	-30	0	56	0	3	2	1	1
3012	5	29	-6	-30	0	56	0	3	2	1	1
3012	5	30	-3	-30	0	56	0	3	2	1	1
3012	5	31	-30	-30	0	15	0	4	2	1	1
3012	5	32	-27	-30	0	15	1	4	2	1	1
3012	5	33	-24	-30	0	15	1	4	2	1	1
3012	5	34	-21	-30	0	15	1	4	2	1	1
3012	5	35	-18	-30	0	15	0	4	2	1	1
3012	5	36	-15	-30	0	15	0	4	2	1	1
3012	5	37	-12	-30	0	15	0	4	2	1	1
3012	5	38	-9	-30	0	15	0	4	2	1	1
3012	5	39	-6	-30	0	15	0	4	2	1	1
3012	5	40	-3	-30	0	15	0	4	2	1	1
3012	5	41	-30	-30	0	29	0	5	2	1	1
3012	5	42	-27	-30	0	29	1	5	2	1	1
3012	5	43	-24	-30	0	29	1	5	2	1	1
3012	5	44	-21	-30	0	29	1	5	2	1	1
3012	5	45	-18	-30	0	29	0	5	2	1	1
3012	5	46	-15	-30	0	29	0	5	2	1	1
3012	5	47	-12	-30	0	29	0	5	2	1	1
3012	5	48	-9	-30	0	29	0	5	2	1	1
3012	5	49	-6	-30	0	29	0	5	2	1	1
3012	5	50	-3	-30	0	29	0	5	2	1	1
3016	7	1	-30	-30	0	101	1	1	3	1	1
3016	7	2	-27	-30	0	101	1	1	3	1	1
3016	7	3	-24	-30	0	101	1	1	3	1	1
3016	7	4	-21	-30	0	101	0	1	3	1	1
3016	7	5	-18	-30	0	101	0	1	3	1	1
3016	7	6	-15	-30	0	101	1	1	3	1	1
3016	7	7	-12	-30	0	101	1	1	3	1	1
3016	7	8	-9	-30	0	101	0	1	3	1	1
3016	7	9	-6	-30	0	101	0	1	3	1	1
3016	7	10	-3	-30	0	101	0	1	3	1	1
3016	7	11	-30	-30	0	56	1	2	3	1	1
3016	7	12	-27	-30	0	56	1	2	3	1	1
3016	7	13	-24	-30	0	56	1	2	3	1	1
3016	7	14	-21	-30	0	56	0	2	3	1	1
3016	7	15	-18	-30	0	56	0	2	3	1	1
3016	7	16	-15	-30	0	56	1	2	3	1	1
3016	7	17	-12	-30	0	56	1	2	3	1	1
3016	7	18	-9	-30	0	56	0	2	3	1	1
3016	7	19	-6	-30	0	56	0	2	3	1	1
3016	7	20	-3	-30	0	56	0	2	3	1	1
3016	7	21	-30	-30	0	7	1	3	3	1	1
3016	7	22	-27	-30	0	7	0	3	3	1	1
3016	7	23	-24	-30	0	7	0	3	3	1	1
3016	7	24	-21	-30	0	7	0	3	3	1	1
3016	7	25	-18	-30	0	7	0	3	3	1	1
3016	7	26	-15	-30	0	7	0	3	3	1	1
3016	7	27	-12	-30	0	7	0	3	3	1	1
3016	7	28	-9	-30	0	7	0	3	3	1	1
3016	7	29	-6	-30	0	7	0	3	3	1	1
3016	7	30	-3	-30	0	7	0	3	3	1	1
3016	7	31	-30	-30	0	29	1	4	3	1	1
3016	7	32	-27	-30	0	29	1	4	3	1	1
3016	7	33	-24	-30	0	29	1	4	3	1	1
3016	7	34	-21	-30	0	29	1	4	3	1	1
3016	7	35	-18	-30	0	29	0	4	3	1	1
3016	7	36	-15	-30	0	29	0	4	3	1	1
3016	7	37	-12	-30	0	29	0	4	3	1	1
3016	7	38	-9	-30	0	29	0	4	3	1	1
3016	7	39	-6	-30	0	29	0	4	3	1	1
3016	7	40	-3	-30	0	29	0	4	3	1	1
3016	7	41	-30	-30	0	15	1	5	3	1	1
3016	7	42	-27	-30	0	15	1	5	3	1	1
3016	7	43	-24	-30	0	15	0	5	3	1	1
3016	7	44	-21	-30	0	15	0	5	3	1	1
3016	7	45	-18	-30	0	15	0	5	3	1	1
3016	7	46	-15	-30	0	15	0	5	3	1	1
3016	7	47	-12	-30	0	15	0	5	3	1	1
3016	7	48	-9	-30	0	15	0	5	3	1	1
3016	7	49	-6	-30	0	15	0	5	3	1	1
3016	7	50	-3	-30	0	15	0	5	3	1	1
3022	8	1	-30	-30	0	7	0	1	4	1	1
3022	8	2	-27	-30	0	7	0	1	4	1	1
3022	8	3	-24	-30	0	7	0	1	4	1	1
3022	8	4	-21	-30	0	7	0	1	4	1	1
3022	8	5	-18	-30	0	7	0	1	4	1	1
3022	8	6	-15	-30	0	7	0	1	4	1	1
3022	8	7	-12	-30	0	7	0	1	4	1	1
3022	8	8	-9	-30	0	7	0	1	4	1	1
3022	8	9	-6	-30	0	7	0	1	4	1	1
3022	8	10	-3	-30	0	7	0	1	4	1	1
3022	8	11	-30	-30	0	101	1	2	4	1	1
3022	8	12	-27	-30	0	101	0	2	4	1	1
3022	8	13	-24	-30	0	101	0	2	4	1	1
3022	8	14	-21	-30	0	101	0	2	4	1	1
3022	8	15	-18	-30	0	101	0	2	4	1	1
3022	8	16	-15	-30	0	101	0	2	4	1	1
3022	8	17	-12	-30	0	101	0	2	4	1	1
3022	8	18	-9	-30	0	101	0	2	4	1	1
3022	8	19	-6	-30	0	101	0	2	4	1	1
3022	8	20	-3	-30	0	101	0	2	4	1	1
3022	8	21	-30	-30	0	15	1	3	4	1	1
3022	8	22	-27	-30	0	15	1	3	4	1	1
3022	8	23	-24	-30	0	15	0	3	4	1	1
3022	8	24	-21	-30	0	15	0	3	4	1	1
3022	8	25	-18	-30	0	15	0	3	4	1	1
3022	8	26	-15	-30	0	15	0	3	4	1	1
3022	8	27	-12	-30	0	15	0	3	4	1	1
3022	8	28	-9	-30	0	15	0	3	4	1	1
3022	8	29	-6	-30	0	15	0	3	4	1	1
3022	8	30	-3	-30	0	15	0	3	4	1	1
3022	8	31	-30	-30	0	56	1	4	4	1	1
3022	8	32	-27	-30	0	56	0	4	4	1	1
3022	8	33	-24	-30	0	56	0	4	4	1	1
3022	8	34	-21	-30	0	56	0	4	4	1	1
3022	8	35	-18	-30	0	56	0	4	4	1	1
3022	8	36	-15	-30	0	56	0	4	4	1	1
3022	8	37	-12	-30	0	56	0	4	4	1	1
3022	8	38	-9	-30	0	56	0	4	4	1	1
3022	8	39	-6	-30	0	56	0	4	4	1	1
3022	8	40	-3	-30	0	56	0	4	4	1	1
3022	8	41	-30	-30	0	29	1	5	4	1	1
3022	8	42	-27	-30	0	29	1	5	4	1	1
3022	8	43	-24	-30	0	29	0	5	4	1	1
3022	8	44	-21	-30	0	29	0	5	4	1	1
3022	8	45	-18	-30	0	29	0	5	4	1	1
3022	8	46	-15	-30	0	29	0	5	4	1	1
3022	8	47	-12	-30	0	29	0	5	4	1	1
3022	8	48	-9	-30	0	29	0	5	4	1	1
3022	8	49	-6	-30	0	29	0	5	4	1	1
3022	8	50	-3	-30	0	29	0	5	4	1	1
3023	4	1	-3	-30	0	56	0	1	5	1	1
3023	4	2	-6	-30	0	56	0	1	5	1	1
3023	4	3	-9	-30	0	56	0	1	5	1	1
3023	4	4	-12	-30	0	56	1	1	5	1	1
3023	4	5	-15	-30	0	56	1	1	5	1	1
3023	4	6	-18	-30	0	56	0	1	5	1	1
3023	4	7	-21	-30	0	56	1	1	5	1	1
3023	4	8	-24	-30	0	56	0	1	5	1	1
3023	4	9	-27	-30	0	56	0	1	5	1	1
3023	4	10	-30	-30	0	56	1	1	5	1	1
3023	4	11	-3	-30	0	101	0	2	5	1	1
3023	4	12	-6	-30	0	101	0	2	5	1	1
3023	4	13	-9	-30	0	101	0	2	5	1	1
3023	4	14	-12	-30	0	101	0	2	5	1	1
3023	4	15	-15	-30	0	101	0	2	5	1	1
3023	4	16	-18	-30	0	101	0	2	5	1	1
3023	4	17	-21	-30	0	101	0	2	5	1	1
3023	4	18	-24	-30	0	101	1	2	5	1	1
3023	4	19	-27	-30	0	101	1	2	5	1	1
3023	4	20	-30	-30	0	101	1	2	5	1	1
3023	4	21	-3	-30	0	29	0	3	5	1	1
3023	4	22	-6	-30	0	29	0	3	5	1	1
3023	4	23	-9	-30	0	29	0	3	5	1	1
3023	4	24	-12	-30	0	29	0	3	5	1	1
3023	4	25	-15	-30	0	29	0	3	5	1	1
3023	4	26	-18	-30	0	29	0	3	5	1	1
3023	4	27	-21	-30	0	29	0	3	5	1	1
3023	4	28	-24	-30	0	29	0	3	5	1	1
3023	4	29	-27	-30	0	29	0	3	5	1	1
3023	4	30	-30	-30	0	29	1	3	5	1	1
3023	4	31	-3	-30	0	7	0	4	5	1	1
3023	4	32	-6	-30	0	7	0	4	5	1	1
3023	4	33	-9	-30	0	7	0	4	5	1	1
3023	4	34	-12	-30	0	7	0	4	5	1	1
3023	4	35	-15	-30	0	7	0	4	5	1	1
3023	4	36	-18	-30	0	7	0	4	5	1	1
3023	4	37	-21	-30	0	7	0	4	5	1	1
3023	4	38	-24	-30	0	7	0	4	5	1	1
3023	4	39	-27	-30	0	7	0	4	5	1	1
3023	4	40	-30	-30	0	7	1	4	5	1	1
3023	4	41	-3	-30	0	15	0	5	5	1	1
3023	4	42	-6	-30	0	15	0	5	5	1	1
3023	4	43	-9	-30	0	15	0	5	5	1	1
3023	4	44	-12	-30	0	15	0	5	5	1	1
3023	4	45	-15	-30	0	15	0	5	5	1	1
3023	4	46	-18	-30	0	15	0	5	5	1	1
3023	4	47	-21	-30	0	15	1	5	5	1	1
3023	4	48	-24	-30	0	15	1	5	5	1	1
3023	4	49	-27	-30	0	15	1	5	5	1	1
3023	4	50	-30	-30	0	15	1	5	5	1	1
3024	9	1	-30	-30	0	15	1	1	6	1	1
3024	9	2	-27	-30	0	15	0	1	6	1	1
3024	9	3	-24	-30	0	15	0	1	6	1	1
3024	9	4	-21	-30	0	15	0	1	6	1	1
3024	9	5	-18	-30	0	15	0	1	6	1	1
3024	9	6	-15	-30	0	15	0	1	6	1	1
3024	9	7	-12	-30	0	15	0	1	6	1	1
3024	9	8	-9	-30	0	15	1	1	6	1	1
3024	9	9	-6	-30	0	15	1	1	6	1	1
3024	9	10	-3	-30	0	15	0	1	6	1	1
3024	9	11	-30	-30	0	7	1	2	6	1	1
3024	9	12	-27	-30	0	7	1	2	6	1	1
3024	9	13	-24	-30	0	7	0	2	6	1	1
3024	9	14	-21	-30	0	7	0	2	6	1	1
3024	9	15	-18	-30	0	7	0	2	6	1	1
3024	9	16	-15	-30	0	7	0	2	6	1	1
3024	9	17	-12	-30	0	7	0	2	6	1	1
3024	9	18	-9	-30	0	7	0	2	6	1	1
3024	9	19	-6	-30	0	7	0	2	6	1	1
3024	9	20	-3	-30	0	7	0	2	6	1	1
3024	9	21	-30	-30	0	29	0	3	6	1	1
3024	9	22	-27	-30	0	29	1	3	6	1	1
3024	9	23	-24	-30	0	29	0	3	6	1	1
3024	9	24	-21	-30	0	29	0	3	6	1	1
3024	9	25	-18	-30	0	29	0	3	6	1	1
3024	9	26	-15	-30	0	29	0	3	6	1	1
3024	9	27	-12	-30	0	29	0	3	6	1	1
3024	9	28	-9	-30	0	29	0	3	6	1	1
3024	9	29	-6	-30	0	29	0	3	6	1	1
3024	9	30	-3	-30	0	29	0	3	6	1	1
3024	9	31	-30	-30	0	101	0	4	6	1	1
3024	9	32	-27	-30	0	101	1	4	6	1	1
3024	9	33	-24	-30	0	101	1	4	6	1	1
3024	9	34	-21	-30	0	101	1	4	6	1	1
3024	9	35	-18	-30	0	101	1	4	6	1	1
3024	9	36	-15	-30	0	101	1	4	6	1	1
3024	9	37	-12	-30	0	101	1	4	6	1	1
3024	9	38	-9	-30	0	101	1	4	6	1	1
3024	9	39	-6	-30	0	101	1	4	6	1	1
3024	9	40	-3	-30	0	101	1	4	6	1	1
3024	9	41	-30	-30	0	56	0	5	6	1	1
3024	9	42	-27	-30	0	56	1	5	6	1	1
3024	9	43	-24	-30	0	56	1	5	6	1	1
3024	9	44	-21	-30	0	56	0	5	6	1	1
3024	9	45	-18	-30	0	56	1	5	6	1	1
3024	9	46	-15	-30	0	56	1	5	6	1	1
3024	9	47	-12	-30	0	56	0	5	6	1	1
3024	9	48	-9	-30	0	56	0	5	6	1	1
3024	9	49	-6	-30	0	56	0	5	6	1	1
3024	9	50	-3	-30	0	56	1	5	6	1	1
3025	10	1	-30	-30	0	29	1	1	7	1	1
3025	10	2	-27	-30	0	29	0	1	7	1	1
3025	10	3	-24	-30	0	29	0	1	7	1	1
3025	10	4	-21	-30	0	29	0	1	7	1	1
3025	10	5	-18	-30	0	29	0	1	7	1	1
3025	10	6	-15	-30	0	29	0	1	7	1	1
3025	10	7	-12	-30	0	29	0	1	7	1	1
3025	10	8	-9	-30	0	29	0	1	7	1	1
3025	10	9	-6	-30	0	29	0	1	7	1	1
3025	10	10	-3	-30	0	29	0	1	7	1	1
3025	10	11	-30	-30	0	15	1	2	7	1	1
3025	10	12	-27	-30	0	15	0	2	7	1	1
3025	10	13	-24	-30	0	15	0	2	7	1	1
3025	10	14	-21	-30	0	15	0	2	7	1	1
3025	10	15	-18	-30	0	15	0	2	7	1	1
3025	10	16	-15	-30	0	15	0	2	7	1	1
3025	10	17	-12	-30	0	15	0	2	7	1	1
3025	10	18	-9	-30	0	15	0	2	7	1	1
3025	10	19	-6	-30	0	15	0	2	7	1	1
3025	10	20	-3	-30	0	15	0	2	7	1	1
3025	10	21	-30	-30	0	56	1	3	7	1	1
3025	10	22	-27	-30	0	56	1	3	7	1	1
3025	10	23	-24	-30	0	56	1	3	7	1	1
3025	10	24	-21	-30	0	56	0	3	7	1	1
3025	10	25	-18	-30	0	56	0	3	7	1	1
3025	10	26	-15	-30	0	56	0	3	7	1	1
3025	10	27	-12	-30	0	56	0	3	7	1	1
3025	10	28	-9	-30	0	56	0	3	7	1	1
3025	10	29	-6	-30	0	56	0	3	7	1	1
3025	10	30	-3	-30	0	56	0	3	7	1	1
3025	10	31	-30	-30	0	7	1	4	7	1	1
3025	10	32	-27	-30	0	7	1	4	7	1	1
3025	10	33	-24	-30	0	7	1	4	7	1	1
3025	10	34	-21	-30	0	7	1	4	7	1	1
3025	10	35	-18	-30	0	7	0	4	7	1	1
3025	10	36	-15	-30	0	7	0	4	7	1	1
3025	10	37	-12	-30	0	7	0	4	7	1	1
3025	10	38	-9	-30	0	7	0	4	7	1	1
3025	10	39	-6	-30	0	7	0	4	7	1	1
3025	10	40	-3	-30	0	7	0	4	7	1	1
3025	10	41	-30	-30	0	101	1	5	7	1	1
3025	10	42	-27	-30	0	101	1	5	7	1	1
3025	10	43	-24	-30	0	101	1	5	7	1	1
3025	10	44	-21	-30	0	101	1	5	7	1	1
3025	10	45	-18	-30	0	101	1	5	7	1	1
3025	10	46	-15	-30	0	101	1	5	7	1	1
3025	10	47	-12	-30	0	101	1	5	7	1	1
3025	10	48	-9	-30	0	101	1	5	7	1	1
3025	10	49	-6	-30	0	101	0	5	7	1	1
3025	10	50	-3	-30	0	101	0	5	7	1	1
3026	1	1	-30	-30	0	7	1	1	8	1	1
3026	1	2	-27	-30	0	7	0	1	8	1	1
3026	1	3	-24	-30	0	7	0	1	8	1	1
3026	1	4	-21	-30	0	7	0	1	8	1	1
3026	1	5	-18	-30	0	7	1	1	8	1	1
3026	1	6	-15	-30	0	7	0	1	8	1	1
3026	1	7	-12	-30	0	7	1	1	8	1	1
3026	1	8	-9	-30	0	7	1	1	8	1	1
3026	1	9	-6	-30	0	7	0	1	8	1	1
3026	1	10	-3	-30	0	7	1	1	8	1	1
3026	1	11	-30	-30	0	15	1	2	8	1	1
3026	1	12	-27	-30	0	15	0	2	8	1	1
3026	1	13	-24	-30	0	15	0	2	8	1	1
3026	1	14	-21	-30	0	15	0	2	8	1	1
3026	1	15	-18	-30	0	15	1	2	8	1	1
3026	1	16	-15	-30	0	15	1	2	8	1	1
3026	1	17	-12	-30	0	15	0	2	8	1	1
3026	1	18	-9	-30	0	15	1	2	8	1	1
3026	1	19	-6	-30	0	15	0	2	8	1	1
3026	1	20	-3	-30	0	15	0	2	8	1	1
3026	1	21	-30	-30	0	101	1	3	8	1	1
3026	1	22	-27	-30	0	101	1	3	8	1	1
3026	1	23	-24	-30	0	101	0	3	8	1	1
3026	1	24	-21	-30	0	101	0	3	8	1	1
3026	1	25	-18	-30	0	101	1	3	8	1	1
3026	1	26	-15	-30	0	101	1	3	8	1	1
3026	1	27	-12	-30	0	101	1	3	8	1	1
3026	1	28	-9	-30	0	101	1	3	8	1	1
3026	1	29	-6	-30	0	101	1	3	8	1	1
3026	1	30	-3	-30	0	101	0	3	8	1	1
3026	1	31	-30	-30	0	29	1	4	8	1	1
3026	1	32	-27	-30	0	29	1	4	8	1	1
3026	1	33	-24	-30	0	29	1	4	8	1	1
3026	1	34	-21	-30	0	29	0	4	8	1	1
3026	1	35	-18	-30	0	29	1	4	8	1	1
3026	1	36	-15	-30	0	29	0	4	8	1	1
3026	1	37	-12	-30	0	29	1	4	8	1	1
3026	1	38	-9	-30	0	29	0	4	8	1	1
3026	1	39	-6	-30	0	29	1	4	8	1	1
3026	1	40	-3	-30	0	29	1	4	8	1	1
3026	1	41	-30	-30	0	56	0	5	8	1	1
3026	1	42	-27	-30	0	56	1	5	8	1	1
3026	1	43	-24	-30	0	56	1	5	8	1	1
3026	1	44	-21	-30	0	56	1	5	8	1	1
3026	1	45	-18	-30	0	56	0	5	8	1	1
3026	1	46	-15	-30	0	56	1	5	8	1	1
3026	1	47	-12	-30	0	56	0	5	8	1	1
3026	1	48	-9	-30	0	56	1	5	8	1	1
3026	1	49	-6	-30	0	56	1	5	8	1	1
3026	1	50	-3	-30	0	56	1	5	8	1	1
3028	2	1	-3	-30	0	15	0	1	9	1	1
3028	2	2	-6	-30	0	15	0	1	9	1	1
3028	2	3	-9	-30	0	15	0	1	9	1	1
3028	2	4	-12	-30	0	15	0	1	9	1	1
3028	2	5	-15	-30	0	15	0	1	9	1	1
3028	2	6	-18	-30	0	15	1	1	9	1	1
3028	2	7	-21	-30	0	15	0	1	9	1	1
3028	2	8	-24	-30	0	15	0	1	9	1	1
3028	2	9	-27	-30	0	15	1	1	9	1	1
3028	2	10	-30	-30	0	15	1	1	9	1	1
3028	2	11	-3	-30	0	29	0	2	9	1	1
3028	2	12	-6	-30	0	29	0	2	9	1	1
3028	2	13	-9	-30	0	29	0	2	9	1	1
3028	2	14	-12	-30	0	29	0	2	9	1	1
3028	2	15	-15	-30	0	29	0	2	9	1	1
3028	2	16	-18	-30	0	29	0	2	9	1	1
3028	2	17	-21	-30	0	29	1	2	9	1	1
3028	2	18	-24	-30	0	29	1	2	9	1	1
3028	2	19	-27	-30	0	29	1	2	9	1	1
3028	2	20	-30	-30	0	29	1	2	9	1	1
3028	2	21	-3	-30	0	7	0	3	9	1	1
3028	2	22	-6	-30	0	7	0	3	9	1	1
3028	2	23	-9	-30	0	7	0	3	9	1	1
3028	2	24	-12	-30	0	7	0	3	9	1	1
3028	2	25	-15	-30	0	7	0	3	9	1	1
3028	2	26	-18	-30	0	7	0	3	9	1	1
3028	2	27	-21	-30	0	7	0	3	9	1	1
3028	2	28	-24	-30	0	7	1	3	9	1	1
3028	2	29	-27	-30	0	7	1	3	9	1	1
3028	2	30	-30	-30	0	7	1	3	9	1	1
3028	2	31	-3	-30	0	56	1	4	9	1	1
3028	2	32	-6	-30	0	56	0	4	9	1	1
3028	2	33	-9	-30	0	56	0	4	9	1	1
3028	2	34	-12	-30	0	56	0	4	9	1	1
3028	2	35	-15	-30	0	56	0	4	9	1	1
3028	2	36	-18	-30	0	56	0	4	9	1	1
3028	2	37	-21	-30	0	56	0	4	9	1	1
3028	2	38	-24	-30	0	56	1	4	9	1	1
3028	2	39	-27	-30	0	56	0	4	9	1	1
3028	2	40	-30	-30	0	56	1	4	9	1	1
3028	2	41	-3	-30	0	101	0	5	9	1	1
3028	2	42	-6	-30	0	101	0	5	9	1	1
3028	2	43	-9	-30	0	101	0	5	9	1	1
3028	2	44	-12	-30	0	101	0	5	9	1	1
3028	2	45	-15	-30	0	101	0	5	9	1	1
3028	2	46	-18	-30	0	101	0	5	9	1	1
3028	2	47	-21	-30	0	101	1	5	9	1	1
3028	2	48	-24	-30	0	101	0	5	9	1	1
3028	2	49	-27	-30	0	101	1	5	9	1	1
3028	2	50	-30	-30	0	101	1	5	9	1	1
3030	7	1	-30	-30	0	101	1	1	10	1	1
3030	7	2	-27	-30	0	101	1	1	10	1	1
3030	7	3	-24	-30	0	101	0	1	10	1	1
3030	7	4	-21	-30	0	101	0	1	10	1	1
3030	7	5	-18	-30	0	101	0	1	10	1	1
3030	7	6	-15	-30	0	101	0	1	10	1	1
3030	7	7	-12	-30	0	101	0	1	10	1	1
3030	7	8	-9	-30	0	101	1	1	10	1	1
3030	7	9	-6	-30	0	101	0	1	10	1	1
3030	7	10	-3	-30	0	101	0	1	10	1	1
3030	7	11	-30	-30	0	56	1	2	10	1	1
3030	7	12	-27	-30	0	56	1	2	10	1	1
3030	7	13	-24	-30	0	56	0	2	10	1	1
3030	7	14	-21	-30	0	56	0	2	10	1	1
3030	7	15	-18	-30	0	56	0	2	10	1	1
3030	7	16	-15	-30	0	56	0	2	10	1	1
3030	7	17	-12	-30	0	56	0	2	10	1	1
3030	7	18	-9	-30	0	56	0	2	10	1	1
3030	7	19	-6	-30	0	56	0	2	10	1	1
3030	7	20	-3	-30	0	56	0	2	10	1	1
3030	7	21	-30	-30	0	7	1	3	10	1	1
3030	7	22	-27	-30	0	7	0	3	10	1	1
3030	7	23	-24	-30	0	7	0	3	10	1	1
3030	7	24	-21	-30	0	7	0	3	10	1	1
3030	7	25	-18	-30	0	7	0	3	10	1	1
3030	7	26	-15	-30	0	7	0	3	10	1	1
3030	7	27	-12	-30	0	7	0	3	10	1	1
3030	7	28	-9	-30	0	7	0	3	10	1	1
3030	7	29	-6	-30	0	7	0	3	10	1	1
3030	7	30	-3	-30	0	7	0	3	10	1	1
3030	7	31	-30	-30	0	29	1	4	10	1	1
3030	7	32	-27	-30	0	29	0	4	10	1	1
3030	7	33	-24	-30	0	29	0	4	10	1	1
3030	7	34	-21	-30	0	29	0	4	10	1	1
3030	7	35	-18	-30	0	29	0	4	10	1	1
3030	7	36	-15	-30	0	29	0	4	10	1	1
3030	7	37	-12	-30	0	29	0	4	10	1	1
3030	7	38	-9	-30	0	29	0	4	10	1	1
3030	7	39	-6	-30	0	29	0	4	10	1	1
3030	7	40	-3	-30	0	29	0	4	10	1	1
3030	7	41	-30	-30	0	15	1	5	10	1	1
3030	7	42	-27	-30	0	15	0	5	10	1	1
3030	7	43	-24	-30	0	15	0	5	10	1	1
3030	7	44	-21	-30	0	15	0	5	10	1	1
3030	7	45	-18	-30	0	15	0	5	10	1	1
3030	7	46	-15	-30	0	15	0	5	10	1	1
3030	7	47	-12	-30	0	15	0	5	10	1	1
3030	7	48	-9	-30	0	15	0	5	10	1	1
3030	7	49	-6	-30	0	15	0	5	10	1	1
3030	7	50	-3	-30	0	15	0	5	10	1	1
3033	9	1	-30	-30	0	15	1	1	11	1	1
3033	9	2	-27	-30	0	15	0	1	11	1	1
3033	9	3	-24	-30	0	15	1	1	11	1	1
3033	9	4	-21	-30	0	15	0	1	11	1	1
3033	9	5	-18	-30	0	15	0	1	11	1	1
3033	9	6	-15	-30	0	15	1	1	11	1	1
3033	9	7	-12	-30	0	15	0	1	11	1	1
3033	9	8	-9	-30	0	15	0	1	11	1	1
3033	9	9	-6	-30	0	15	1	1	11	1	1
3033	9	10	-3	-30	0	15	0	1	11	1	1
3033	9	11	-30	-30	0	7	1	2	11	1	1
3033	9	12	-27	-30	0	7	1	2	11	1	1
3033	9	13	-24	-30	0	7	0	2	11	1	1
3033	9	14	-21	-30	0	7	0	2	11	1	1
3033	9	15	-18	-30	0	7	0	2	11	1	1
3033	9	16	-15	-30	0	7	1	2	11	1	1
3033	9	17	-12	-30	0	7	0	2	11	1	1
3033	9	18	-9	-30	0	7	0	2	11	1	1
3033	9	19	-6	-30	0	7	0	2	11	1	1
3033	9	20	-3	-30	0	7	0	2	11	1	1
3033	9	21	-30	-30	0	29	1	3	11	1	1
3033	9	22	-27	-30	0	29	1	3	11	1	1
3033	9	23	-24	-30	0	29	1	3	11	1	1
3033	9	24	-21	-30	0	29	0	3	11	1	1
3033	9	25	-18	-30	0	29	0	3	11	1	1
3033	9	26	-15	-30	0	29	1	3	11	1	1
3033	9	27	-12	-30	0	29	0	3	11	1	1
3033	9	28	-9	-30	0	29	1	3	11	1	1
3033	9	29	-6	-30	0	29	0	3	11	1	1
3033	9	30	-3	-30	0	29	0	3	11	1	1
3033	9	31	-30	-30	0	101	1	4	11	1	1
3033	9	32	-27	-30	0	101	1	4	11	1	1
3033	9	33	-24	-30	0	101	1	4	11	1	1
3033	9	34	-21	-30	0	101	1	4	11	1	1
3033	9	35	-18	-30	0	101	0	4	11	1	1
3033	9	36	-15	-30	0	101	0	4	11	1	1
3033	9	37	-12	-30	0	101	1	4	11	1	1
3033	9	38	-9	-30	0	101	0	4	11	1	1
3033	9	39	-6	-30	0	101	0	4	11	1	1
3033	9	40	-3	-30	0	101	1	4	11	1	1
3033	9	41	-30	-30	0	56	0	5	11	1	1
3033	9	42	-27	-30	0	56	1	5	11	1	1
3033	9	43	-24	-30	0	56	0	5	11	1	1
3033	9	44	-21	-30	0	56	0	5	11	1	1
3033	9	45	-18	-30	0	56	1	5	11	1	1
3033	9	46	-15	-30	0	56	0	5	11	1	1
3033	9	47	-12	-30	0	56	1	5	11	1	1
3033	9	48	-9	-30	0	56	0	5	11	1	1
3033	9	49	-6	-30	0	56	0	5	11	1	1
3033	9	50	-3	-30	0	56	1	5	11	1	1
3034	4	1	-30	-30	0	56	1	1	12	1	1
3034	4	2	-27	-30	0	56	1	1	12	1	1
3034	4	3	-24	-30	0	56	0	1	12	1	1
3034	4	4	-21	-30	0	56	0	1	12	1	1
3034	4	5	-18	-30	0	56	0	1	12	1	1
3034	4	6	-15	-30	0	56	0	1	12	1	1
3034	4	7	-12	-30	0	56	0	1	12	1	1
3034	4	8	-9	-30	0	56	1	1	12	1	1
3034	4	9	-6	-30	0	56	1	1	12	1	1
3034	4	10	-3	-30	0	56	0	1	12	1	1
3034	4	11	-30	-30	0	101	1	2	12	1	1
3034	4	12	-27	-30	0	101	1	2	12	1	1
3034	4	13	-24	-30	0	101	1	2	12	1	1
3034	4	14	-21	-30	0	101	1	2	12	1	1
3034	4	15	-18	-30	0	101	0	2	12	1	1
3034	4	16	-15	-30	0	101	1	2	12	1	1
3034	4	17	-12	-30	0	101	1	2	12	1	1
3034	4	18	-9	-30	0	101	1	2	12	1	1
3034	4	19	-6	-30	0	101	0	2	12	1	1
3034	4	20	-3	-30	0	101	0	2	12	1	1
3034	4	21	-30	-30	0	29	1	3	12	1	1
3034	4	22	-27	-30	0	29	1	3	12	1	1
3034	4	23	-24	-30	0	29	0	3	12	1	1
3034	4	24	-21	-30	0	29	1	3	12	1	1
3034	4	25	-18	-30	0	29	1	3	12	1	1
3034	4	26	-15	-30	0	29	0	3	12	1	1
