Participant	block_order	group	trial	A	B	DA	DB	R	index	ID	PA	PB
1032	4	2	12	12	60	0	101	1	2	11	1	1
1032	4	2	13	18	60	0	101	1	2	11	1	1
1032	4	2	14	24	60	0	101	1	2	11	1	1
1032	4	2	15	30	60	0	101	1	2	11	1	1
1032	4	2	16	36	60	0	101	0	2	11	1	1
1032	4	2	17	42	60	0	101	0	2	11	1	1
1032	4	2	18	48	60	0	101	0	2	11	1	1
1032	4	2	19	54	60	0	101	0	2	11	1	1
1032	4	2	20	60	60	0	101	0	2	11	1	1
1032	4	2	21	6	60	0	29	1	3	11	1	1
1032	4	2	22	12	60	0	29	1	3	11	1	1
1032	4	2	23	18	60	0	29	1	3	11	1	1
1032	4	2	24	24	60	0	29	1	3	11	1	1
1032	4	2	25	30	60	0	29	1	3	11	1	1
1032	4	2	26	36	60	0	29	1	3	11	1	1
1032	4	2	27	42	60	0	29	1	3	11	1	1
1032	4	2	28	48	60	0	29	1	3	11	1	1
1032	4	2	29	54	60	0	29	0	3	11	1	1
1032	4	2	30	60	60	0	29	0	3	11	1	1
1032	4	2	31	6	60	0	7	1	4	11	1	1
1032	4	2	32	12	60	0	7	1	4	11	1	1
1032	4	2	33	18	60	0	7	1	4	11	1	1
1032	4	2	34	24	60	0	7	1	4	11	1	1
1032	4	2	35	30	60	0	7	1	4	11	1	1
1032	4	2	36	36	60	0	7	1	4	11	1	1
1032	4	2	37	42	60	0	7	1	4	11	1	1
1032	4	2	38	48	60	0	7	1	4	11	1	1
1032	4	2	39	54	60	0	7	1	4	11	1	1
1032	4	2	40	60	60	0	7	0	4	11	1	1
1032	4	2	41	6	60	0	15	1	5	11	1	1
1032	4	2	42	12	60	0	15	1	5	11	1	1
1032	4	2	43	18	60	0	15	1	5	11	1	1
1032	4	2	44	24	60	0	15	1	5	11	1	1
1032	4	2	45	30	60	0	15	1	5	11	1	1
1032	4	2	46	36	60	0	15	1	5	11	1	1
1032	4	2	47	42	60	0	15	1	5	11	1	1
1032	4	2	48	48	60	0	15	1	5	11	1	1
1032	4	2	49	54	60	0	15	0	5	11	1	1
1032	4	2	50	60	60	0	15	0	5	11	1	1
1033	4	2	1	60	60	0	56	1	1	12	1	1
1033	4	2	2	54	60	0	56	0	1	12	1	1
1033	4	2	3	48	60	0	56	0	1	12	1	1
1033	4	2	4	42	60	0	56	1	1	12	1	1
1033	4	2	5	36	60	0	56	1	1	12	1	1
1033	4	2	6	30	60	0	56	0	1	12	1	1
1033	4	2	7	24	60	0	56	1	1	12	1	1
1033	4	2	8	18	60	0	56	0	1	12	1	1
1033	4	2	9	12	60	0	56	1	1	12	1	1
1033	4	2	10	6	60	0	56	1	1	12	1	1
1033	4	2	11	60	60	0	101	0	2	12	1	1
1033	4	2	12	54	60	0	101	0	2	12	1	1
1033	4	2	13	48	60	0	101	0	2	12	1	1
1033	4	2	14	42	60	0	101	0	2	12	1	1
1033	4	2	15	36	60	0	101	0	2	12	1	1
1033	4	2	16	30	60	0	101	0	2	12	1	1
1033	4	2	17	24	60	0	101	1	2	12	1	1
1033	4	2	18	18	60	0	101	1	2	12	1	1
1033	4	2	19	12	60	0	101	1	2	12	1	1
1033	4	2	20	6	60	0	101	0	2	12	1	1
1033	4	2	21	60	60	0	29	0	3	12	1	1
1033	4	2	22	54	60	0	29	0	3	12	1	1
1033	4	2	23	48	60	0	29	1	3	12	1	1
1033	4	2	24	42	60	0	29	0	3	12	1	1
1033	4	2	25	36	60	0	29	1	3	12	1	1
1033	4	2	26	30	60	0	29	0	3	12	1	1
1033	4	2	27	24	60	0	29	1	3	12	1	1
1033	4	2	28	18	60	0	29	1	3	12	1	1
1033	4	2	29	12	60	0	29	0	3	12	1	1
1033	4	2	30	6	60	0	29	1	3	12	1	1
1033	4	2	31	60	60	0	7	0	4	12	1	1
1033	4	2	32	54	60	0	7	1	4	12	1	1
1033	4	2	33	48	60	0	7	1	4	12	1	1
1033	4	2	34	42	60	0	7	1	4	12	1	1
1033	4	2	35	36	60	0	7	1	4	12	1	1
1033	4	2	36	30	60	0	7	1	4	12	1	1
1033	4	2	37	24	60	0	7	1	4	12	1	1
1033	4	2	38	18	60	0	7	1	4	12	1	1
1033	4	2	39	12	60	0	7	1	4	12	1	1
1033	4	2	40	6	60	0	7	1	4	12	1	1
1033	4	2	41	60	60	0	15	0	5	12	1	1
1033	4	2	42	54	60	0	15	0	5	12	1	1
1033	4	2	43	48	60	0	15	1	5	12	1	1
1033	4	2	44	42	60	0	15	0	5	12	1	1
1033	4	2	45	36	60	0	15	1	5	12	1	1
1033	4	2	46	30	60	0	15	1	5	12	1	1
1033	4	2	47	24	60	0	15	1	5	12	1	1
1033	4	2	48	18	60	0	15	1	5	12	1	1
1033	4	2	49	12	60	0	15	1	5	12	1	1
1033	4	2	50	6	60	0	15	1	5	12	1	1
1035	6	2	1	60	60	0	56	0	1	13	1	1
1035	6	2	2	54	60	0	56	1	1	13	1	1
1035	6	2	3	48	60	0	56	1	1	13	1	1
1035	6	2	4	42	60	0	56	1	1	13	1	1
1035	6	2	5	36	60	0	56	1	1	13	1	1
1035	6	2	6	30	60	0	56	1	1	13	1	1
1035	6	2	7	24	60	0	56	1	1	13	1	1
1035	6	2	8	18	60	0	56	1	1	13	1	1
1035	6	2	9	12	60	0	56	1	1	13	1	1
1035	6	2	10	6	60	0	56	1	1	13	1	1
1035	6	2	11	60	60	0	29	0	2	13	1	1
1035	6	2	12	54	60	0	29	0	2	13	1	1
1035	6	2	13	48	60	0	29	1	2	13	1	1
1035	6	2	14	42	60	0	29	1	2	13	1	1
1035	6	2	15	36	60	0	29	1	2	13	1	1
1035	6	2	16	30	60	0	29	1	2	13	1	1
1035	6	2	17	24	60	0	29	1	2	13	1	1
1035	6	2	18	18	60	0	29	1	2	13	1	1
1035	6	2	19	12	60	0	29	1	2	13	1	1
1035	6	2	20	6	60	0	29	1	2	13	1	1
1035	6	2	21	60	60	0	101	0	3	13	1	1
1035	6	2	22	54	60	0	101	0	3	13	1	1
1035	6	2	23	48	60	0	101	0	3	13	1	1
1035	6	2	24	42	60	0	101	0	3	13	1	1
1035	6	2	25	36	60	0	101	0	3	13	1	1
1035	6	2	26	30	60	0	101	0	3	13	1	1
1035	6	2	27	24	60	0	101	1	3	13	1	1
1035	6	2	28	18	60	0	101	1	3	13	1	1
1035	6	2	29	12	60	0	101	1	3	13	1	1
1035	6	2	30	6	60	0	101	1	3	13	1	1
1035	6	2	31	60	60	0	15	0	4	13	1	1
1035	6	2	32	54	60	0	15	0	4	13	1	1
1035	6	2	33	48	60	0	15	1	4	13	1	1
1035	6	2	34	42	60	0	15	1	4	13	1	1
1035	6	2	35	36	60	0	15	1	4	13	1	1
1035	6	2	36	30	60	0	15	1	4	13	1	1
1035	6	2	37	24	60	0	15	1	4	13	1	1
1035	6	2	38	18	60	0	15	1	4	13	1	1
1035	6	2	39	12	60	0	15	1	4	13	1	1
1035	6	2	40	6	60	0	15	1	4	13	1	1
1035	6	2	41	60	60	0	7	0	5	13	1	1
1035	6	2	42	54	60	0	7	1	5	13	1	1
1035	6	2	43	48	60	0	7	1	5	13	1	1
1035	6	2	44	42	60	0	7	1	5	13	1	1
1035	6	2	45	36	60	0	7	1	5	13	1	1
1035	6	2	46	30	60	0	7	1	5	13	1	1
1035	6	2	47	24	60	0	7	1	5	13	1	1
1035	6	2	48	18	60	0	7	1	5	13	1	1
1035	6	2	49	12	60	0	7	1	5	13	1	1
1035	6	2	50	6	60	0	7	1	5	13	1	1
1037	7	2	1	6	60	0	101	1	1	14	1	1
1037	7	2	2	12	60	0	101	0	1	14	1	1
1037	7	2	3	18	60	0	101	1	1	14	1	1
1037	7	2	4	24	60	0	101	0	1	14	1	1
1037	7	2	5	30	60	0	101	0	1	14	1	1
1037	7	2	6	36	60	0	101	0	1	14	1	1
1037	7	2	7	42	60	0	101	0	1	14	1	1
1037	7	2	8	48	60	0	101	0	1	14	1	1
1037	7	2	9	54	60	0	101	1	1	14	1	1
1037	7	2	10	60	60	0	101	0	1	14	1	1
1037	7	2	11	6	60	0	56	1	2	14	1	1
1037	7	2	12	12	60	0	56	1	2	14	1	1
1037	7	2	13	18	60	0	56	1	2	14	1	1
1037	7	2	14	24	60	0	56	1	2	14	1	1
1037	7	2	15	30	60	0	56	0	2	14	1	1
1037	7	2	16	36	60	0	56	0	2	14	1	1
1037	7	2	17	42	60	0	56	0	2	14	1	1
1037	7	2	18	48	60	0	56	0	2	14	1	1
1037	7	2	19	54	60	0	56	0	2	14	1	1
1037	7	2	20	60	60	0	56	0	2	14	1	1
1037	7	2	21	6	60	0	7	1	3	14	1	1
1037	7	2	22	12	60	0	7	1	3	14	1	1
1037	7	2	23	18	60	0	7	1	3	14	1	1
1037	7	2	24	24	60	0	7	1	3	14	1	1
1037	7	2	25	30	60	0	7	1	3	14	1	1
1037	7	2	26	36	60	0	7	1	3	14	1	1
1037	7	2	27	42	60	0	7	1	3	14	1	1
1037	7	2	28	48	60	0	7	1	3	14	1	1
1037	7	2	29	54	60	0	7	0	3	14	1	1
1037	7	2	30	60	60	0	7	0	3	14	1	1
1037	7	2	31	6	60	0	29	0	4	14	1	1
1037	7	2	32	12	60	0	29	1	4	14	1	1
1037	7	2	33	18	60	0	29	1	4	14	1	1
1037	7	2	34	24	60	0	29	0	4	14	1	1
1037	7	2	35	30	60	0	29	0	4	14	1	1
1037	7	2	36	36	60	0	29	0	4	14	1	1
1037	7	2	37	42	60	0	29	0	4	14	1	1
1037	7	2	38	48	60	0	29	0	4	14	1	1
1037	7	2	39	54	60	0	29	0	4	14	1	1
1037	7	2	40	60	60	0	29	0	4	14	1	1
1037	7	2	41	6	60	0	15	1	5	14	1	1
1037	7	2	42	12	60	0	15	1	5	14	1	1
1037	7	2	43	18	60	0	15	1	5	14	1	1
1037	7	2	44	24	60	0	15	1	5	14	1	1
1037	7	2	45	30	60	0	15	1	5	14	1	1
1037	7	2	46	36	60	0	15	1	5	14	1	1
1037	7	2	47	42	60	0	15	0	5	14	1	1
1037	7	2	48	48	60	0	15	0	5	14	1	1
1037	7	2	49	54	60	0	15	0	5	14	1	1
1037	7	2	50	60	60	0	15	0	5	14	1	1
1038	8	2	1	60	60	0	7	0	1	15	1	1
1038	8	2	2	54	60	0	7	1	1	15	1	1
1038	8	2	3	48	60	0	7	1	1	15	1	1
1038	8	2	4	42	60	0	7	1	1	15	1	1
1038	8	2	5	36	60	0	7	1	1	15	1	1
1038	8	2	6	30	60	0	7	1	1	15	1	1
1038	8	2	7	24	60	0	7	1	1	15	1	1
1038	8	2	8	18	60	0	7	1	1	15	1	1
1038	8	2	9	12	60	0	7	1	1	15	1	1
1038	8	2	10	6	60	0	7	1	1	15	1	1
1038	8	2	11	60	60	0	101	0	2	15	1	1
1038	8	2	12	54	60	0	101	0	2	15	1	1
1038	8	2	13	48	60	0	101	0	2	15	1	1
1038	8	2	14	42	60	0	101	0	2	15	1	1
1038	8	2	15	36	60	0	101	0	2	15	1	1
1038	8	2	16	30	60	0	101	1	2	15	1	1
1038	8	2	17	24	60	0	101	1	2	15	1	1
1038	8	2	18	18	60	0	101	1	2	15	1	1
1038	8	2	19	12	60	0	101	1	2	15	1	1
1038	8	2	20	6	60	0	101	1	2	15	1	1
1038	8	2	21	60	60	0	15	0	3	15	1	1
1038	8	2	22	54	60	0	15	0	3	15	1	1
1038	8	2	23	48	60	0	15	0	3	15	1	1
1038	8	2	24	42	60	0	15	0	3	15	1	1
1038	8	2	25	36	60	0	15	0	3	15	1	1
1038	8	2	26	30	60	0	15	1	3	15	1	1
1038	8	2	27	24	60	0	15	1	3	15	1	1
1038	8	2	28	18	60	0	15	1	3	15	1	1
1038	8	2	29	12	60	0	15	1	3	15	1	1
1038	8	2	30	6	60	0	15	1	3	15	1	1
1038	8	2	31	60	60	0	56	0	4	15	1	1
1038	8	2	32	54	60	0	56	0	4	15	1	1
1038	8	2	33	48	60	0	56	0	4	15	1	1
1038	8	2	34	42	60	0	56	0	4	15	1	1
1038	8	2	35	36	60	0	56	0	4	15	1	1
1038	8	2	36	30	60	0	56	0	4	15	1	1
1038	8	2	37	24	60	0	56	0	4	15	1	1
1038	8	2	38	18	60	0	56	1	4	15	1	1
1038	8	2	39	12	60	0	56	1	4	15	1	1
1038	8	2	40	6	60	0	56	0	4	15	1	1
1038	8	2	41	60	60	0	29	0	5	15	1	1
1038	8	2	42	54	60	0	29	0	5	15	1	1
1038	8	2	43	48	60	0	29	0	5	15	1	1
1038	8	2	44	42	60	0	29	0	5	15	1	1
1038	8	2	45	36	60	0	29	0	5	15	1	1
1038	8	2	46	30	60	0	29	0	5	15	1	1
1038	8	2	47	24	60	0	29	1	5	15	1	1
1038	8	2	48	18	60	0	29	1	5	15	1	1
1038	8	2	49	12	60	0	29	1	5	15	1	1
1038	8	2	50	6	60	0	29	1	5	15	1	1
1039	9	2	1	60	60	0	15	0	1	16	1	1
1039	9	2	2	54	60	0	15	1	1	16	1	1
1039	9	2	3	48	60	0	15	1	1	16	1	1
1039	9	2	4	42	60	0	15	0	1	16	1	1
1039	9	2	5	36	60	0	15	1	1	16	1	1
1039	9	2	6	30	60	0	15	1	1	16	1	1
1039	9	2	7	24	60	0	15	1	1	16	1	1
1039	9	2	8	18	60	0	15	1	1	16	1	1
1039	9	2	9	12	60	0	15	0	1	16	1	1
1039	9	2	10	6	60	0	15	1	1	16	1	1
1039	9	2	11	60	60	0	7	0	2	16	1	1
1039	9	2	12	54	60	0	7	0	2	16	1	1
1039	9	2	13	48	60	0	7	0	2	16	1	1
1039	9	2	14	42	60	0	7	1	2	16	1	1
1039	9	2	15	36	60	0	7	1	2	16	1	1
1039	9	2	16	30	60	0	7	1	2	16	1	1
1039	9	2	17	24	60	0	7	1	2	16	1	1
1039	9	2	18	18	60	0	7	0	2	16	1	1
1039	9	2	19	12	60	0	7	1	2	16	1	1
1039	9	2	20	6	60	0	7	1	2	16	1	1
1039	9	2	21	60	60	0	29	0	3	16	1	1
1039	9	2	22	54	60	0	29	0	3	16	1	1
1039	9	2	23	48	60	0	29	0	3	16	1	1
1039	9	2	24	42	60	0	29	0	3	16	1	1
1039	9	2	25	36	60	0	29	0	3	16	1	1
1039	9	2	26	30	60	0	29	0	3	16	1	1
1039	9	2	27	24	60	0	29	0	3	16	1	1
1039	9	2	28	18	60	0	29	1	3	16	1	1
1039	9	2	29	12	60	0	29	0	3	16	1	1
1039	9	2	30	6	60	0	29	1	3	16	1	1
1039	9	2	31	60	60	0	101	0	4	16	1	1
1039	9	2	32	54	60	0	101	0	4	16	1	1
1039	9	2	33	48	60	0	101	0	4	16	1	1
1039	9	2	34	42	60	0	101	0	4	16	1	1
1039	9	2	35	36	60	0	101	0	4	16	1	1
1039	9	2	36	30	60	0	101	0	4	16	1	1
1039	9	2	37	24	60	0	101	0	4	16	1	1
1039	9	2	38	18	60	0	101	0	4	16	1	1
1039	9	2	39	12	60	0	101	0	4	16	1	1
1039	9	2	40	6	60	0	101	0	4	16	1	1
1039	9	2	41	60	60	0	56	0	5	16	1	1
1039	9	2	42	54	60	0	56	0	5	16	1	1
1039	9	2	43	48	60	0	56	0	5	16	1	1
1039	9	2	44	42	60	0	56	0	5	16	1	1
1039	9	2	45	36	60	0	56	0	5	16	1	1
1039	9	2	46	30	60	0	56	1	5	16	1	1
1039	9	2	47	24	60	0	56	0	5	16	1	1
1039	9	2	48	18	60	0	56	0	5	16	1	1
1039	9	2	49	12	60	0	56	1	5	16	1	1
1039	9	2	50	6	60	0	56	1	5	16	1	1
1042	10	2	1	60	60	0	29	0	1	17	1	1
1042	10	2	2	54	60	0	29	0	1	17	1	1
1042	10	2	3	48	60	0	29	0	1	17	1	1
1042	10	2	4	42	60	0	29	0	1	17	1	1
1042	10	2	5	36	60	0	29	1	1	17	1	1
1042	10	2	6	30	60	0	29	1	1	17	1	1
1042	10	2	7	24	60	0	29	1	1	17	1	1
1042	10	2	8	18	60	0	29	1	1	17	1	1
1042	10	2	9	12	60	0	29	1	1	17	1	1
1042	10	2	10	6	60	0	29	1	1	17	1	1
1042	10	2	11	60	60	0	15	0	2	17	1	1
1042	10	2	12	54	60	0	15	0	2	17	1	1
1042	10	2	13	48	60	0	15	1	2	17	1	1
1042	10	2	14	42	60	0	15	1	2	17	1	1
1042	10	2	15	36	60	0	15	1	2	17	1	1
1042	10	2	16	30	60	0	15	1	2	17	1	1
1042	10	2	17	24	60	0	15	1	2	17	1	1
1042	10	2	18	18	60	0	15	1	2	17	1	1
1042	10	2	19	12	60	0	15	1	2	17	1	1
1042	10	2	20	6	60	0	15	1	2	17	1	1
1042	10	2	21	60	60	0	56	0	3	17	1	1
1042	10	2	22	54	60	0	56	0	3	17	1	1
1042	10	2	23	48	60	0	56	0	3	17	1	1
1042	10	2	24	42	60	0	56	0	3	17	1	1
1042	10	2	25	36	60	0	56	0	3	17	1	1
1042	10	2	26	30	60	0	56	0	3	17	1	1
1042	10	2	27	24	60	0	56	0	3	17	1	1
1042	10	2	28	18	60	0	56	0	3	17	1	1
1042	10	2	29	12	60	0	56	0	3	17	1	1
1042	10	2	30	6	60	0	56	1	3	17	1	1
1042	10	2	31	60	60	0	7	0	4	17	1	1
1042	10	2	32	54	60	0	7	0	4	17	1	1
1042	10	2	33	48	60	0	7	1	4	17	1	1
1042	10	2	34	42	60	0	7	1	4	17	1	1
1042	10	2	35	36	60	0	7	1	4	17	1	1
1042	10	2	36	30	60	0	7	1	4	17	1	1
1042	10	2	37	24	60	0	7	1	4	17	1	1
1042	10	2	38	18	60	0	7	1	4	17	1	1
1042	10	2	39	12	60	0	7	1	4	17	1	1
1042	10	2	40	6	60	0	7	1	4	17	1	1
1042	10	2	41	60	60	0	101	0	5	17	1	1
1042	10	2	42	54	60	0	101	0	5	17	1	1
1042	10	2	43	48	60	0	101	0	5	17	1	1
1042	10	2	44	42	60	0	101	0	5	17	1	1
1042	10	2	45	36	60	0	101	0	5	17	1	1
1042	10	2	46	30	60	0	101	0	5	17	1	1
1042	10	2	47	24	60	0	101	0	5	17	1	1
1042	10	2	48	18	60	0	101	0	5	17	1	1
1042	10	2	49	12	60	0	101	1	5	17	1	1
1042	10	2	50	6	60	0	101	1	5	17	1	1
1048	2	2	1	6	60	0	15	1	1	18	1	1
1048	2	2	2	12	60	0	15	1	1	18	1	1
1048	2	2	3	18	60	0	15	1	1	18	1	1
1048	2	2	4	24	60	0	15	1	1	18	1	1
1048	2	2	5	30	60	0	15	0	1	18	1	1
1048	2	2	6	36	60	0	15	0	1	18	1	1
1048	2	2	7	42	60	0	15	0	1	18	1	1
1048	2	2	8	48	60	0	15	0	1	18	1	1
1048	2	2	9	54	60	0	15	0	1	18	1	1
1048	2	2	10	60	60	0	15	0	1	18	1	1
1048	2	2	11	6	60	0	29	0	2	18	1	1
1048	2	2	12	12	60	0	29	0	2	18	1	1
1048	2	2	13	18	60	0	29	0	2	18	1	1
1048	2	2	14	24	60	0	29	0	2	18	1	1
1048	2	2	15	30	60	0	29	0	2	18	1	1
1048	2	2	16	36	60	0	29	0	2	18	1	1
1048	2	2	17	42	60	0	29	0	2	18	1	1
1048	2	2	18	48	60	0	29	0	2	18	1	1
1048	2	2	19	54	60	0	29	0	2	18	1	1
1048	2	2	20	60	60	0	29	0	2	18	1	1
1048	2	2	21	6	60	0	7	1	3	18	1	1
1048	2	2	22	12	60	0	7	1	3	18	1	1
1048	2	2	23	18	60	0	7	1	3	18	1	1
1048	2	2	24	24	60	0	7	1	3	18	1	1
1048	2	2	25	30	60	0	7	1	3	18	1	1
1048	2	2	26	36	60	0	7	1	3	18	1	1
1048	2	2	27	42	60	0	7	0	3	18	1	1
1048	2	2	28	48	60	0	7	1	3	18	1	1
1048	2	2	29	54	60	0	7	0	3	18	1	1
1048	2	2	30	60	60	0	7	0	3	18	1	1
1048	2	2	31	6	60	0	56	0	4	18	1	1
1048	2	2	32	12	60	0	56	0	4	18	1	1
1048	2	2	33	18	60	0	56	0	4	18	1	1
1048	2	2	34	24	60	0	56	0	4	18	1	1
1048	2	2	35	30	60	0	56	0	4	18	1	1
1048	2	2	36	36	60	0	56	0	4	18	1	1
1048	2	2	37	42	60	0	56	0	4	18	1	1
1048	2	2	38	48	60	0	56	0	4	18	1	1
1048	2	2	39	54	60	0	56	0	4	18	1	1
1048	2	2	40	60	60	0	56	0	4	18	1	1
1048	2	2	41	6	60	0	101	0	5	18	1	1
1048	2	2	42	12	60	0	101	0	5	18	1	1
1048	2	2	43	18	60	0	101	0	5	18	1	1
1048	2	2	44	24	60	0	101	0	5	18	1	1
1048	2	2	45	30	60	0	101	0	5	18	1	1
1048	2	2	46	36	60	0	101	0	5	18	1	1
1048	2	2	47	42	60	0	101	0	5	18	1	1
1048	2	2	48	48	60	0	101	0	5	18	1	1
1048	2	2	49	54	60	0	101	0	5	18	1	1
1048	2	2	50	60	60	0	101	0	5	18	1	1
1049	3	2	1	60	60	0	29	0	1	19	1	1
1049	3	2	2	54	60	0	29	1	1	19	1	1
1049	3	2	3	48	60	0	29	0	1	19	1	1
1049	3	2	4	42	60	0	29	1	1	19	1	1
1049	3	2	5	36	60	0	29	1	1	19	1	1
1049	3	2	6	30	60	0	29	1	1	19	1	1
1049	3	2	7	24	60	0	29	1	1	19	1	1
1049	3	2	8	18	60	0	29	1	1	19	1	1
1049	3	2	9	12	60	0	29	1	1	19	1	1
1049	3	2	10	6	60	0	29	1	1	19	1	1
1049	3	2	11	60	60	0	56	0	2	19	1	1
1049	3	2	12	54	60	0	56	0	2	19	1	1
1049	3	2	13	48	60	0	56	0	2	19	1	1
1049	3	2	14	42	60	0	56	0	2	19	1	1
1049	3	2	15	36	60	0	56	0	2	19	1	1
1049	3	2	16	30	60	0	56	0	2	19	1	1
1049	3	2	17	24	60	0	56	1	2	19	1	1
1049	3	2	18	18	60	0	56	0	2	19	1	1
1049	3	2	19	12	60	0	56	1	2	19	1	1
1049	3	2	20	6	60	0	56	0	2	19	1	1
1049	3	2	21	60	60	0	15	0	3	19	1	1
1049	3	2	22	54	60	0	15	1	3	19	1	1
1049	3	2	23	48	60	0	15	1	3	19	1	1
1049	3	2	24	42	60	0	15	1	3	19	1	1
1049	3	2	25	36	60	0	15	1	3	19	1	1
1049	3	2	26	30	60	0	15	1	3	19	1	1
1049	3	2	27	24	60	0	15	1	3	19	1	1
1049	3	2	28	18	60	0	15	1	3	19	1	1
1049	3	2	29	12	60	0	15	1	3	19	1	1
1049	3	2	30	6	60	0	15	1	3	19	1	1
1049	3	2	31	60	60	0	101	0	4	19	1	1
1049	3	2	32	54	60	0	101	0	4	19	1	1
1049	3	2	33	48	60	0	101	0	4	19	1	1
1049	3	2	34	42	60	0	101	0	4	19	1	1
1049	3	2	35	36	60	0	101	0	4	19	1	1
1049	3	2	36	30	60	0	101	0	4	19	1	1
1049	3	2	37	24	60	0	101	0	4	19	1	1
1049	3	2	38	18	60	0	101	0	4	19	1	1
1049	3	2	39	12	60	0	101	0	4	19	1	1
1049	3	2	40	6	60	0	101	0	4	19	1	1
1049	3	2	41	60	60	0	7	0	5	19	1	1
1049	3	2	42	54	60	0	7	1	5	19	1	1
1049	3	2	43	48	60	0	7	1	5	19	1	1
1049	3	2	44	42	60	0	7	1	5	19	1	1
1049	3	2	45	36	60	0	7	1	5	19	1	1
1049	3	2	46	30	60	0	7	1	5	19	1	1
1049	3	2	47	24	60	0	7	1	5	19	1	1
1049	3	2	48	18	60	0	7	1	5	19	1	1
1049	3	2	49	12	60	0	7	1	5	19	1	1
1049	3	2	50	6	60	0	7	1	5	19	1	1
1051	4	2	1	60	60	0	56	0	1	20	1	1
1051	4	2	2	54	60	0	56	0	1	20	1	1
1051	4	2	3	48	60	0	56	0	1	20	1	1
1051	4	2	4	42	60	0	56	1	1	20	1	1
1051	4	2	5	36	60	0	56	1	1	20	1	1
1051	4	2	6	30	60	0	56	1	1	20	1	1
1051	4	2	7	24	60	0	56	0	1	20	1	1
1051	4	2	8	18	60	0	56	1	1	20	1	1
1051	4	2	9	12	60	0	56	1	1	20	1	1
1051	4	2	10	6	60	0	56	1	1	20	1	1
1051	4	2	11	60	60	0	101	0	2	20	1	1
1051	4	2	12	54	60	0	101	0	2	20	1	1
1051	4	2	13	48	60	0	101	0	2	20	1	1
1051	4	2	14	42	60	0	101	0	2	20	1	1
1051	4	2	15	36	60	0	101	0	2	20	1	1
1051	4	2	16	30	60	0	101	0	2	20	1	1
1051	4	2	17	24	60	0	101	0	2	20	1	1
1051	4	2	18	18	60	0	101	1	2	20	1	1
1051	4	2	19	12	60	0	101	1	2	20	1	1
1051	4	2	20	6	60	0	101	1	2	20	1	1
1051	4	2	21	60	60	0	29	0	3	20	1	1
1051	4	2	22	54	60	0	29	0	3	20	1	1
1051	4	2	23	48	60	0	29	0	3	20	1	1
1051	4	2	24	42	60	0	29	1	3	20	1	1
1051	4	2	25	36	60	0	29	1	3	20	1	1
1051	4	2	26	30	60	0	29	1	3	20	1	1
1051	4	2	27	24	60	0	29	1	3	20	1	1
1051	4	2	28	18	60	0	29	1	3	20	1	1
1051	4	2	29	12	60	0	29	1	3	20	1	1
1051	4	2	30	6	60	0	29	1	3	20	1	1
1051	4	2	31	60	60	0	7	0	4	20	1	1
1051	4	2	32	54	60	0	7	1	4	20	1	1
1051	4	2	33	48	60	0	7	1	4	20	1	1
1051	4	2	34	42	60	0	7	1	4	20	1	1
1051	4	2	35	36	60	0	7	1	4	20	1	1
1051	4	2	36	30	60	0	7	1	4	20	1	1
1051	4	2	37	24	60	0	7	1	4	20	1	1
1051	4	2	38	18	60	0	7	1	4	20	1	1
1051	4	2	39	12	60	0	7	1	4	20	1	1
1051	4	2	40	6	60	0	7	1	4	20	1	1
1051	4	2	41	60	60	0	15	0	5	20	1	1
1051	4	2	42	54	60	0	15	0	5	20	1	1
1051	4	2	43	48	60	0	15	0	5	20	1	1
1051	4	2	44	42	60	0	15	0	5	20	1	1
1051	4	2	45	36	60	0	15	1	5	20	1	1
1051	4	2	46	30	60	0	15	1	5	20	1	1
1051	4	2	47	24	60	0	15	1	5	20	1	1
1051	4	2	48	18	60	0	15	1	5	20	1	1
1051	4	2	49	12	60	0	15	1	5	20	1	1
1051	4	2	50	6	60	0	15	1	5	20	1	1
1052	5	2	1	60	60	0	101	0	1	21	1	1
1052	5	2	2	54	60	0	101	1	1	21	1	1
1052	5	2	3	48	60	0	101	1	1	21	1	1
1052	5	2	4	42	60	0	101	1	1	21	1	1
1052	5	2	5	36	60	0	101	1	1	21	1	1
1052	5	2	6	30	60	0	101	0	1	21	1	1
1052	5	2	7	24	60	0	101	1	1	21	1	1
1052	5	2	8	18	60	0	101	1	1	21	1	1
1052	5	2	9	12	60	0	101	1	1	21	1	1
1052	5	2	10	6	60	0	101	1	1	21	1	1
1052	5	2	11	60	60	0	7	0	2	21	1	1
1052	5	2	12	54	60	0	7	0	2	21	1	1
1052	5	2	13	48	60	0	7	1	2	21	1	1
1052	5	2	14	42	60	0	7	0	2	21	1	1
1052	5	2	15	36	60	0	7	1	2	21	1	1
1052	5	2	16	30	60	0	7	1	2	21	1	1
1052	5	2	17	24	60	0	7	1	2	21	1	1
1052	5	2	18	18	60	0	7	1	2	21	1	1
1052	5	2	19	12	60	0	7	1	2	21	1	1
1052	5	2	20	6	60	0	7	1	2	21	1	1
1052	5	2	21	60	60	0	56	0	3	21	1	1
1052	5	2	22	54	60	0	56	0	3	21	1	1
1052	5	2	23	48	60	0	56	0	3	21	1	1
1052	5	2	24	42	60	0	56	1	3	21	1	1
1052	5	2	25	36	60	0	56	1	3	21	1	1
1052	5	2	26	30	60	0	56	0	3	21	1	1
1052	5	2	27	24	60	0	56	1	3	21	1	1
1052	5	2	28	18	60	0	56	1	3	21	1	1
