Participant,block_order,trial,A,B,DA,DB,R,index
3022,8,1,-30,-30,0,7,0,1
3022,8,2,-27,-30,0,7,0,1
3022,8,3,-24,-30,0,7,0,1
3022,8,4,-21,-30,0,7,0,1
3022,8,5,-18,-30,0,7,0,1
3022,8,6,-15,-30,0,7,0,1
3022,8,7,-12,-30,0,7,0,1
3022,8,8,-9,-30,0,7,0,1
3022,8,9,-6,-30,0,7,0,1
3022,8,10,-3,-30,0,7,0,1
3022,8,11,-30,-30,0,101,1,2
3022,8,12,-27,-30,0,101,0,2
3022,8,13,-24,-30,0,101,0,2
3022,8,14,-21,-30,0,101,0,2
3022,8,15,-18,-30,0,101,0,2
3022,8,16,-15,-30,0,101,0,2
3022,8,17,-12,-30,0,101,0,2
3022,8,18,-9,-30,0,101,0,2
3022,8,19,-6,-30,0,101,0,2
3022,8,20,-3,-30,0,101,0,2
3022,8,21,-30,-30,0,15,1,3
3022,8,22,-27,-30,0,15,1,3
3022,8,23,-24,-30,0,15,0,3
3022,8,24,-21,-30,0,15,0,3
3022,8,25,-18,-30,0,15,0,3
3022,8,26,-15,-30,0,15,0,3
3022,8,27,-12,-30,0,15,0,3
3022,8,28,-9,-30,0,15,0,3
3022,8,29,-6,-30,0,15,0,3
3022,8,30,-3,-30,0,15,0,3
3022,8,31,-30,-30,0,56,1,4
3022,8,32,-27,-30,0,56,0,4
3022,8,33,-24,-30,0,56,0,4
3022,8,34,-21,-30,0,56,0,4
3022,8,35,-18,-30,0,56,0,4
3022,8,36,-15,-30,0,56,0,4
3022,8,37,-12,-30,0,56,0,4
3022,8,38,-9,-30,0,56,0,4
3022,8,39,-6,-30,0,56,0,4
3022,8,40,-3,-30,0,56,0,4
3022,8,41,-30,-30,0,29,1,5
3022,8,42,-27,-30,0,29,1,5
3022,8,43,-24,-30,0,29,0,5
3022,8,44,-21,-30,0,29,0,5
3022,8,45,-18,-30,0,29,0,5
3022,8,46,-15,-30,0,29,0,5
3022,8,47,-12,-30,0,29,0,5
3022,8,48,-9,-30,0,29,0,5
3022,8,49,-6,-30,0,29,0,5
3022,8,50,-3,-30,0,29,0,5
