,Participant,gender,lamount,ldealy,samount,sdelay,choices1,choice2,RT_first,pick_larger_position,block.order,RT_second,adjusting.order,condition
1401,3001,1,30,7,30,0,0,1,16.437186,NA,1,NA,1,dgs
1402,3001,1,30,7,27,0,0,1,6.687381029,NA,1,NA,1,dgs
1403,3001,1,30,7,24,0,1,0,4.515543938,NA,1,NA,1,dgs
1404,3001,1,30,7,21,0,0,1,6.140513182,NA,1,NA,1,dgs
1405,3001,1,30,7,18,0,1,0,4.374920845,NA,1,NA,1,dgs
1406,3001,1,30,7,15,0,1,0,3.374940157,NA,1,NA,1,dgs
1407,3001,1,30,7,12,0,1,0,4.093675137,NA,1,NA,1,dgs
1408,3001,1,30,7,9,0,1,0,4.281172037,NA,1,NA,1,dgs
1409,3001,1,30,7,6,0,1,0,3.515559912,NA,1,NA,1,dgs
1410,3001,1,30,7,3,0,1,0,3.984302044,NA,1,NA,1,dgs
1411,3001,1,30,15,30,0,0,1,4.328044176,NA,1,NA,1,dgs
1412,3001,1,30,15,27,0,0,1,4.640540838,NA,1,NA,1,dgs
1413,3001,1,30,15,24,0,0,1,5.203028917,NA,1,NA,1,dgs
1414,3001,1,30,15,21,0,1,0,5.562399149,NA,1,NA,1,dgs
1415,3001,1,30,15,18,0,1,0,3.968677998,NA,1,NA,1,dgs
1416,3001,1,30,15,15,0,0,1,4.87491107,NA,1,NA,1,dgs
1417,3001,1,30,15,12,0,1,0,2.890573978,NA,1,NA,1,dgs
1418,3001,1,30,15,9,0,1,0,3.062444925,NA,1,NA,1,dgs
1419,3001,1,30,15,6,0,1,0,3.593682051,NA,1,NA,1,dgs
1420,3001,1,30,15,3,0,1,0,5.624896049,NA,1,NA,1,dgs
1421,3001,1,30,101,30,0,0,1,5.062406063,NA,1,NA,1,dgs
1422,3001,1,30,101,27,0,0,1,4.531168938,NA,1,NA,1,dgs
1423,3001,1,30,101,24,0,0,1,3.906180143,NA,1,NA,1,dgs
1424,3001,1,30,101,21,0,1,0,3.874931097,NA,1,NA,1,dgs
1425,3001,1,30,101,18,0,1,0,4.499918938,NA,1,NA,1,dgs
1426,3001,1,30,101,15,0,1,0,4.406169176,NA,1,NA,1,dgs
1427,3001,1,30,101,12,0,1,0,3.890553951,NA,1,NA,1,dgs
1428,3001,1,30,101,9,0,0,1,4.578041792,NA,1,NA,1,dgs
1429,3001,1,30,101,6,0,1,0,2.218709946,NA,1,NA,1,dgs
1430,3001,1,30,101,3,0,1,0,3.374938965,NA,1,NA,1,dgs
1431,3001,1,30,29,30,0,0,1,3.374937773,NA,1,NA,1,dgs
1432,3001,1,30,29,27,0,0,1,4.406171083,NA,1,NA,1,dgs
1433,3001,1,30,29,24,0,1,0,4.499917984,NA,1,NA,1,dgs
1434,3001,1,30,29,21,0,0,1,2.890573978,NA,1,NA,1,dgs
1435,3001,1,30,29,18,0,0,1,4.07805109,NA,1,NA,1,dgs
1436,3001,1,30,29,15,0,1,0,5.390525103,NA,1,NA,1,dgs
1437,3001,1,30,29,12,0,1,0,4.734289169,NA,1,NA,1,dgs
1438,3001,1,30,29,9,0,1,0,3.812428951,NA,1,NA,1,dgs
1439,3001,1,30,29,6,0,1,0,3.687431097,NA,1,NA,1,dgs
1440,3001,1,30,29,3,0,1,0,3.531183958,NA,1,NA,1,dgs
1441,3001,1,30,56,30,0,0,1,4.42179203,NA,1,NA,1,dgs
1442,3001,1,30,56,27,0,0,1,4.906160831,NA,1,NA,1,dgs
1443,3001,1,30,56,24,0,0,1,3.546809912,NA,1,NA,1,dgs
1444,3001,1,30,56,21,0,0,1,3.218689919,NA,1,NA,1,dgs
1445,3001,1,30,56,18,0,1,0,3.07806921,NA,1,NA,1,dgs
1446,3001,1,30,56,15,0,1,0,3.499937057,NA,1,NA,1,dgs
1447,3001,1,30,56,12,0,1,0,2.140584946,NA,1,NA,1,dgs
1448,3001,1,30,56,9,0,1,0,4.468667984,NA,1,NA,1,dgs
1449,3001,1,30,56,6,0,1,0,2.828073025,NA,1,NA,1,dgs
1450,3001,1,30,56,3,0,1,0,3.906178951,NA,1,NA,1,dgs
1551,3007,1,30,101,30,0,0,1,23.06517911,NA,5,NA,1,dgs
1552,3007,1,30,101,27,0,0,1,4.391135931,NA,5,NA,1,dgs
1553,3007,1,30,101,24,0,1,0,9.126059055,NA,5,NA,1,dgs
1554,3007,1,30,101,21,0,1,0,6.110085964,NA,5,NA,1,dgs
1555,3007,1,30,101,18,0,0,1,6.297605991,NA,5,NA,1,dgs
1556,3007,1,30,101,15,0,0,1,6.438249826,NA,5,NA,1,dgs
1557,3007,1,30,101,12,0,1,0,5.35999608,NA,5,NA,1,dgs
1558,3007,1,30,101,9,0,1,0,3.203496933,NA,5,NA,1,dgs
1559,3007,1,30,101,6,0,1,0,26.54996204,NA,5,NA,1,dgs
1560,3007,1,30,101,3,0,1,0,4.359881163,NA,5,NA,1,dgs
1561,3007,1,30,7,30,0,0,1,5.813171864,NA,5,NA,1,dgs
1562,3007,1,30,7,27,0,1,0,5.313118935,NA,5,NA,1,dgs
1563,3007,1,30,7,24,0,1,0,6.281980038,NA,5,NA,1,dgs
1564,3007,1,30,7,21,0,1,0,5.735040903,NA,5,NA,1,dgs
1565,3007,1,30,7,18,0,1,0,4.875566959,NA,5,NA,1,dgs
1566,3007,1,30,7,15,0,1,0,6.327671051,NA,5,NA,1,dgs
1567,3007,1,30,7,12,0,1,0,4.373800993,NA,5,NA,1,dgs
1568,3007,1,30,7,9,0,1,0,6.185805082,NA,5,NA,1,dgs
1569,3007,1,30,7,6,0,1,0,3.686488152,NA,5,NA,1,dgs
1570,3007,1,30,7,3,0,1,0,4.108249903,NA,5,NA,1,dgs
1571,3007,1,30,56,30,0,0,1,5.967110157,NA,5,NA,1,dgs
1572,3007,1,30,56,27,0,0,1,6.966840029,NA,5,NA,1,dgs
1573,3007,1,30,56,24,0,1,0,7.3261199,NA,5,NA,1,dgs
1574,3007,1,30,56,21,0,1,0,5.545356035,NA,5,NA,1,dgs
1575,3007,1,30,56,18,0,1,0,7.248013973,NA,5,NA,1,dgs
1576,3007,1,30,56,15,0,1,0,5.014250994,NA,5,NA,1,dgs
1577,3007,1,30,56,12,0,1,0,3.827078104,NA,5,NA,1,dgs
1578,3007,1,30,56,9,0,1,0,5.920253992,NA,5,NA,1,dgs
1579,3007,1,30,56,6,0,1,0,5.092354059,NA,5,NA,1,dgs
1580,3007,1,30,56,3,0,1,0,21.05673313,NA,5,NA,1,dgs
1581,3007,1,30,15,30,0,0,1,4.904898882,NA,5,NA,1,dgs
1582,3007,1,30,15,27,0,0,1,5.514115095,NA,5,NA,1,dgs
1583,3007,1,30,15,24,0,0,1,3.592767954,NA,5,NA,1,dgs
1584,3007,1,30,15,21,0,0,1,4.248837948,NA,5,NA,1,dgs
1585,3007,1,30,15,18,0,1,0,2.046317101,NA,5,NA,1,dgs
1586,3007,1,30,15,15,0,1,0,2.280627012,NA,5,NA,1,dgs
1587,3007,1,30,15,12,0,1,0,5.654695988,NA,5,NA,1,dgs
1588,3007,1,30,15,9,0,1,0,2.593041897,NA,5,NA,1,dgs
1589,3007,1,30,15,6,0,1,0,12.74650812,NA,5,NA,1,dgs
1590,3007,1,30,15,3,0,1,0,1.936969042,NA,5,NA,1,dgs
1591,3007,1,30,29,30,0,0,1,4.061383963,NA,5,NA,1,dgs
1592,3007,1,30,29,27,0,0,1,2.780488014,NA,5,NA,1,dgs
1593,3007,1,30,29,24,0,0,1,3.374073982,NA,5,NA,1,dgs
1594,3007,1,30,29,21,0,0,1,2.186905146,NA,5,NA,1,dgs
1595,3007,1,30,29,18,0,1,0,2.514936924,NA,5,NA,1,dgs
1596,3007,1,30,29,15,0,1,0,6.076458931,NA,5,NA,1,dgs
1597,3007,1,30,29,12,0,1,0,4.045767069,NA,5,NA,1,dgs
1598,3007,1,30,29,9,0,1,0,2.577418089,NA,5,NA,1,dgs
1599,3007,1,30,29,6,0,1,0,4.077008009,NA,5,NA,1,dgs
1600,3007,1,30,29,3,0,1,0,2.796109915,NA,5,NA,1,dgs
1751,3009,1,-30,56,-3,0,0,1,18.7030251,NA,4,NA,0,dls
1752,3009,1,-30,56,-6,0,0,1,7.374962091,NA,4,NA,0,dls
1753,3009,1,-30,56,-9,0,0,1,5.218723059,NA,4,NA,0,dls
1754,3009,1,-30,56,-12,0,0,1,5.828094959,NA,4,NA,0,dls
1755,3009,1,-30,56,-15,0,0,1,4.890599966,NA,4,NA,0,dls
1756,3009,1,-30,56,-18,0,0,1,5.640597105,NA,4,NA,0,dls
1757,3009,1,-30,56,-21,0,0,1,6.312468052,NA,4,NA,0,dls
1758,3009,1,-30,56,-24,0,0,1,5.187472105,NA,4,NA,0,dls
1759,3009,1,-30,56,-27,0,0,1,4.640599966,NA,4,NA,0,dls
1760,3009,1,-30,56,-30,0,1,0,7.531213999,NA,4,NA,0,dls
1761,3009,1,-30,101,-3,0,0,1,11.76556301,NA,4,NA,0,dls
1762,3009,1,-30,101,-6,0,0,1,8.406207085,NA,4,NA,0,dls
1763,3009,1,-30,101,-9,0,0,1,6.097637177,NA,4,NA,0,dls
1764,3009,1,-30,101,-12,0,0,1,9.081712008,NA,4,NA,0,dls
1765,3009,1,-30,101,-15,0,0,1,6.106670141,NA,4,NA,0,dls
1766,3009,1,-30,101,-18,0,0,1,3.460443974,NA,4,NA,0,dls
1767,3009,1,-30,101,-21,0,0,1,3.523077011,NA,4,NA,0,dls
1768,3009,1,-30,101,-24,0,0,1,3.413467884,NA,4,NA,0,dls
1769,3009,1,-30,101,-27,0,0,1,3.538733959,NA,4,NA,0,dls
1770,3009,1,-30,101,-30,0,1,0,7.061815023,NA,4,NA,0,dls
1771,3009,1,-30,29,-3,0,0,1,4.274666071,NA,4,NA,0,dls
1772,3009,1,-30,29,-6,0,0,1,3.726633072,NA,4,NA,0,dls
1773,3009,1,-30,29,-9,0,0,1,9.410536051,NA,4,NA,0,dls
1774,3009,1,-30,29,-12,0,0,1,8.580649853,NA,4,NA,0,dls
1775,3009,1,-30,29,-15,0,0,1,2.928070784,NA,4,NA,0,dls
1776,3009,1,-30,29,-18,0,0,1,3.78926301,NA,4,NA,0,dls
1777,3009,1,-30,29,-21,0,0,1,3.930188894,NA,4,NA,0,dls
1778,3009,1,-30,29,-24,0,0,1,3.914530039,NA,4,NA,0,dls
1779,3009,1,-30,29,-27,0,0,1,2.520956039,NA,4,NA,0,dls
1780,3009,1,-30,29,-30,0,1,0,4.587829828,NA,4,NA,0,dls
1781,3009,1,-30,7,-3,0,0,1,3.898873091,NA,4,NA,0,dls
1782,3009,1,-30,7,-6,0,0,1,3.898872137,NA,4,NA,0,dls
1783,3009,1,-30,7,-9,0,0,1,3.022017002,NA,4,NA,0,dls
1784,3009,1,-30,7,-12,0,0,1,3.742291927,NA,4,NA,0,dls
1785,3009,1,-30,7,-15,0,0,1,3.053331852,NA,4,NA,0,dls
1786,3009,1,-30,7,-18,0,0,1,3.710973978,NA,4,NA,0,dls
1787,3009,1,-30,7,-21,0,0,1,6.435487986,NA,4,NA,0,dls
1788,3009,1,-30,7,-24,0,0,1,2.740172148,NA,4,NA,0,dls
1789,3009,1,-30,7,-27,0,0,1,2.348714113,NA,4,NA,0,dls
1790,3009,1,-30,7,-30,0,1,0,3.773607969,NA,4,NA,0,dls
1791,3009,1,-30,15,-3,0,0,1,5.182836056,NA,4,NA,0,dls
1792,3009,1,-30,15,-6,0,0,1,2.458323956,NA,4,NA,0,dls
1793,3009,1,-30,15,-9,0,0,1,4.180716038,NA,4,NA,0,dls
1794,3009,1,-30,15,-12,0,0,1,4.885334015,NA,4,NA,0,dls
1795,3009,1,-30,15,-15,0,0,1,2.912410021,NA,4,NA,0,dls
1796,3009,1,-30,15,-18,0,0,1,2.536617994,NA,4,NA,0,dls
1797,3009,1,-30,15,-21,0,0,1,3.476102114,NA,4,NA,0,dls
1798,3009,1,-30,15,-24,0,0,1,2.646223068,NA,4,NA,0,dls
1799,3009,1,-30,15,-27,0,0,1,7.938665867,NA,4,NA,0,dls
1800,3009,1,-30,15,-30,0,1,0,7.500241041,NA,4,NA,0,dls
2151,3013,1,-30,56,-3,0,0,1,15.17120719,NA,6,NA,0,dls
2152,3013,1,-30,56,-6,0,0,1,9.390215874,NA,6,NA,0,dls
2153,3013,1,-30,56,-9,0,0,1,3.812334061,NA,6,NA,0,dls
2154,3013,1,-30,56,-12,0,0,1,8.906025171,NA,6,NA,0,dls
2155,3013,1,-30,56,-15,0,0,1,70.54559684,NA,6,NA,0,dls
2156,3013,1,-30,56,-18,0,1,0,11.6716671,NA,6,NA,0,dls
2157,3013,1,-30,56,-21,0,0,1,6.359259129,NA,6,NA,0,dls
2158,3013,1,-30,56,-24,0,0,1,5.015533924,NA,6,NA,0,dls
2159,3013,1,-30,56,-27,0,1,0,5.156155825,NA,6,NA,0,dls
2160,3013,1,-30,56,-30,0,0,1,4.84366107,NA,6,NA,0,dls
2161,3013,1,-30,29,-3,0,0,1,6.859246969,NA,6,NA,0,dls
2162,3013,1,-30,29,-6,0,0,1,5.546775103,NA,6,NA,0,dls
2163,3013,1,-30,29,-9,0,0,1,3.796807051,NA,6,NA,0,dls
2164,3013,1,-30,29,-12,0,0,1,2.156209946,NA,6,NA,0,dls
2165,3013,1,-30,29,-15,0,0,1,2.046839952,NA,6,NA,0,dls
2166,3013,1,-30,29,-18,0,0,1,2.531203985,NA,6,NA,0,dls
2167,3013,1,-30,29,-21,0,0,1,2.921819925,NA,6,NA,0,dls
2168,3013,1,-30,29,-24,0,0,1,4.171798944,NA,6,NA,0,dls
2169,3013,1,-30,29,-27,0,0,1,2.765573025,NA,6,NA,0,dls
2170,3013,1,-30,29,-30,0,1,0,2.578078032,NA,6,NA,0,dls
2171,3013,1,-30,101,-3,0,0,1,3.749928951,NA,6,NA,0,dls
2172,3013,1,-30,101,-6,0,0,1,3.437438011,NA,6,NA,0,dls
2173,3013,1,-30,101,-9,0,0,1,3.968675852,NA,6,NA,0,dls
2174,3013,1,-30,101,-12,0,0,1,2.109335899,NA,6,NA,0,dls
2175,3013,1,-30,101,-15,0,0,1,2.156210899,NA,6,NA,0,dls
2176,3013,1,-30,101,-18,0,0,1,2.406204939,NA,6,NA,0,dls
2177,3013,1,-30,101,-21,0,0,1,1.82809186,NA,6,NA,0,dls
2178,3013,1,-30,101,-24,0,0,1,1.859342098,NA,6,NA,0,dls
2179,3013,1,-30,101,-27,0,0,1,2.421833038,NA,6,NA,0,dls
2180,3013,1,-30,101,-30,0,1,0,2.640574932,NA,6,NA,0,dls
2181,3013,1,-30,15,-3,0,0,1,2.734326124,NA,6,NA,0,dls
2182,3013,1,-30,15,-6,0,0,1,2.640576124,NA,6,NA,0,dls
2183,3013,1,-30,15,-9,0,0,1,4.640538931,NA,6,NA,0,dls
2184,3013,1,-30,15,-12,0,0,1,1.624969006,NA,6,NA,0,dls
2185,3013,1,-30,15,-15,0,0,1,2.703074217,NA,6,NA,0,dls
2186,3013,1,-30,15,-18,0,0,1,4.312422037,NA,6,NA,0,dls
2187,3013,1,-30,15,-21,0,0,1,2.281209946,NA,6,NA,0,dls
2188,3013,1,-30,15,-24,0,0,1,2.874943972,NA,6,NA,0,dls
2189,3013,1,-30,15,-27,0,0,1,2.812448025,NA,6,NA,0,dls
2190,3013,1,-30,15,-30,0,1,0,2.171836138,NA,6,NA,0,dls
2191,3013,1,-30,7,-3,0,0,1,1.984330177,NA,6,NA,0,dls
2192,3013,1,-30,7,-6,0,0,1,2.765573025,NA,6,NA,0,dls
2193,3013,1,-30,7,-9,0,0,1,2.359331131,NA,6,NA,0,dls
2194,3013,1,-30,7,-12,0,0,1,2.203085899,NA,6,NA,0,dls
2195,3013,1,-30,7,-15,0,0,1,2.859321833,NA,6,NA,0,dls
2196,3013,1,-30,7,-18,0,0,1,2.781202078,NA,6,NA,0,dls
2197,3013,1,-30,7,-21,0,0,1,6.40613389,NA,6,NA,0,dls
2198,3013,1,-30,7,-24,0,0,1,2.624953985,NA,6,NA,0,dls
2199,3013,1,-30,7,-27,0,0,1,2.093713045,NA,6,NA,0,dls
2200,3013,1,-30,7,-30,0,0,1,2.359330893,NA,6,NA,0,dls
2201,3019,0,30,15,30,0,0,1,25.62080312,NA,2,NA,1,dgs
2202,3019,0,30,15,27,0,0,1,5.144574881,NA,2,NA,1,dgs
2203,3019,0,30,15,24,0,1,0,5.014953852,NA,2,NA,1,dgs
2204,3019,0,30,15,21,0,1,0,6.155427933,NA,2,NA,1,dgs
2205,3019,0,30,15,18,0,1,0,4.436905861,NA,2,NA,1,dgs
2206,3019,0,30,15,15,0,1,0,8.576983213,NA,2,NA,1,dgs
2207,3019,0,30,15,12,0,1,0,2.905862093,NA,2,NA,1,dgs
2208,3019,0,30,15,9,0,1,0,4.749365091,NA,2,NA,1,dgs
2209,3019,0,30,15,6,0,0,1,10.60795808,NA,2,NA,1,dgs
2210,3019,0,30,15,3,0,1,0,3.07771492,NA,2,NA,1,dgs
2211,3019,0,30,29,30,0,0,1,6.74909997,NA,2,NA,1,dgs
2212,3019,0,30,29,27,0,0,1,6.546004057,NA,2,NA,1,dgs
2213,3019,0,30,29,24,0,0,1,3.499533892,NA,2,NA,1,dgs
2214,3019,0,30,29,21,0,1,0,3.936974049,NA,2,NA,1,dgs
2215,3019,0,30,29,18,0,0,1,4.936840057,NA,2,NA,1,dgs
2216,3019,0,30,29,15,0,1,0,3.936973095,NA,2,NA,1,dgs
2217,3019,0,30,29,12,0,0,1,3.093336105,NA,2,NA,1,dgs
2218,3019,0,30,29,9,0,1,0,2.265322208,NA,2,NA,1,dgs
2219,3019,0,30,29,6,0,1,0,3.12458396,NA,2,NA,1,dgs
2220,3019,0,30,29,3,0,1,0,2.343435049,NA,2,NA,1,dgs
2221,3019,0,30,7,30,0,0,1,2.937106133,NA,2,NA,1,dgs
2222,3019,0,30,7,27,0,1,0,5.218054056,NA,2,NA,1,dgs
2223,3019,0,30,7,24,0,1,0,3.90572691,NA,2,NA,1,dgs
2224,3019,0,30,7,21,0,1,0,2.624650002,NA,2,NA,1,dgs
2225,3019,0,30,7,18,0,1,0,2.546532869,NA,2,NA,1,dgs
2226,3019,0,30,7,15,0,1,0,2.452796936,NA,2,NA,1,dgs
2227,3019,0,30,7,12,0,1,0,2.468417883,NA,2,NA,1,dgs
2228,3019,0,30,7,9,0,1,0,2.327814102,NA,2,NA,1,dgs
2229,3019,0,30,7,6,0,0,1,2.655893087,NA,2,NA,1,dgs
2230,3019,0,30,7,3,0,1,0,3.499529839,NA,2,NA,1,dgs
2231,3019,0,30,56,30,0,0,1,5.499268055,NA,2,NA,1,dgs
2232,3019,0,30,56,27,0,0,1,3.12458086,NA,2,NA,1,dgs
2233,3019,0,30,56,24,0,0,1,2.280943871,NA,2,NA,1,dgs
2234,3019,0,30,56,21,0,0,1,2.359058857,NA,2,NA,1,dgs
2235,3019,0,30,56,18,0,0,1,2.858993769,NA,2,NA,1,dgs
2236,3019,0,30,56,15,0,0,1,2.671518803,NA,2,NA,1,dgs
2237,3019,0,30,56,12,0,1,0,2.968353033,NA,2,NA,1,dgs
2238,3019,0,30,56,9,0,1,0,4.155695915,NA,2,NA,1,dgs
2239,3019,0,30,56,6,0,1,0,2.155962944,NA,2,NA,1,dgs
2240,3019,0,30,56,3,0,1,0,2.640273809,NA,2,NA,1,dgs
2241,3019,0,30,101,30,0,1,0,3.733875036,NA,2,NA,1,dgs
2242,3019,0,30,101,27,0,0,1,3.187072992,NA,2,NA,1,dgs
2243,3019,0,30,101,24,0,0,1,2.18720603,NA,2,NA,1,dgs
2244,3019,0,30,101,21,0,0,1,2.890237808,NA,2,NA,1,dgs
2245,3019,0,30,101,18,0,0,1,2.749634027,NA,2,NA,1,dgs
2246,3019,0,30,101,15,0,0,1,2.296567202,NA,2,NA,1,dgs
2247,3019,0,30,101,12,0,0,1,4.999330997,NA,2,NA,1,dgs
2248,3019,0,30,101,9,0,1,0,4.343168974,NA,2,NA,1,dgs
2249,3019,0,30,101,6,0,1,0,2.937106133,NA,2,NA,1,dgs
2250,3019,0,30,101,3,0,1,0,2.35905695,NA,2,NA,1,dgs
2301,3022,1,-30,7,-30,0,0,1,19.5617671,NA,8,NA,1,dls
2302,3022,1,-30,7,-27,0,0,1,5.437296867,NA,8,NA,1,dls
2303,3022,1,-30,7,-24,0,0,1,5.577917099,NA,8,NA,1,dls
2304,3022,1,-30,7,-21,0,0,1,5.859158039,NA,8,NA,1,dls
2305,3022,1,-30,7,-18,0,0,1,4.781073093,NA,8,NA,1,dls
2306,3022,1,-30,7,-15,0,0,1,5.359174967,NA,8,NA,1,dls
2307,3022,1,-30,7,-12,0,0,1,8.609050989,NA,8,NA,1,dls
2308,3022,1,-30,7,-9,0,0,1,2.374912977,NA,8,NA,1,dls
2309,3022,1,-30,7,-6,0,0,1,5.281054974,NA,8,NA,1,dls
2310,3022,1,-30,7,-3,0,0,1,2.437407017,NA,8,NA,1,dls
2311,3022,1,-30,101,-30,0,1,0,8.155947924,NA,8,NA,1,dls
2312,3022,1,-30,101,-27,0,0,1,7.124732971,NA,8,NA,1,dls
2313,3022,1,-30,101,-24,0,0,1,4.452958822,NA,8,NA,1,dls
2314,3022,1,-30,101,-21,0,0,1,4.7029531,NA,8,NA,1,dls
2315,3022,1,-30,101,-18,0,0,1,2.562404156,NA,8,NA,1,dls
2316,3022,1,-30,101,-15,0,0,1,2.828019142,NA,8,NA,1,dls
2317,3022,1,-30,101,-12,0,0,1,2.953013897,NA,8,NA,1,dls
2318,3022,1,-30,101,-9,0,0,1,2.187418938,NA,8,NA,1,dls
2319,3022,1,-30,101,-6,0,0,1,2.39053607,NA,8,NA,1,dls
2320,3022,1,-30,101,-3,0,0,1,2.812396049,NA,8,NA,1,dls
2321,3022,1,-30,15,-30,0,1,0,8.702800035,NA,8,NA,1,dls
2322,3022,1,-30,15,-27,0,1,0,4.906068087,NA,8,NA,1,dls
2323,3022,1,-30,15,-24,0,0,1,8.421561003,NA,8,NA,1,dls
2324,3022,1,-30,15,-21,0,0,1,8.327819824,NA,8,NA,1,dls
2325,3022,1,-30,15,-18,0,0,1,1.999939919,NA,8,NA,1,dls
2326,3022,1,-30,15,-15,0,0,1,3.578015089,NA,8,NA,1,dls
2327,3022,1,-30,15,-12,0,0,1,2.312425137,NA,8,NA,1,dls
2328,3022,1,-30,15,-9,0,0,1,2.265552998,NA,8,NA,1,dls
2329,3022,1,-30,15,-6,0,0,1,2.87491107,NA,8,NA,1,dls
2330,3022,1,-30,15,-3,0,0,1,8.71848011,NA,8,NA,1,dls
2331,3022,1,-30,56,-30,0,1,0,3.390516043,NA,8,NA,1,dls
2332,3022,1,-30,56,-27,0,0,1,3.765507936,NA,8,NA,1,dls
2333,3022,1,-30,56,-24,0,0,1,5.796698093,NA,8,NA,1,dls
2334,3022,1,-30,56,-21,0,0,1,3.937376976,NA,8,NA,1,dls
2335,3022,1,-30,56,-18,0,0,1,4.656107903,NA,8,NA,1,dls
2336,3022,1,-30,56,-15,0,0,1,5.374837875,NA,8,NA,1,dls
2337,3022,1,-30,56,-12,0,0,1,4.390488863,NA,8,NA,1,dls
2338,3022,1,-30,56,-9,0,0,1,4.640483141,NA,8,NA,1,dls
2339,3022,1,-30,56,-6,0,0,1,2.874910831,NA,8,NA,1,dls
2340,3022,1,-30,56,-3,0,0,1,2.843660831,NA,8,NA,1,dls
2341,3022,1,-30,29,-30,0,1,0,4.656100988,NA,8,NA,1,dls
2342,3022,1,-30,29,-27,0,1,0,7.156032085,NA,8,NA,1,dls
2343,3022,1,-30,29,-24,0,0,1,5.281087875,NA,8,NA,1,dls
2344,3022,1,-30,29,-21,0,0,1,2.749915123,NA,8,NA,1,dls
2345,3022,1,-30,29,-18,0,0,1,5.843570948,NA,8,NA,1,dls
2346,3022,1,-30,29,-15,0,0,1,2.328053951,NA,8,NA,1,dls
2347,3022,1,-30,29,-12,0,0,1,7.874757051,NA,8,NA,1,dls
2348,3022,1,-30,29,-9,0,0,1,2.765540123,NA,8,NA,1,dls
2349,3022,1,-30,29,-6,0,0,1,2.937409163,NA,8,NA,1,dls
2350,3022,1,-30,29,-3,0,0,1,3.578013897,NA,8,NA,1,dls
2451,3028,1,-30,15,-3,0,0,1,18.407516,NA,2,NA,0,dls
2452,3028,1,-30,15,-6,0,0,1,6.844238043,NA,2,NA,0,dls
2453,3028,1,-30,15,-9,0,0,1,9.250662088,NA,2,NA,0,dls
2454,3028,1,-30,15,-12,0,0,1,3.609633923,NA,2,NA,0,dls
2455,3028,1,-30,15,-15,0,0,1,5.266004086,NA,2,NA,0,dls
2456,3028,1,-30,15,-18,0,1,0,2.703316927,NA,2,NA,0,dls
2457,3028,1,-30,15,-21,0,0,1,4.703460932,NA,2,NA,0,dls
2458,3028,1,-30,15,-24,0,0,1,5.969177961,NA,2,NA,0,dls
2459,3028,1,-30,15,-27,0,1,0,5.891045094,NA,2,NA,0,dls
2460,3028,1,-30,15,-30,0,1,0,4.000285149,NA,2,NA,0,dls
2461,3028,1,-30,29,-3,0,0,1,9.000644922,NA,2,NA,0,dls
2462,3028,1,-30,29,-6,0,0,1,4.453444004,NA,2,NA,0,dls
2463,3028,1,-30,29,-9,0,0,1,7.703675985,NA,2,NA,0,dls
2464,3028,1,-30,29,-12,0,0,1,2.672066927,NA,2,NA,0,dls
2465,3028,1,-30,29,-15,0,0,1,2.093900204,NA,2,NA,0,dls
2466,3028,1,-30,29,-18,0,0,1,6.344204187,NA,2,NA,0,dls
2467,3028,1,-30,29,-21,0,1,0,5.140991926,NA,2,NA,0,dls
2468,3028,1,-30,29,-24,0,1,0,4.015912056,NA,2,NA,0,dls
2469,3028,1,-30,29,-27,0,1,0,3.203353882,NA,2,NA,0,dls
2470,3028,1,-30,29,-30,0,1,0,2.70331192,NA,2,NA,0,dls
2471,3028,1,-30,7,-3,0,0,1,3.81276989,NA,2,NA,0,dls
2472,3028,1,-30,7,-6,0,0,1,3.375241041,NA,2,NA,0,dls
2473,3028,1,-30,7,-9,0,0,1,2.453299999,NA,2,NA,0,dls
2474,3028,1,-30,7,-12,0,0,1,2.078270197,NA,2,NA,0,dls
2475,3028,1,-30,7,-15,0,0,1,2.593937159,NA,2,NA,0,dls
2476,3028,1,-30,7,-18,0,0,1,1.922012091,NA,2,NA,0,dls
2477,3028,1,-30,7,-21,0,0,1,2.328290939,NA,2,NA,0,dls
2478,3028,1,-30,7,-24,0,1,0,3.250230074,NA,2,NA,0,dls
2479,3028,1,-30,7,-27,0,1,0,3.015842915,NA,2,NA,0,dls
2480,3028,1,-30,7,-30,0,1,0,4.406561852,NA,2,NA,0,dls
2481,3028,1,-30,56,-3,0,1,0,3.719012976,NA,2,NA,0,dls
2482,3028,1,-30,56,-6,0,0,1,6.172315836,NA,2,NA,0,dls
2483,3028,1,-30,56,-9,0,0,1,4.234675884,NA,2,NA,0,dls
2484,3028,1,-30,56,-12,0,0,1,7.344276905,NA,2,NA,0,dls
2485,3028,1,-30,56,-15,0,0,1,2.672065973,NA,2,NA,0,dls
2486,3028,1,-30,56,-18,0,0,1,3.969033003,NA,2,NA,0,dls
2487,3028,1,-30,56,-21,0,0,1,2.437674046,NA,2,NA,0,dls
2488,3028,1,-30,56,-24,0,1,0,3.484622955,NA,2,NA,0,dls
2489,3028,1,-30,56,-27,0,0,1,1.890760899,NA,2,NA,0,dls
2490,3028,1,-30,56,-30,0,1,0,2.750200033,NA,2,NA,0,dls
2491,3028,1,-30,101,-3,0,0,1,6.90673995,NA,2,NA,0,dls
2492,3028,1,-30,101,-6,0,0,1,2.750195026,NA,2,NA,0,dls
2493,3028,1,-30,101,-9,0,0,1,1.875133991,NA,2,NA,0,dls
