Participant	block_order	trial	A	B	DA	DB	R	index	ID	PA	PB
4026	2	15	-18	-30	0	29	0	2	11	1	1
4026	2	16	-15	-30	0	29	1	2	11	1	1
4026	2	17	-12	-30	0	29	1	2	11	1	1
4026	2	18	-9	-30	0	29	1	2	11	1	1
4026	2	19	-6	-30	0	29	0	2	11	1	1
4026	2	20	-3	-30	0	29	0	2	11	1	1
4026	2	21	-30	-30	0	7	1	3	11	1	1
4026	2	22	-27	-30	0	7	1	3	11	1	1
4026	2	23	-24	-30	0	7	0	3	11	1	1
4026	2	24	-21	-30	0	7	1	3	11	1	1
4026	2	25	-18	-30	0	7	1	3	11	1	1
4026	2	26	-15	-30	0	7	0	3	11	1	1
4026	2	27	-12	-30	0	7	0	3	11	1	1
4026	2	28	-9	-30	0	7	0	3	11	1	1
4026	2	29	-6	-30	0	7	0	3	11	1	1
4026	2	30	-3	-30	0	7	1	3	11	1	1
4026	2	31	-30	-30	0	56	1	4	11	1	1
4026	2	32	-27	-30	0	56	1	4	11	1	1
4026	2	33	-24	-30	0	56	1	4	11	1	1
4026	2	34	-21	-30	0	56	1	4	11	1	1
4026	2	35	-18	-30	0	56	1	4	11	1	1
4026	2	36	-15	-30	0	56	1	4	11	1	1
4026	2	37	-12	-30	0	56	1	4	11	1	1
4026	2	38	-9	-30	0	56	1	4	11	1	1
4026	2	39	-6	-30	0	56	0	4	11	1	1
4026	2	40	-3	-30	0	56	1	4	11	1	1
4026	2	41	-30	-30	0	101	1	5	11	1	1
4026	2	42	-27	-30	0	101	1	5	11	1	1
4026	2	43	-24	-30	0	101	1	5	11	1	1
4026	2	44	-21	-30	0	101	1	5	11	1	1
4026	2	45	-18	-30	0	101	1	5	11	1	1
4026	2	46	-15	-30	0	101	1	5	11	1	1
4026	2	47	-12	-30	0	101	1	5	11	1	1
4026	2	48	-9	-30	0	101	1	5	11	1	1
4026	2	49	-6	-30	0	101	1	5	11	1	1
4026	2	50	-3	-30	0	101	0	5	11	1	1
4029	3	1	-30	-30	0	29	1	1	12	1	1
4029	3	2	-27	-30	0	29	0	1	12	1	1
4029	3	3	-24	-30	0	29	0	1	12	1	1
4029	3	4	-21	-30	0	29	0	1	12	1	1
4029	3	5	-18	-30	0	29	0	1	12	1	1
4029	3	6	-15	-30	0	29	0	1	12	1	1
4029	3	7	-12	-30	0	29	0	1	12	1	1
4029	3	8	-9	-30	0	29	0	1	12	1	1
4029	3	9	-6	-30	0	29	0	1	12	1	1
4029	3	10	-3	-30	0	29	0	1	12	1	1
4029	3	11	-30	-30	0	56	1	2	12	1	1
4029	3	12	-27	-30	0	56	1	2	12	1	1
4029	3	13	-24	-30	0	56	1	2	12	1	1
4029	3	14	-21	-30	0	56	0	2	12	1	1
4029	3	15	-18	-30	0	56	0	2	12	1	1
4029	3	16	-15	-30	0	56	0	2	12	1	1
4029	3	17	-12	-30	0	56	0	2	12	1	1
4029	3	18	-9	-30	0	56	0	2	12	1	1
4029	3	19	-6	-30	0	56	0	2	12	1	1
4029	3	20	-3	-30	0	56	0	2	12	1	1
4029	3	21	-30	-30	0	15	1	3	12	1	1
4029	3	22	-27	-30	0	15	1	3	12	1	1
4029	3	23	-24	-30	0	15	1	3	12	1	1
4029	3	24	-21	-30	0	15	0	3	12	1	1
4029	3	25	-18	-30	0	15	0	3	12	1	1
4029	3	26	-15	-30	0	15	0	3	12	1	1
4029	3	27	-12	-30	0	15	0	3	12	1	1
4029	3	28	-9	-30	0	15	0	3	12	1	1
4029	3	29	-6	-30	0	15	0	3	12	1	1
4029	3	30	-3	-30	0	15	0	3	12	1	1
4029	3	31	-30	-30	0	101	1	4	12	1	1
4029	3	32	-27	-30	0	101	1	4	12	1	1
4029	3	33	-24	-30	0	101	1	4	12	1	1
4029	3	34	-21	-30	0	101	1	4	12	1	1
4029	3	35	-18	-30	0	101	0	4	12	1	1
4029	3	36	-15	-30	0	101	0	4	12	1	1
4029	3	37	-12	-30	0	101	0	4	12	1	1
4029	3	38	-9	-30	0	101	0	4	12	1	1
4029	3	39	-6	-30	0	101	0	4	12	1	1
4029	3	40	-3	-30	0	101	0	4	12	1	1
4029	3	41	-30	-30	0	7	1	5	12	1	1
4029	3	42	-27	-30	0	7	0	5	12	1	1
4029	3	43	-24	-30	0	7	0	5	12	1	1
4029	3	44	-21	-30	0	7	0	5	12	1	1
4029	3	45	-18	-30	0	7	0	5	12	1	1
4029	3	46	-15	-30	0	7	0	5	12	1	1
4029	3	47	-12	-30	0	7	0	5	12	1	1
4029	3	48	-9	-30	0	7	0	5	12	1	1
4029	3	49	-6	-30	0	7	0	5	12	1	1
4029	3	50	-3	-30	0	7	0	5	12	1	1
4031	5	1	-3	-30	0	101	0	1	13	1	1
4031	5	2	-6	-30	0	101	1	1	13	1	1
4031	5	3	-9	-30	0	101	0	1	13	1	1
4031	5	4	-12	-30	0	101	0	1	13	1	1
4031	5	5	-15	-30	0	101	1	1	13	1	1
4031	5	6	-18	-30	0	101	0	1	13	1	1
4031	5	7	-21	-30	0	101	0	1	13	1	1
4031	5	8	-24	-30	0	101	0	1	13	1	1
4031	5	9	-27	-30	0	101	0	1	13	1	1
4031	5	10	-30	-30	0	101	1	1	13	1	1
4031	5	11	-3	-30	0	7	0	2	13	1	1
4031	5	12	-6	-30	0	7	0	2	13	1	1
4031	5	13	-9	-30	0	7	0	2	13	1	1
4031	5	14	-12	-30	0	7	0	2	13	1	1
4031	5	15	-15	-30	0	7	0	2	13	1	1
4031	5	16	-18	-30	0	7	0	2	13	1	1
4031	5	17	-21	-30	0	7	0	2	13	1	1
4031	5	18	-24	-30	0	7	0	2	13	1	1
4031	5	19	-27	-30	0	7	0	2	13	1	1
4031	5	20	-30	-30	0	7	1	2	13	1	1
4031	5	21	-3	-30	0	56	0	3	13	1	1
4031	5	22	-6	-30	0	56	0	3	13	1	1
4031	5	23	-9	-30	0	56	0	3	13	1	1
4031	5	24	-12	-30	0	56	0	3	13	1	1
4031	5	25	-15	-30	0	56	0	3	13	1	1
4031	5	26	-18	-30	0	56	0	3	13	1	1
4031	5	27	-21	-30	0	56	0	3	13	1	1
4031	5	28	-24	-30	0	56	0	3	13	1	1
4031	5	29	-27	-30	0	56	0	3	13	1	1
4031	5	30	-30	-30	0	56	1	3	13	1	1
4031	5	31	-3	-30	0	15	0	4	13	1	1
4031	5	32	-6	-30	0	15	0	4	13	1	1
4031	5	33	-9	-30	0	15	0	4	13	1	1
4031	5	34	-12	-30	0	15	0	4	13	1	1
4031	5	35	-15	-30	0	15	0	4	13	1	1
4031	5	36	-18	-30	0	15	0	4	13	1	1
4031	5	37	-21	-30	0	15	0	4	13	1	1
4031	5	38	-24	-30	0	15	0	4	13	1	1
4031	5	39	-27	-30	0	15	0	4	13	1	1
4031	5	40	-30	-30	0	15	1	4	13	1	1
4031	5	41	-3	-30	0	29	0	5	13	1	1
4031	5	42	-6	-30	0	29	0	5	13	1	1
4031	5	43	-9	-30	0	29	0	5	13	1	1
4031	5	44	-12	-30	0	29	1	5	13	1	1
4031	5	45	-15	-30	0	29	0	5	13	1	1
4031	5	46	-18	-30	0	29	0	5	13	1	1
4031	5	47	-21	-30	0	29	0	5	13	1	1
4031	5	48	-24	-30	0	29	1	5	13	1	1
4031	5	49	-27	-30	0	29	1	5	13	1	1
4031	5	50	-30	-30	0	29	1	5	13	1	1
4032	6	1	-30	-30	0	56	1	1	14	1	1
4032	6	2	-27	-30	0	56	0	1	14	1	1
4032	6	3	-24	-30	0	56	0	1	14	1	1
4032	6	4	-21	-30	0	56	0	1	14	1	1
4032	6	5	-18	-30	0	56	0	1	14	1	1
4032	6	6	-15	-30	0	56	0	1	14	1	1
4032	6	7	-12	-30	0	56	0	1	14	1	1
4032	6	8	-9	-30	0	56	0	1	14	1	1
4032	6	9	-6	-30	0	56	0	1	14	1	1
4032	6	10	-3	-30	0	56	0	1	14	1	1
4032	6	11	-30	-30	0	29	1	2	14	1	1
4032	6	12	-27	-30	0	29	1	2	14	1	1
4032	6	13	-24	-30	0	29	1	2	14	1	1
4032	6	14	-21	-30	0	29	0	2	14	1	1
4032	6	15	-18	-30	0	29	0	2	14	1	1
4032	6	16	-15	-30	0	29	0	2	14	1	1
4032	6	17	-12	-30	0	29	0	2	14	1	1
4032	6	18	-9	-30	0	29	0	2	14	1	1
4032	6	19	-6	-30	0	29	0	2	14	1	1
4032	6	20	-3	-30	0	29	0	2	14	1	1
4032	6	21	-30	-30	0	101	1	3	14	1	1
4032	6	22	-27	-30	0	101	1	3	14	1	1
4032	6	23	-24	-30	0	101	1	3	14	1	1
4032	6	24	-21	-30	0	101	1	3	14	1	1
4032	6	25	-18	-30	0	101	1	3	14	1	1
4032	6	26	-15	-30	0	101	1	3	14	1	1
4032	6	27	-12	-30	0	101	0	3	14	1	1
4032	6	28	-9	-30	0	101	0	3	14	1	1
4032	6	29	-6	-30	0	101	0	3	14	1	1
4032	6	30	-3	-30	0	101	0	3	14	1	1
4032	6	31	-30	-30	0	15	1	4	14	1	1
4032	6	32	-27	-30	0	15	1	4	14	1	1
4032	6	33	-24	-30	0	15	1	4	14	1	1
4032	6	34	-21	-30	0	15	0	4	14	1	1
4032	6	35	-18	-30	0	15	0	4	14	1	1
4032	6	36	-15	-30	0	15	0	4	14	1	1
4032	6	37	-12	-30	0	15	0	4	14	1	1
4032	6	38	-9	-30	0	15	0	4	14	1	1
4032	6	39	-6	-30	0	15	0	4	14	1	1
4032	6	40	-3	-30	0	15	0	4	14	1	1
4032	6	41	-30	-30	0	7	1	5	14	1	1
4032	6	42	-27	-30	0	7	1	5	14	1	1
4032	6	43	-24	-30	0	7	0	5	14	1	1
4032	6	44	-21	-30	0	7	0	5	14	1	1
4032	6	45	-18	-30	0	7	0	5	14	1	1
4032	6	46	-15	-30	0	7	0	5	14	1	1
4032	6	47	-12	-30	0	7	0	5	14	1	1
4032	6	48	-9	-30	0	7	0	5	14	1	1
4032	6	49	-6	-30	0	7	0	5	14	1	1
4032	6	50	-3	-30	0	7	0	5	14	1	1
4035	7	1	-30	-30	0	101	1	1	15	1	1
4035	7	2	-27	-30	0	101	0	1	15	1	1
4035	7	3	-24	-30	0	101	1	1	15	1	1
4035	7	4	-21	-30	0	101	0	1	15	1	1
4035	7	5	-18	-30	0	101	0	1	15	1	1
4035	7	6	-15	-30	0	101	0	1	15	1	1
4035	7	7	-12	-30	0	101	0	1	15	1	1
4035	7	8	-9	-30	0	101	0	1	15	1	1
4035	7	9	-6	-30	0	101	0	1	15	1	1
4035	7	10	-3	-30	0	101	0	1	15	1	1
4035	7	11	-30	-30	0	56	1	2	15	1	1
4035	7	12	-27	-30	0	56	0	2	15	1	1
4035	7	13	-24	-30	0	56	0	2	15	1	1
4035	7	14	-21	-30	0	56	0	2	15	1	1
4035	7	15	-18	-30	0	56	0	2	15	1	1
4035	7	16	-15	-30	0	56	0	2	15	1	1
4035	7	17	-12	-30	0	56	0	2	15	1	1
4035	7	18	-9	-30	0	56	0	2	15	1	1
4035	7	19	-6	-30	0	56	0	2	15	1	1
4035	7	20	-3	-30	0	56	0	2	15	1	1
4035	7	21	-30	-30	0	7	1	3	15	1	1
4035	7	22	-27	-30	0	7	0	3	15	1	1
4035	7	23	-24	-30	0	7	0	3	15	1	1
4035	7	24	-21	-30	0	7	0	3	15	1	1
4035	7	25	-18	-30	0	7	0	3	15	1	1
4035	7	26	-15	-30	0	7	0	3	15	1	1
4035	7	27	-12	-30	0	7	0	3	15	1	1
4035	7	28	-9	-30	0	7	0	3	15	1	1
4035	7	29	-6	-30	0	7	0	3	15	1	1
4035	7	30	-3	-30	0	7	0	3	15	1	1
4035	7	31	-30	-30	0	29	1	4	15	1	1
4035	7	32	-27	-30	0	29	1	4	15	1	1
4035	7	33	-24	-30	0	29	0	4	15	1	1
4035	7	34	-21	-30	0	29	1	4	15	1	1
4035	7	35	-18	-30	0	29	1	4	15	1	1
4035	7	36	-15	-30	0	29	0	4	15	1	1
4035	7	37	-12	-30	0	29	0	4	15	1	1
4035	7	38	-9	-30	0	29	0	4	15	1	1
4035	7	39	-6	-30	0	29	1	4	15	1	1
4035	7	40	-3	-30	0	29	1	4	15	1	1
4035	7	41	-30	-30	0	15	1	5	15	1	1
4035	7	42	-27	-30	0	15	0	5	15	1	1
4035	7	43	-24	-30	0	15	1	5	15	1	1
4035	7	44	-21	-30	0	15	1	5	15	1	1
4035	7	45	-18	-30	0	15	1	5	15	1	1
4035	7	46	-15	-30	0	15	0	5	15	1	1
4035	7	47	-12	-30	0	15	0	5	15	1	1
4035	7	48	-9	-30	0	15	1	5	15	1	1
4035	7	49	-6	-30	0	15	1	5	15	1	1
4035	7	50	-3	-30	0	15	0	5	15	1	1
4036	8	1	-3	-30	0	7	0	1	16	1	1
4036	8	2	-6	-30	0	7	0	1	16	1	1
4036	8	3	-9	-30	0	7	0	1	16	1	1
4036	8	4	-12	-30	0	7	0	1	16	1	1
4036	8	5	-15	-30	0	7	0	1	16	1	1
4036	8	6	-18	-30	0	7	0	1	16	1	1
4036	8	7	-21	-30	0	7	0	1	16	1	1
4036	8	8	-24	-30	0	7	0	1	16	1	1
4036	8	9	-27	-30	0	7	1	1	16	1	1
4036	8	10	-30	-30	0	7	1	1	16	1	1
4036	8	11	-3	-30	0	101	0	2	16	1	1
4036	8	12	-6	-30	0	101	0	2	16	1	1
4036	8	13	-9	-30	0	101	0	2	16	1	1
4036	8	14	-12	-30	0	101	0	2	16	1	1
4036	8	15	-15	-30	0	101	0	2	16	1	1
4036	8	16	-18	-30	0	101	0	2	16	1	1
4036	8	17	-21	-30	0	101	0	2	16	1	1
4036	8	18	-24	-30	0	101	1	2	16	1	1
4036	8	19	-27	-30	0	101	1	2	16	1	1
4036	8	20	-30	-30	0	101	1	2	16	1	1
4036	8	21	-3	-30	0	15	0	3	16	1	1
4036	8	22	-6	-30	0	15	0	3	16	1	1
4036	8	23	-9	-30	0	15	0	3	16	1	1
4036	8	24	-12	-30	0	15	0	3	16	1	1
4036	8	25	-15	-30	0	15	0	3	16	1	1
4036	8	26	-18	-30	0	15	0	3	16	1	1
4036	8	27	-21	-30	0	15	0	3	16	1	1
4036	8	28	-24	-30	0	15	0	3	16	1	1
4036	8	29	-27	-30	0	15	0	3	16	1	1
4036	8	30	-30	-30	0	15	0	3	16	1	1
4036	8	31	-3	-30	0	56	0	4	16	1	1
4036	8	32	-6	-30	0	56	0	4	16	1	1
4036	8	33	-9	-30	0	56	0	4	16	1	1
4036	8	34	-12	-30	0	56	0	4	16	1	1
4036	8	35	-15	-30	0	56	0	4	16	1	1
4036	8	36	-18	-30	0	56	0	4	16	1	1
4036	8	37	-21	-30	0	56	0	4	16	1	1
4036	8	38	-24	-30	0	56	1	4	16	1	1
4036	8	39	-27	-30	0	56	1	4	16	1	1
4036	8	40	-30	-30	0	56	1	4	16	1	1
4036	8	41	-3	-30	0	29	0	5	16	1	1
4036	8	42	-6	-30	0	29	0	5	16	1	1
4036	8	43	-9	-30	0	29	0	5	16	1	1
4036	8	44	-12	-30	0	29	0	5	16	1	1
4036	8	45	-15	-30	0	29	0	5	16	1	1
4036	8	46	-18	-30	0	29	0	5	16	1	1
4036	8	47	-21	-30	0	29	0	5	16	1	1
4036	8	48	-24	-30	0	29	0	5	16	1	1
4036	8	49	-27	-30	0	29	1	5	16	1	1
4036	8	50	-30	-30	0	29	1	5	16	1	1
4039	9	1	-3	-30	0	15	0	1	17	1	1
4039	9	2	-6	-30	0	15	0	1	17	1	1
4039	9	3	-9	-30	0	15	0	1	17	1	1
4039	9	4	-12	-30	0	15	0	1	17	1	1
4039	9	5	-15	-30	0	15	0	1	17	1	1
4039	9	6	-18	-30	0	15	0	1	17	1	1
4039	9	7	-21	-30	0	15	0	1	17	1	1
4039	9	8	-24	-30	0	15	0	1	17	1	1
4039	9	9	-27	-30	0	15	0	1	17	1	1
4039	9	10	-30	-30	0	15	1	1	17	1	1
4039	9	11	-3	-30	0	7	0	2	17	1	1
4039	9	12	-6	-30	0	7	0	2	17	1	1
4039	9	13	-9	-30	0	7	0	2	17	1	1
4039	9	14	-12	-30	0	7	0	2	17	1	1
4039	9	15	-15	-30	0	7	0	2	17	1	1
4039	9	16	-18	-30	0	7	0	2	17	1	1
4039	9	17	-21	-30	0	7	0	2	17	1	1
4039	9	18	-24	-30	0	7	0	2	17	1	1
4039	9	19	-27	-30	0	7	0	2	17	1	1
4039	9	20	-30	-30	0	7	1	2	17	1	1
4039	9	21	-3	-30	0	29	0	3	17	1	1
4039	9	22	-6	-30	0	29	0	3	17	1	1
4039	9	23	-9	-30	0	29	0	3	17	1	1
4039	9	24	-12	-30	0	29	0	3	17	1	1
4039	9	25	-15	-30	0	29	0	3	17	1	1
4039	9	26	-18	-30	0	29	0	3	17	1	1
4039	9	27	-21	-30	0	29	1	3	17	1	1
4039	9	28	-24	-30	0	29	1	3	17	1	1
4039	9	29	-27	-30	0	29	1	3	17	1	1
4039	9	30	-30	-30	0	29	1	3	17	1	1
4039	9	31	-3	-30	0	101	1	4	17	1	1
4039	9	32	-6	-30	0	101	1	4	17	1	1
4039	9	33	-9	-30	0	101	1	4	17	1	1
4039	9	34	-12	-30	0	101	1	4	17	1	1
4039	9	35	-15	-30	0	101	1	4	17	1	1
4039	9	36	-18	-30	0	101	1	4	17	1	1
4039	9	37	-21	-30	0	101	1	4	17	1	1
4039	9	38	-24	-30	0	101	1	4	17	1	1
4039	9	39	-27	-30	0	101	1	4	17	1	1
4039	9	40	-30	-30	0	101	1	4	17	1	1
4039	9	41	-3	-30	0	56	1	5	17	1	1
4039	9	42	-6	-30	0	56	1	5	17	1	1
4039	9	43	-9	-30	0	56	1	5	17	1	1
4039	9	44	-12	-30	0	56	1	5	17	1	1
4039	9	45	-15	-30	0	56	1	5	17	1	1
4039	9	46	-18	-30	0	56	1	5	17	1	1
4039	9	47	-21	-30	0	56	1	5	17	1	1
4039	9	48	-24	-30	0	56	1	5	17	1	1
4039	9	49	-27	-30	0	56	1	5	17	1	1
4039	9	50	-30	-30	0	56	1	5	17	1	1
4042	1	1	-30	-30	0	7	0	1	18	1	1
4042	1	2	-27	-30	0	7	0	1	18	1	1
4042	1	3	-24	-30	0	7	1	1	18	1	1
4042	1	4	-21	-30	0	7	0	1	18	1	1
4042	1	5	-18	-30	0	7	0	1	18	1	1
4042	1	6	-15	-30	0	7	0	1	18	1	1
4042	1	7	-12	-30	0	7	0	1	18	1	1
4042	1	8	-9	-30	0	7	0	1	18	1	1
4042	1	9	-6	-30	0	7	0	1	18	1	1
4042	1	10	-3	-30	0	7	0	1	18	1	1
4042	1	11	-30	-30	0	15	1	2	18	1	1
4042	1	12	-27	-30	0	15	0	2	18	1	1
4042	1	13	-24	-30	0	15	0	2	18	1	1
4042	1	14	-21	-30	0	15	0	2	18	1	1
4042	1	15	-18	-30	0	15	0	2	18	1	1
4042	1	16	-15	-30	0	15	0	2	18	1	1
4042	1	17	-12	-30	0	15	0	2	18	1	1
4042	1	18	-9	-30	0	15	0	2	18	1	1
4042	1	19	-6	-30	0	15	0	2	18	1	1
4042	1	20	-3	-30	0	15	0	2	18	1	1
4042	1	21	-30	-30	0	101	1	3	18	1	1
4042	1	22	-27	-30	0	101	1	3	18	1	1
4042	1	23	-24	-30	0	101	1	3	18	1	1
4042	1	24	-21	-30	0	101	1	3	18	1	1
4042	1	25	-18	-30	0	101	0	3	18	1	1
4042	1	26	-15	-30	0	101	0	3	18	1	1
4042	1	27	-12	-30	0	101	1	3	18	1	1
4042	1	28	-9	-30	0	101	1	3	18	1	1
4042	1	29	-6	-30	0	101	0	3	18	1	1
4042	1	30	-3	-30	0	101	0	3	18	1	1
4042	1	31	-30	-30	0	29	1	4	18	1	1
4042	1	32	-27	-30	0	29	1	4	18	1	1
4042	1	33	-24	-30	0	29	1	4	18	1	1
4042	1	34	-21	-30	0	29	1	4	18	1	1
4042	1	35	-18	-30	0	29	1	4	18	1	1
4042	1	36	-15	-30	0	29	0	4	18	1	1
4042	1	37	-12	-30	0	29	0	4	18	1	1
4042	1	38	-9	-30	0	29	0	4	18	1	1
4042	1	39	-6	-30	0	29	0	4	18	1	1
4042	1	40	-3	-30	0	29	0	4	18	1	1
4042	1	41	-30	-30	0	56	1	5	18	1	1
4042	1	42	-27	-30	0	56	1	5	18	1	1
4042	1	43	-24	-30	0	56	1	5	18	1	1
4042	1	44	-21	-30	0	56	1	5	18	1	1
4042	1	45	-18	-30	0	56	0	5	18	1	1
4042	1	46	-15	-30	0	56	0	5	18	1	1
4042	1	47	-12	-30	0	56	1	5	18	1	1
4042	1	48	-9	-30	0	56	0	5	18	1	1
4042	1	49	-6	-30	0	56	0	5	18	1	1
4042	1	50	-3	-30	0	56	0	5	18	1	1
4043	2	1	-30	-30	0	15	1	1	19	1	1
4043	2	2	-27	-30	0	15	0	1	19	1	1
4043	2	3	-24	-30	0	15	1	1	19	1	1
4043	2	4	-21	-30	0	15	1	1	19	1	1
4043	2	5	-18	-30	0	15	0	1	19	1	1
4043	2	6	-15	-30	0	15	0	1	19	1	1
4043	2	7	-12	-30	0	15	0	1	19	1	1
4043	2	8	-9	-30	0	15	0	1	19	1	1
4043	2	9	-6	-30	0	15	0	1	19	1	1
4043	2	10	-3	-30	0	15	0	1	19	1	1
4043	2	11	-30	-30	0	29	1	2	19	1	1
4043	2	12	-27	-30	0	29	1	2	19	1	1
4043	2	13	-24	-30	0	29	1	2	19	1	1
4043	2	14	-21	-30	0	29	1	2	19	1	1
4043	2	15	-18	-30	0	29	1	2	19	1	1
4043	2	16	-15	-30	0	29	0	2	19	1	1
4043	2	17	-12	-30	0	29	0	2	19	1	1
4043	2	18	-9	-30	0	29	0	2	19	1	1
4043	2	19	-6	-30	0	29	0	2	19	1	1
4043	2	20	-3	-30	0	29	0	2	19	1	1
4043	2	21	-30	-30	0	7	1	3	19	1	1
4043	2	22	-27	-30	0	7	0	3	19	1	1
4043	2	23	-24	-30	0	7	1	3	19	1	1
4043	2	24	-21	-30	0	7	1	3	19	1	1
4043	2	25	-18	-30	0	7	0	3	19	1	1
4043	2	26	-15	-30	0	7	0	3	19	1	1
4043	2	27	-12	-30	0	7	0	3	19	1	1
4043	2	28	-9	-30	0	7	0	3	19	1	1
4043	2	29	-6	-30	0	7	0	3	19	1	1
4043	2	30	-3	-30	0	7	0	3	19	1	1
4043	2	31	-30	-30	0	56	1	4	19	1	1
4043	2	32	-27	-30	0	56	1	4	19	1	1
4043	2	33	-24	-30	0	56	1	4	19	1	1
4043	2	34	-21	-30	0	56	1	4	19	1	1
4043	2	35	-18	-30	0	56	1	4	19	1	1
4043	2	36	-15	-30	0	56	1	4	19	1	1
4043	2	37	-12	-30	0	56	1	4	19	1	1
4043	2	38	-9	-30	0	56	1	4	19	1	1
4043	2	39	-6	-30	0	56	1	4	19	1	1
4043	2	40	-3	-30	0	56	1	4	19	1	1
4043	2	41	-30	-30	0	101	1	5	19	1	1
4043	2	42	-27	-30	0	101	1	5	19	1	1
4043	2	43	-24	-30	0	101	1	5	19	1	1
4043	2	44	-21	-30	0	101	1	5	19	1	1
4043	2	45	-18	-30	0	101	1	5	19	1	1
4043	2	46	-15	-30	0	101	1	5	19	1	1
4043	2	47	-12	-30	0	101	1	5	19	1	1
4043	2	48	-9	-30	0	101	1	5	19	1	1
4043	2	49	-6	-30	0	101	1	5	19	1	1
4043	2	50	-3	-30	0	101	1	5	19	1	1
4044	3	1	-30	-30	0	29	1	1	20	1	1
4044	3	2	-27	-30	0	29	0	1	20	1	1
4044	3	3	-24	-30	0	29	0	1	20	1	1
4044	3	4	-21	-30	0	29	0	1	20	1	1
4044	3	5	-18	-30	0	29	0	1	20	1	1
4044	3	6	-15	-30	0	29	0	1	20	1	1
4044	3	7	-12	-30	0	29	0	1	20	1	1
4044	3	8	-9	-30	0	29	0	1	20	1	1
4044	3	9	-6	-30	0	29	0	1	20	1	1
4044	3	10	-3	-30	0	29	0	1	20	1	1
4044	3	11	-30	-30	0	56	1	2	20	1	1
4044	3	12	-27	-30	0	56	1	2	20	1	1
4044	3	13	-24	-30	0	56	1	2	20	1	1
4044	3	14	-21	-30	0	56	1	2	20	1	1
4044	3	15	-18	-30	0	56	0	2	20	1	1
4044	3	16	-15	-30	0	56	0	2	20	1	1
4044	3	17	-12	-30	0	56	0	2	20	1	1
4044	3	18	-9	-30	0	56	0	2	20	1	1
4044	3	19	-6	-30	0	56	0	2	20	1	1
4044	3	20	-3	-30	0	56	0	2	20	1	1
4044	3	21	-30	-30	0	15	1	3	20	1	1
4044	3	22	-27	-30	0	15	0	3	20	1	1
4044	3	23	-24	-30	0	15	0	3	20	1	1
4044	3	24	-21	-30	0	15	0	3	20	1	1
4044	3	25	-18	-30	0	15	0	3	20	1	1
4044	3	26	-15	-30	0	15	0	3	20	1	1
4044	3	27	-12	-30	0	15	0	3	20	1	1
4044	3	28	-9	-30	0	15	0	3	20	1	1
4044	3	29	-6	-30	0	15	0	3	20	1	1
4044	3	30	-3	-30	0	15	0	3	20	1	1
4044	3	31	-30	-30	0	101	1	4	20	1	1
4044	3	32	-27	-30	0	101	1	4	20	1	1
4044	3	33	-24	-30	0	101	1	4	20	1	1
4044	3	34	-21	-30	0	101	1	4	20	1	1
4044	3	35	-18	-30	0	101	1	4	20	1	1
4044	3	36	-15	-30	0	101	1	4	20	1	1
4044	3	37	-12	-30	0	101	1	4	20	1	1
4044	3	38	-9	-30	0	101	0	4	20	1	1
4044	3	39	-6	-30	0	101	0	4	20	1	1
4044	3	40	-3	-30	0	101	0	4	20	1	1
4044	3	41	-30	-30	0	7	1	5	20	1	1
4044	3	42	-27	-30	0	7	0	5	20	1	1
4044	3	43	-24	-30	0	7	0	5	20	1	1
4044	3	44	-21	-30	0	7	0	5	20	1	1
4044	3	45	-18	-30	0	7	0	5	20	1	1
4044	3	46	-15	-30	0	7	0	5	20	1	1
4044	3	47	-12	-30	0	7	0	5	20	1	1
4044	3	48	-9	-30	0	7	0	5	20	1	1
4044	3	49	-6	-30	0	7	0	5	20	1	1
4044	3	50	-3	-30	0	7	0	5	20	1	1
4047	4	1	-3	-30	0	56	1	1	21	1	1
4047	4	2	-6	-30	0	56	1	1	21	1	1
4047	4	3	-9	-30	0	56	0	1	21	1	1
4047	4	4	-12	-30	0	56	0	1	21	1	1
4047	4	5	-15	-30	0	56	1	1	21	1	1
4047	4	6	-18	-30	0	56	0	1	21	1	1
4047	4	7	-21	-30	0	56	1	1	21	1	1
4047	4	8	-24	-30	0	56	1	1	21	1	1
4047	4	9	-27	-30	0	56	1	1	21	1	1
4047	4	10	-30	-30	0	56	1	1	21	1	1
4047	4	11	-3	-30	0	101	0	2	21	1	1
4047	4	12	-6	-30	0	101	0	2	21	1	1
4047	4	13	-9	-30	0	101	1	2	21	1	1
4047	4	14	-12	-30	0	101	1	2	21	1	1
4047	4	15	-15	-30	0	101	1	2	21	1	1
4047	4	16	-18	-30	0	101	1	2	21	1	1
4047	4	17	-21	-30	0	101	1	2	21	1	1
4047	4	18	-24	-30	0	101	1	2	21	1	1
4047	4	19	-27	-30	0	101	1	2	21	1	1
4047	4	20	-30	-30	0	101	1	2	21	1	1
4047	4	21	-3	-30	0	29	0	3	21	1	1
4047	4	22	-6	-30	0	29	0	3	21	1	1
4047	4	23	-9	-30	0	29	0	3	21	1	1
4047	4	24	-12	-30	0	29	0	3	21	1	1
4047	4	25	-15	-30	0	29	0	3	21	1	1
4047	4	26	-18	-30	0	29	0	3	21	1	1
4047	4	27	-21	-30	0	29	1	3	21	1	1
4047	4	28	-24	-30	0	29	1	3	21	1	1
4047	4	29	-27	-30	0	29	1	3	21	1	1
4047	4	30	-30	-30	0	29	1	3	21	1	1
4047	4	31	-3	-30	0	7	0	4	21	1	1
